id,empty_cells_count,neighbour_difference_heuristic,highest_tile,highest_tile_in_corner_heuristic,best_move,score,amount_of_combineable_tiles,move_possible_array,heuristic_array
20171017_172758,14,4,2,0,0,7064,0,"[1, 1, 1, 1]","[-1.890497837237618, 99.359197024229488, -1.6405588649441967, 99.234120739596264]"
20171017_172758,13,6,2,0,2,0,0,"[1, 1, 1, 1]","[98.233457093353138, 99.432300770168126, -2.1693532110965137, 99.232286133165786]"
20171017_172758,13,1.0,4,0,0,0,1,"[1, 1, 0, 1]","[-2.0781322237632915, 98.919895688858062, inf, 99.050921540768798]"
20171017_172758,13,2.0,4,0,0,4,0,"[1, 1, 1, 1]","[-2.6027083859526297, 99.505569940214627, -1.7202797844910562, 99.093518435093515]"
20171017_172758,13,8,8,0,2,8,0,"[1, 1, 1, 1]","[-1.4285605500683107, 99.568648758930777, -1.4864117897377322, 99.307780129454187]"
20171017_172758,12,8.0,8,0,0,16,0,"[1, 1, 1, 1]","[-1.563663117564585, 99.34282491735398, -1.5072967463148896, 99.2427439073968]"
20171017_172758,11,6.0,8,0,2,16,0,"[1, 1, 1, 1]","[-1.466817671768303, 99.409628191651336, -1.7069166176525798, 99.070405085785083]"
20171017_172758,11,4.0,8,0,2,16,0,"[1, 1, 1, 1]","[-1.4598173434605894, 99.416309408819643, -1.5869492472872997, 99.150988548026646]"
20171017_172758,10,4.0,8,0,2,20,0,"[1, 1, 1, 1]","[-1.4123997650847375, 99.55231778089798, -1.5091736063049863, 99.067036957826687]"
20171017_172758,10,4.0,8,0,0,20,1,"[1, 1, 0, 1]","[-1.6574480106934182, 99.261593048402503, inf, 99.279621815934135]"
20171017_172758,10,5.0,8,0,0,24,1,"[1, 1, 1, 1]","[-1.5850204086652926, 99.412627567885394, -1.3981894887027537, 98.946959214297138]"
20171017_172758,10,3.0,8,0,0,28,1,"[1, 1, 1, 1]","[-2.4198986403389355, 99.348952813039688, -1.3253505694739847, 99.009149794215944]"
