id,empty_cells_count,neighbour_difference_heuristic,highest_tile,highest_tile_in_corner_heuristic,best_move,score,amount_of_combineable_tiles,move_possible_array,heuristic_array
20171012_211356,14,5,4,5,0,6620,7,"[1, 1, 1, 1]","[80, 80, 94, 94]"
20171012_211356,13,1,4,5,3,0,6,"[1, 1, 1, 1]","[91, 91, 87, 79]"
20171012_211356,12,2,4,5,0,0,5,"[1, 1, 1, 0]","[-19, -19, 86, 999]"
20171012_211356,13,6,4,0,0,0,4,"[1, 1, 1, 1]","[-20, -20, 99, -1]"
20171012_211356,13,4,4,0,0,4,4,"[1, 1, 1, 1]","[-15, 93, -9, -9]"
20171012_211356,13,3,4,0,2,4,6,"[1, 1, 1, 1]","[-7, 1, -21, -13]"
20171012_211356,12,2,8,5,3,4,6,"[1, 1, 1, 1]","[-15, -15, 84, -16]"
20171012_211356,11,1,8,0,0,20,6,"[1, 1, 1, 1]","[-24, 76, 91, -17]"
20171012_211356,13,4,8,0,0,20,5,"[1, 1, 1, 1]","[-13, 79, -9, -9]"
20171012_211356,12,8,8,0,0,28,5,"[1, 1, 1, 1]","[-5, 83, 106, 10]"
20171012_211356,11,4,8,0,0,28,5,"[1, 1, 1, 1]","[-9, 91, 91, -5]"
20171012_211356,11,6,8,0,0,32,4,"[1, 1, 1, 1]","[-2, 98, 95, 3]"
20171012_211356,10,8,8,0,0,36,4,"[1, 1, 1, 1]","[-5, 91, 98, 14]"
20171012_211356,10,5,8,0,0,36,4,"[1, 1, 1, 1]","[-13, 95, 102, 2]"
20171012_211356,11,3,8,0,0,36,4,"[1, 1, 1, 1]","[-13, 95, -9, -9]"
20171012_211356,11,7,8,0,0,40,4,"[1, 1, 1, 1]","[-16, 84, 7, 7]"
20171012_211356,11,6,8,0,0,44,4,"[1, 1, 1, 1]","[-12, 88, -1, 3]"
20171012_211356,10,7,8,0,0,44,3,"[1, 1, 1, 1]","[2, 6, 10, 10]"
20171012_211356,9,5,8,0,0,48,3,"[1, 1, 1, 1]","[-6, 6, 5, 5]"
20171012_211356,9,3,8,0,0,56,4,"[1, 1, 1, 1]","[-17, -9, -7, -3]"
20171012_211356,11,4,8,0,2,60,5,"[1, 1, 1, 1]","[-5, 103, -9, -5]"
20171012_211356,11,10,16,0,0,72,4,"[1, 1, 1, 1]","[2, 118, 21, 21]"
20171012_211356,10,9,16,0,0,112,4,"[1, 1, 1, 1]","[3, 119, 18, 118]"
20171012_211356,9,7,16,0,1,112,4,"[0, 1, 1, 1]","[999, 24, 29, 113]"
20171012_211356,8,8,16,0,0,112,3,"[1, 1, 1, 1]","[7, 31, 20, 20]"
20171012_211356,8,11,16,0,0,112,3,"[1, 1, 1, 1]","[15, 23, 26, 130]"
20171012_211356,8,11,16,0,0,112,3,"[1, 1, 1, 1]","[7, 27, 36, 132]"
