id,empty_cells_count,neighbour_difference_heuristic,highest_tile,highest_tile_in_corner_heuristic,best_move,score,amount_of_combineable_tiles,move_possible_array,heuristic_array
20171016_015109,14,0.0,2,0,2,8412,0,"[0, 1, 1, 1]","[inf, 99.064713541666663, -11.520325203252032, 97.8130081300813]"
20171016_015109,14,5,4,0,0,0,0,"[1, 1, 0, 1]","[-2.8396709932011603, 99.156399913231596, inf, 99.060569105691059]"
20171016_015109,13,4.0,4,0,0,4,1,"[1, 1, 0, 1]","[-3.0839420607055459, 98.915966744182512, inf, 99.016932782158975]"
20171016_015109,13,2.0,4,0,0,4,0,"[1, 1, 1, 1]","[-4.7326823755038232, 99.358986309407783, -2.8212768303512532, 98.809626536081296]"
20171016_015109,13,8,8,0,0,8,0,"[1, 1, 1, 1]","[-2.792254774618752, 99.328218598162309, -2.7571790061095873, 98.880454129985083]"
20171016_015109,12,6.0,8,0,2,16,0,"[1, 1, 1, 1]","[-2.9300159989551706, 99.297309971593691, -2.9580239657818268, 98.757058586650118]"
20171016_015109,12,6.0,8,0,2,16,0,"[1, 1, 1, 1]","[-2.5335314139571619, 99.486358235233283, -2.6808507437425955, 98.779249487560406]"
20171016_015109,11,4.0,8,0,0,20,0,"[1, 1, 1, 1]","[-2.7057936926534665, 99.291205043406364, -2.6060469558523756, 98.871061947323156]"
20171016_015109,11,6.0,8,0,0,20,0,"[1, 1, 1, 1]","[-2.6342797697796172, 99.30930436355824, -2.4907289935208112, 98.465970125626157]"
20171016_015109,10,4.0,8,0,2,24,1,"[0, 1, 1, 1]","[inf, 99.522324795884288, -2.9485228652367459, 98.066885135868759]"
20171016_015109,11,2.0,8,0,0,24,0,"[1, 1, 1, 1]","[-4.0931220028755178, 99.49107244324297, -3.0267292770250078, 98.52198233610595]"
20171016_015109,11,4.0,16,0,2,36,0,"[0, 1, 1, 1]","[inf, 99.607155101560139, -2.6353559710637624, 98.221385935091121]"
20171016_015109,11,4.0,16,0,2,52,0,"[0, 1, 1, 1]","[inf, 99.356581492086306, -2.5057961606232029, 98.37306871928034]"
20171016_015109,11,10.0,16,0,0,60,0,"[1, 1, 1, 1]","[-2.5503142565464989, 99.4556071693234, -2.4315732506795564, 98.396366677736367]"
20171016_015109,10,6.0,16,0,2,64,0,"[1, 1, 1, 1]","[-2.4885782328361765, 99.553182409960556, -2.5140526403854393, 98.37842491421813]"
20171016_015109,10,4.0,16,0,2,64,0,"[1, 1, 1, 1]","[-2.3765825889185197, 99.562321395153347, -2.5873631340731449, 98.342323057164108]"
20171016_015109,10,5.0,16,0,0,68,0,"[1, 1, 1, 1]","[-2.4966685300146123, 99.406605606187824, -2.4717302958498641, 98.506556797033127]"
20171016_015109,10,4.0,16,0,2,72,1,"[0, 1, 1, 1]","[inf, 99.522133030217589, -2.7244211261270332, 98.218127865836877]"
20171016_015109,10,6.0,16,0,2,80,1,"[1, 1, 1, 1]","[-2.5898096584519572, 99.503364407166814, -2.8133281878901473, 98.790584670618188]"
20171016_015109,10,3.0,16,0,2,88,0,"[1, 1, 1, 1]","[-2.5388546138722496, 99.494989728612907, -3.104506099738229, 99.196181955650616]"
20171016_015109,10,8.0,32,0,0,104,0,"[1, 1, 1, 1]","[-2.6301846803112023, 99.444235852165789, -2.3430780231176276, 99.335438587509501]"
20171016_015109,10,8.0,32,0,0,136,0,"[1, 1, 1, 1]","[-2.5002055064229953, 99.445000347136244, -2.3728669808537743, 99.071923328911453]"
20171016_015109,10,10.0,32,0,0,140,0,"[1, 1, 1, 1]","[-2.3270036862548915, 99.560488203826495, -2.325199721769339, 98.696779007964466]"
20171016_015109,9,9.0,32,0,0,144,0,"[1, 1, 1, 1]","[-2.4515436418965511, 99.658051078987171, -2.3074299336187876, 98.673948092451965]"
20171016_015109,9,4.0,32,0,0,144,1,"[1, 1, 1, 1]","[-2.6159593174209954, 99.320304415488323, -2.4309422446766464, 99.091752159595245]"
