id,empty_cells_count,neighbour_difference_heuristic,highest_tile,highest_tile_in_corner_heuristic,best_move,score,amount_of_combineable_tiles,move_possible_array,heuristic_array
20171012_221733,14,5,4,0,1,14588,6,"[1, 1, 1, 1]","[70, 20, 20, 70]"
20171012_221733,13,7,4,0,1,0,5,"[1, 1, 1, 1]","[66, 16, 16, 116]"
20171012_221733,12,6,4,0,1,0,4,"[1, 1, 1, 1]","[54, 4, 8, 58]"
20171012_221733,11,1,4,0,1,0,4,"[1, 1, 1, 1]","[50, 0, 8, 66]"
20171012_221733,11,3,4,0,1,0,4,"[1, 1, 1, 1]","[62, 4, 20, 20]"
20171012_221733,10,4,4,0,3,4,5,"[1, 1, 1, 1]","[20, 12, 8, 4]"
20171012_221733,11,2,8,5,1,4,5,"[1, 1, 1, 0]","[124, 8, 12, 999]"
20171012_221733,11,4,8,0,3,16,5,"[1, 1, 1, 1]","[128, 16, 58, 8]"
20171012_221733,12,4,16,0,3,24,5,"[1, 1, 1, 1]","[116, 16, 74, 12]"
20171012_221733,11,5,16,0,3,44,5,"[1, 1, 1, 1]","[124, 24, 58, 8]"
20171012_221733,11,3,16,0,1,44,6,"[1, 1, 1, 1]","[116, 16, 66, 16]"
20171012_221733,11,6,16,0,1,48,5,"[1, 1, 1, 1]","[124, 24, 124, 24]"
20171012_221733,10,4,16,0,3,56,5,"[1, 1, 1, 1]","[128, 28, 124, 12]"
20171012_221733,10,5,16,0,1,56,5,"[1, 1, 1, 1]","[108, 16, 132, 20]"
20171012_221733,11,6,16,0,1,60,4,"[1, 1, 1, 1]","[112, 20, 124, 24]"
20171012_221733,10,7,16,0,1,72,4,"[1, 1, 1, 1]","[108, 24, 32, 28]"
20171012_221733,9,8,16,0,2,72,4,"[1, 0, 1, 1]","[128, 999, 16, 36]"
20171012_221733,8,6,16,0,2,72,3,"[1, 1, 1, 1]","[90, 24, 16, 28]"
20171012_221733,7,6,16,0,3,72,2,"[1, 1, 0, 1]","[78, 20, 999, 16]"
20171012_221733,6,3,16,0,1,72,3,"[1, 1, 1, 1]","[132, 12, 32, 28]"
20171012_221733,8,4,16,0,1,72,3,"[1, 1, 1, 1]","[136, 24, 136, 36]"
20171012_221733,8,5,16,0,3,96,4,"[1, 0, 1, 1]","[120, 999, 120, 24]"
20171012_221733,9,10,32,0,1,104,3,"[1, 1, 1, 1]","[112, 20, 132, 32]"
20171012_221733,8,7,32,0,1,140,2,"[1, 1, 1, 1]","[112, 12, 136, 36]"
20171012_221733,7,3,32,0,1,140,2,"[1, 1, 1, 1]","[120, 20, 120, 32]"
20171012_221733,7,7,32,0,1,140,2,"[1, 1, 1, 1]","[112, 12, 32, 32]"
20171012_221733,7,5,32,0,1,144,2,"[1, 1, 1, 1]","[116, 16, 116, 20]"
20171012_221733,6,4,32,0,1,148,3,"[1, 1, 1, 1]","[116, 20, 120, 28]"
20171012_221733,6,6,32,0,3,148,4,"[1, 1, 1, 1]","[120, 24, 112, 20]"
20171012_221733,7,9,32,0,3,152,4,"[1, 1, 1, 1]","[40, 32, 120, 28]"
20171012_221733,8,6,32,0,0,168,3,"[1, 1, 1, 1]","[16, 36, 116, 16]"
20171012_221733,7,6,32,0,0,188,2,"[1, 1, 1, 1]","[16, 28, 140, 28]"
20171012_221733,6,6,32,0,0,188,2,"[1, 1, 1, 1]","[20, 36, 86, 20]"
20171012_221733,6,5,32,0,0,188,2,"[1, 1, 1, 1]","[16, 28, 66, 20]"
20171012_221733,6,4,32,0,0,192,2,"[1, 1, 1, 1]","[24, 36, 62, 24]"
20171012_221733,6,10,32,0,0,196,2,"[1, 1, 1, 1]","[28, 40, 144, 32]"
20171012_221733,5,11,32,0,0,204,2,"[1, 1, 1, 1]","[24, 36, 82, 40]"
20171012_221733,4,8,32,0,0,204,2,"[1, 1, 1, 1]","[24, 36, 128, 36]"
20171012_221733,4,7,32,0,0,204,2,"[1, 1, 1, 1]","[16, 28, 86, 28]"
20171012_221733,4,4,32,0,0,208,2,"[1, 1, 1, 1]","[20, 36, 98, 36]"
20171012_221733,4,7,32,0,0,216,2,"[1, 1, 1, 1]","[16, 28, 148, 40]"
20171012_221733,4,6,32,0,0,220,1,"[1, 1, 1, 1]","[20, 48, 132, 28]"
20171012_221733,3,7,32,0,3,224,3,"[0, 1, 1, 1]","[999, 40, 120, 36]"
20171012_221733,6,7,32,0,1,224,3,"[1, 1, 1, 1]","[152, 36, 124, 60]"
20171012_221733,7,10,32,0,3,260,3,"[1, 0, 1, 1]","[152, 999, 152, 20]"
20171012_221733,7,7,32,0,1,280,4,"[1, 1, 1, 0]","[128, 36, 152, 999]"
20171012_221733,8,8,64,0,1,312,4,"[1, 1, 1, 1]","[124, 32, 132, 40]"
20171012_221733,8,10,64,0,3,380,4,"[1, 1, 1, 1]","[152, 48, 136, 36]"
20171012_221733,8,10,64,0,1,384,3,"[1, 1, 1, 0]","[152, 40, 140, 999]"
20171012_221733,8,12,64,0,1,392,3,"[1, 1, 1, 1]","[144, 32, 36, 48]"
20171012_221733,8,10,64,0,1,408,3,"[1, 1, 1, 1]","[156, 36, 144, 40]"
20171012_221733,7,11,64,0,3,412,3,"[1, 0, 1, 1]","[36, 999, 132, 32]"
20171012_221733,8,10,64,0,1,412,4,"[1, 1, 1, 1]","[40, 36, 124, 40]"
20171012_221733,7,10,64,0,0,424,3,"[1, 0, 1, 1]","[40, 999, 136, 40]"
20171012_221733,6,12,64,0,0,424,2,"[1, 1, 1, 1]","[44, 48, 168, 68]"
20171012_221733,5,15,64,0,0,424,1,"[1, 1, 1, 1]","[44, 76, 156, 76]"
20171012_221733,4,15,64,0,3,424,2,"[0, 1, 1, 1]","[999, 68, 168, 64]"
20171012_221733,5,16,64,0,0,424,2,"[1, 1, 1, 1]","[60, 72, 156, 68]"
20171012_221733,5,15,64,0,1,464,1,"[1, 1, 1, 1]","[52, 48, 118, 56]"
20171012_221733,4,12,64,0,3,468,2,"[1, 1, 1, 1]","[60, 52, 144, 40]"
20171012_221733,6,8,64,0,0,468,3,"[1, 1, 1, 1]","[36, 56, 144, 44]"
20171012_221733,6,10,64,0,3,484,3,"[0, 1, 1, 1]","[999, 52, 82, 28]"
20171012_221733,6,7,64,0,0,500,2,"[1, 1, 1, 1]","[32, 52, 94, 44]"
20171012_221733,6,10,64,0,0,504,2,"[1, 1, 1, 1]","[28, 48, 106, 44]"
20171012_221733,6,9,64,0,0,508,2,"[1, 1, 1, 1]","[32, 56, 90, 32]"
20171012_221733,5,12,64,0,0,512,2,"[1, 1, 1, 1]","[28, 52, 136, 40]"
20171012_221733,4,8,64,0,3,512,3,"[0, 1, 1, 1]","[999, 72, 74, 28]"
20171012_221733,7,7,64,0,3,512,3,"[0, 1, 1, 1]","[999, 52, 78, 40]"
20171012_221733,8,14,64,0,0,540,3,"[1, 1, 1, 1]","[36, 44, 70, 40]"
20171012_221733,7,11,64,0,0,572,3,"[1, 1, 1, 1]","[28, 36, 118, 44]"
20171012_221733,7,7,64,0,0,572,3,"[1, 1, 1, 1]","[36, 44, 94, 40]"
20171012_221733,7,11,64,0,3,576,2,"[0, 1, 1, 1]","[999, 52, 106, 40]"
20171012_221733,6,9,64,0,0,584,3,"[1, 1, 1, 1]","[32, 36, 98, 48]"
20171012_221733,6,10,64,0,1,584,2,"[1, 1, 1, 0]","[40, 32, 106, 999]"
20171012_221733,6,10,64,0,3,588,3,"[1, 0, 1, 1]","[64, 999, 156, 20]"
20171012_221733,7,7,64,0,3,596,3,"[1, 1, 1, 1]","[132, 32, 148, 20]"
20171012_221733,6,7,64,0,1,644,4,"[1, 1, 1, 0]","[124, 24, 36, 999]"
20171012_221733,8,8,64,0,3,644,4,"[1, 1, 1, 1]","[132, 48, 60, 28]"
20171012_221733,7,9,64,0,3,716,3,"[1, 1, 1, 1]","[132, 40, 56, 36]"
20171012_221733,6,7,64,0,3,716,2,"[1, 1, 1, 1]","[136, 56, 60, 40]"
20171012_221733,5,7,64,0,3,716,3,"[1, 1, 1, 1]","[128, 48, 60, 36]"
