id,empty_cells_count,neighbour_difference_heuristic,highest_tile,highest_tile_in_corner_heuristic,best_move,score,amount_of_combineable_tiles,move_possible_array,heuristic_array
20171012_230918,14,4,2,0,0,1968,6,"[1, 1, 1, 1]","[-26, 74, 74, -26]"
20171012_230918,13,2,2,0,0,0,5,"[1, 1, 1, 1]","[-23, 77, 82, -18]"
20171012_230918,12,2,2,0,0,0,5,"[1, 1, 1, 1]","[-11, -11, 91, -9]"
20171012_230918,12,5,4,5,0,0,5,"[1, 1, 1, 1]","[81, 81, 98, 98]"
20171012_230918,12,0,4,5,0,4,5,"[1, 1, 1, 1]","[-23, -23, -1, 83]"
20171012_230918,12,2,4,0,0,8,4,"[1, 1, 1, 1]","[-16, 84, 91, -9]"
20171012_230918,11,2,4,0,3,12,5,"[0, 1, 1, 1]","[999, 85, 86, -2]"
20171012_230918,11,7,8,0,3,12,4,"[1, 1, 1, 1]","[-3, 97, 89, -7]"
20171012_230918,10,2,8,0,0,20,5,"[1, 1, 1, 1]","[-14, 82, 101, 1]"
20171012_230918,11,4,8,0,3,20,5,"[1, 1, 1, 1]","[-7, 89, 90, -10]"
20171012_230918,11,5,8,0,0,28,4,"[1, 1, 1, 1]","[-3, 109, 105, 5]"
20171012_230918,10,6,8,0,0,36,4,"[1, 1, 1, 1]","[1, 113, 101, 1]"
20171012_230918,10,7,8,0,0,36,3,"[1, 1, 1, 1]","[0, 112, 89, 1]"
20171012_230918,9,3,8,0,0,40,4,"[1, 1, 1, 1]","[-10, 98, 100, 4]"
20171012_230918,9,5,8,0,0,40,4,"[1, 1, 1, 1]","[-6, 86, 101, 5]"
20171012_230918,9,7,8,0,0,44,4,"[1, 1, 1, 1]","[6, 110, 106, 10]"
20171012_230918,9,8,16,0,2,52,4,"[1, 1, 1, 1]","[13, 113, -1, 15]"
20171012_230918,8,6,16,0,2,68,3,"[1, 1, 1, 1]","[-2, 110, -6, 6]"
20171012_230918,7,5,16,0,2,68,3,"[1, 1, 1, 1]","[10, 102, -1, 23]"
20171012_230918,6,5,16,0,0,68,4,"[1, 1, 1, 1]","[3, 111, 6, 10]"
20171012_230918,8,3,16,0,2,68,5,"[1, 1, 1, 1]","[-9, 103, -12, -4]"
20171012_230918,9,4,16,0,2,84,4,"[1, 1, 1, 1]","[97, 117, -1, 7]"
20171012_230918,8,7,16,0,2,96,3,"[1, 1, 1, 1]","[90, 98, -6, 2]"
20171012_230918,7,5,16,0,2,96,3,"[1, 1, 1, 1]","[102, 114, -1, 15]"
20171012_230918,6,7,16,0,3,96,3,"[1, 1, 1, 1]","[95, 127, 7, 3]"
20171012_230918,6,6,16,0,2,96,3,"[1, 1, 1, 1]","[18, 130, -4, 0]"
20171012_230918,5,5,16,0,2,100,3,"[1, 1, 1, 1]","[103, 103, 4, 12]"
20171012_230918,5,6,16,0,2,100,2,"[1, 1, 1, 1]","[108, 112, 11, 27]"
20171012_230918,4,4,16,0,2,108,3,"[1, 1, 1, 1]","[101, 93, 5, 17]"
20171012_230918,4,8,16,0,2,108,2,"[1, 1, 1, 1]","[109, 97, 15, 23]"
20171012_230918,4,4,16,0,2,112,2,"[1, 1, 1, 1]","[134, 106, 31, 31]"
20171012_230918,4,8,16,0,3,120,1,"[1, 1, 0, 1]","[42, 126, 999, 22]"
20171012_230918,3,7,16,0,3,136,2,"[1, 1, 1, 1]","[35, 127, 24, 20]"
20171012_230918,3,11,16,0,3,136,1,"[1, 1, 1, 1]","[42, 142, 34, 14]"
20171012_230918,3,7,16,0,0,140,3,"[1, 1, 1, 1]","[12, 112, 38, 22]"
20171012_230918,5,7,16,0,3,148,2,"[1, 1, 1, 1]","[17, 137, 39, 15]"
20171012_230918,4,5,16,0,0,172,3,"[1, 1, 0, 0]","[7, 131, 999, 999]"
20171012_230918,6,7,32,5,3,172,3,"[1, 1, 1, 1]","[114, 138, 120, 94]"
20171012_230918,7,6,32,5,3,216,3,"[1, 1, 1, 1]","[95, 111, 130, 30]"
20171012_230918,7,11,32,0,0,240,3,"[1, 1, 1, 1]","[14, 130, 142, 30]"
20171012_230918,7,9,32,0,3,272,3,"[1, 1, 1, 1]","[34, 110, 114, 2]"
20171012_230918,7,5,32,0,0,276,3,"[1, 1, 1, 0]","[13, 109, 117, 999]"
20171012_230918,8,9,32,0,0,292,3,"[1, 1, 1, 1]","[14, 110, 121, 17]"
20171012_230918,7,9,32,0,3,304,3,"[1, 1, 1, 1]","[21, 113, 122, 18]"
20171012_230918,7,9,32,0,0,304,3,"[1, 1, 1, 1]","[10, 110, 117, 25]"
20171012_230918,7,8,32,0,3,308,3,"[1, 1, 1, 1]","[17, 109, 118, 14]"
20171012_230918,7,8,32,0,3,312,3,"[1, 1, 1, 1]","[22, 98, 118, 6]"
20171012_230918,7,8,32,0,3,320,3,"[1, 1, 1, 1]","[17, 109, 130, 14]"
20171012_230918,7,9,32,0,0,324,3,"[1, 1, 1, 0]","[10, 110, 125, 999]"
20171012_230918,7,8,32,0,0,332,2,"[1, 1, 1, 1]","[17, 121, 120, 20]"
20171012_230918,6,8,32,0,2,348,2,"[0, 1, 1, 1]","[999, 26, 9, 17]"
