id,empty_cells_count,neighbour_difference_heuristic,highest_tile,highest_tile_in_corner_heuristic,best_move,score,amount_of_combineable_tiles,move_possible_array,heuristic_array
20171014_150938,14,4,2,0,2,6912,6,"[1, 1, 1, 1]","[98.30708478513357, -1.6929152148664344, -1.7904761904761903, 98.20952380952382]"
20171014_150938,13,2,2,0,1,0,6,"[1, 1, 1, 1]","[98.331475029036, -1.6685249709639953, -1.580952380952381, 98.41904761904762]"
20171014_150938,13,8,4,0,1,0,5,"[1, 1, 1, 1]","[98.54099883855982, -1.4590011614401859, 98.39814169570268, 98.39814169570268]"
20171014_150938,12,7,4,0,1,4,5,"[1, 1, 1, 1]","[98.49221835075494, -1.507781649245064, -1.3923344947735192, 98.60766550522648]"
20171014_150938,12,7,4,0,2,4,6,"[1, 1, 1, 1]","[98.67735191637631, -1.3226480836236933, -1.6262485481997677, 98.37375145180023]"
20171014_150938,12,6,8,0,2,8,5,"[1, 0, 1, 1]","[98.63205574912892, 9999, -1.3923344947735192, 98.53449477351916]"
20171014_150938,11,8,8,0,1,16,5,"[1, 1, 1, 1]","[98.6808362369338, -1.4167247386759583, -1.1828106852497096, 98.76840882694542]"
20171014_150938,11,6,8,0,1,16,5,"[1, 1, 1, 1]","[98.60766550522648, -1.4411149825783973, -1.2947735191637633, 98.60766550522648]"
20171014_150938,11,1,8,0,2,24,6,"[1, 0, 1, 1]","[98.76840882694542, 9999, -1.5774680603948896, 98.32497096399536]"
20171014_150938,12,8,16,0,2,28,6,"[1, 1, 1, 1]","[98.5588850174216, -1.3679442508710802, -1.535191637630662, 98.46480836236934]"
20171014_150938,11,7,16,0,1,48,5,"[1, 1, 1, 1]","[98.64994192799071, -1.3012775842044135, -1.2768873403019745, 98.72311265969803]"
20171014_150938,10,8,16,0,1,48,5,"[1, 1, 1, 1]","[98.69872241579559, -1.3500580720092916, -1.0429732868757258, 98.85946573751451]"
20171014_150938,10,3,16,0,2,48,6,"[1, 0, 1, 1]","[98.69221835075494, 9999, -1.608362369337979, 98.39163763066202]"
20171014_150938,11,3,16,0,2,52,6,"[1, 1, 1, 1]","[98.62555168408826, -1.3500580720092916, -1.535191637630662, 98.46480836236934]"
20171014_150938,11,7,16,0,3,64,5,"[1, 0, 0, 1]","[98.62555168408826, 9999, 9999, 98.57677119628339]"
20171014_150938,10,3,16,5,2,72,4,"[1, 1, 1, 0]","[98.70522648083623, 98.58327526132405, -1.164924506387921, 9999]"
20171014_150938,9,1,16,0,1,72,5,"[1, 1, 0, 1]","[98.6808362369338, -1.4167247386759583, 9999, 99.04459930313588]"
20171014_150938,11,6,16,0,1,72,5,"[1, 1, 1, 1]","[98.62555168408826, -1.3500580720092916, -1.2459930313588852, 98.60766550522648]"
20171014_150938,10,6,16,0,2,96,5,"[1, 1, 1, 1]","[98.85946573751451, -1.140534262485482, -1.2768873403019745, 98.67433217189314]"
20171014_150938,10,6,32,0,1,96,6,"[1, 1, 0, 1]","[98.50708478513357, -1.4685249709639954, 9999, 98.88385598141696]"
20171014_150938,10,4,32,0,1,128,6,"[1, 1, 0, 1]","[98.41602787456446, -1.5839721254355401, 9999, 98.71660859465737]"
20171014_150938,11,5,32,0,2,132,5,"[1, 1, 1, 1]","[98.58327526132405, -1.319163763066202, -1.3256678281068526, 98.64994192799071]"
20171014_150938,10,7,32,0,2,144,5,"[1, 1, 1, 1]","[98.93914053426249, -1.0608594657375146, -1.3500580720092916, 98.62555168408826]"
20171014_150938,10,5,32,0,1,144,4,"[1, 1, 0, 1]","[98.86596980255517, -1.1096399535423924, 9999, 98.95702671312428]"
20171014_150938,10,10,32,0,1,148,4,"[1, 1, 1, 1]","[98.84157955865273, -1.1584204413472705, -0.8757259001161439, 99.12427409988386]"
20171014_150938,10,7,32,0,0,156,4,"[1, 0, 0, 1]","[-1.0673635307781648, 9999, 9999, 99.07549361207897]"
20171014_150938,9,13,32,0,2,160,3,"[1, 1, 1, 1]","[-0.8822299651567944, -0.8822299651567944, -0.9488966318234611, 99.05110336817654]"
20171014_150938,9,8,32,0,1,160,3,"[1, 1, 1, 1]","[99.07549361207897, -0.924506387921022, -0.8334494773519163, 99.28850174216028]"
20171014_150938,9,11,32,0,2,168,3,"[1, 1, 1, 1]","[99.09337979094077, -0.8090592334494773, -0.9066202090592335, -0.8334494773519163]"
20171014_150938,8,7,32,0,1,184,3,"[1, 1, 1, 1]","[99.00232288037166, -0.9732868757259001, -0.8578397212543554, -0.7846689895470382]"
20171014_150938,9,7,32,0,2,184,5,"[1, 1, 1, 1]","[99.14216027874565, -0.8822299651567944, -1.2833914053426247, 98.74099883855982]"
20171014_150938,9,6,32,0,2,192,4,"[1, 1, 1, 1]","[99.19094076655053, -0.8334494773519163, -1.0917537746806039, 98.81068524970964]"
20171014_150938,9,10,32,0,0,200,4,"[1, 1, 1, 1]","[-1.0494773519163763, -0.9519163763066202, -1.0494773519163763, 98.92613240418119]"
