id,empty_cells_count,neighbour_difference_heuristic,highest_tile,highest_tile_in_corner_heuristic,best_move,score,amount_of_combineable_tiles,move_possible_array,heuristic_array
20171012_210944,14,4,2,0,0,5040,7,"[1, 1, 1, 0]","[-17, -17, -10, 999]"
20171012_210944,14,5,4,0,0,0,7,"[1, 1, 1, 0]","[-20, 80, -6, 999]"
20171012_210944,14,4,4,0,2,4,6,"[0, 1, 1, 1]","[999, 95, -10, -10]"
20171012_210944,13,4,8,0,2,4,5,"[1, 1, 1, 1]","[3, 103, -7, -7]"
20171012_210944,12,5,8,0,3,12,4,"[0, 0, 0, 1]","[999, 999, 999, 0]"
20171012_210944,12,2,8,0,2,12,4,"[1, 1, 1, 1]","[7, 7, -12, -12]"
20171012_210944,11,3,8,0,0,12,6,"[1, 1, 0, 1]","[-8, 76, 999, -7]"
20171012_210944,11,6,8,0,0,16,6,"[1, 1, 0, 1]","[-1, 91, 999, 105]"
20171012_210944,12,4,16,0,2,24,5,"[1, 1, 1, 1]","[14, 106, -6, 94]"
20171012_210944,11,4,16,0,2,44,5,"[1, 1, 1, 1]","[2, 102, -13, 95]"
20171012_210944,11,5,16,0,2,44,5,"[1, 1, 1, 1]","[6, 102, -5, 99]"
20171012_210944,10,4,16,0,2,44,5,"[1, 1, 1, 1]","[5, 105, -4, 96]"
20171012_210944,10,5,16,0,2,52,5,"[1, 1, 1, 1]","[14, 114, 0, 100]"
20171012_210944,11,8,16,0,2,52,5,"[1, 1, 1, 1]","[13, 113, -5, 111]"
20171012_210944,10,10,16,0,0,56,5,"[1, 1, 1, 1]","[-5, -5, 2, 122]"
20171012_210944,11,1,16,0,2,68,5,"[1, 1, 1, 1]","[17, 17, -13, 83]"
20171012_210944,10,8,16,0,2,84,4,"[1, 1, 1, 1]","[10, 118, -6, 114]"
20171012_210944,9,0,16,0,0,88,5,"[1, 1, 0, 1]","[2, 110, 999, 85]"
20171012_210944,11,7,32,0,0,88,5,"[1, 1, 0, 1]","[6, 102, 999, 109]"
20171012_210944,11,4,32,0,3,132,4,"[0, 1, 0, 1]","[999, 109, 999, 97]"
20171012_210944,11,3,32,5,2,136,4,"[1, 1, 1, 1]","[87, 95, -3, 93]"
20171012_210944,10,5,32,0,2,136,4,"[1, 1, 1, 1]","[7, 95, 2, 102]"
20171012_210944,9,4,32,0,0,140,5,"[1, 1, 0, 1]","[3, 95, 999, 99]"
20171012_210944,10,4,32,0,0,140,4,"[1, 1, 1, 1]","[10, 114, 14, 98]"
20171012_210944,9,2,32,0,2,152,3,"[1, 1, 1, 1]","[15, 103, 9, 93]"
20171012_210944,8,6,32,0,0,152,4,"[1, 1, 0, 1]","[15, 99, 999, 112]"
20171012_210944,8,3,32,0,3,152,3,"[0, 1, 0, 1]","[999, 98, 999, -2]"
20171012_210944,7,4,32,0,0,156,4,"[1, 1, 1, 1]","[2, 22, 29, 5]"
20171012_210944,9,6,32,0,0,156,4,"[1, 1, 1, 1]","[-10, 90, 15, 7]"
20171012_210944,11,1,32,0,2,184,5,"[0, 1, 1, 1]","[999, 125, -17, 83]"
