id,empty_cells_count,neighbour_difference_heuristic,highest_tile,highest_tile_in_corner_heuristic,best_move,score,amount_of_combineable_tiles,move_possible_array,heuristic_array
20171012_220917,14,4,2,0,0,7396,6,"[1, 1, 1, 1]","[-14, 36, 2, 52]"
20171012_220917,13,2,2,0,0,0,5,"[1, 1, 1, 1]","[-13, 37, 6, 56]"
20171012_220917,12,2,2,0,0,0,5,"[1, 1, 1, 1]","[-9, -9, 3, 53]"
20171012_220917,12,3,4,5,2,0,6,"[1, 1, 1, 1]","[-1, -1, -5, -5]"
20171012_220917,12,0,4,0,0,4,6,"[1, 1, 1, 1]","[-12, 88, 14, 64]"
20171012_220917,11,2,4,0,0,8,6,"[1, 1, 1, 1]","[-8, 92, 3, 53]"
20171012_220917,11,2,4,0,0,8,5,"[1, 1, 1, 1]","[8, 112, 8, 58]"
20171012_220917,11,7,8,5,1,12,5,"[1, 1, 1, 1]","[105, 97, 117, 105]"
20171012_220917,10,4,8,5,2,20,5,"[1, 1, 1, 1]","[114, 106, 105, 113]"
20171012_220917,10,6,8,5,1,20,5,"[1, 1, 1, 1]","[129, 29, 101, 101]"
20171012_220917,10,8,8,0,2,24,5,"[1, 1, 1, 1]","[117, 17, 1, 117]"
20171012_220917,10,5,8,0,1,32,5,"[1, 1, 1, 1]","[113, 9, 9, 113]"
20171012_220917,10,9,8,0,1,36,4,"[1, 1, 1, 1]","[106, 6, 6, 106]"
20171012_220917,9,6,8,0,2,40,5,"[1, 1, 1, 1]","[99, 15, 10, 106]"
20171012_220917,9,7,8,0,2,40,4,"[1, 1, 1, 1]","[111, 11, -6, 44]"
20171012_220917,9,2,8,0,1,44,5,"[1, 1, 1, 1]","[109, 5, 10, 110]"
20171012_220917,10,5,16,5,0,52,5,"[1, 1, 0, 1]","[101, 109, 999, 106]"
20171012_220917,10,5,16,5,0,72,4,"[1, 1, 1, 1]","[29, 29, 110, 122]"
20171012_220917,10,11,16,0,2,80,4,"[0, 1, 1, 1]","[999, 84, 10, 34]"
20171012_220917,9,7,16,0,2,96,3,"[1, 1, 1, 1]","[30, 110, 3, 27]"
20171012_220917,8,5,16,0,2,96,3,"[1, 1, 1, 1]","[17, 109, 11, 35]"
20171012_220917,8,6,16,0,2,96,3,"[1, 1, 1, 1]","[31, 119, 8, 24]"
20171012_220917,7,7,16,0,2,100,3,"[1, 1, 1, 1]","[19, 115, 13, 25]"
20171012_220917,6,7,16,0,0,100,3,"[1, 1, 1, 1]","[11, 111, 18, 34]"
20171012_220917,8,7,32,0,0,100,3,"[1, 1, 1, 1]","[15, 131, 23, 127]"
20171012_220917,8,7,32,0,2,140,4,"[0, 1, 1, 1]","[999, 36, 2, 102]"
20171012_220917,9,5,32,0,2,148,4,"[1, 1, 1, 1]","[22, 122, -3, 97]"
20171012_220917,10,4,32,0,2,160,4,"[1, 1, 1, 1]","[13, 121, 2, 106]"
20171012_220917,9,5,32,0,2,180,4,"[1, 1, 1, 1]","[22, 134, -2, 98]"
20171012_220917,9,3,32,0,2,180,4,"[1, 1, 1, 1]","[18, 126, 10, 110]"
20171012_220917,9,7,32,0,0,184,5,"[1, 1, 0, 1]","[14, 102, 999, 115]"
20171012_220917,9,8,32,0,0,192,4,"[1, 1, 1, 1]","[10, 102, 23, 119]"
20171012_220917,9,7,32,0,0,200,4,"[1, 1, 1, 1]","[18, 114, 26, 98]"
20171012_220917,9,5,32,0,3,216,4,"[1, 1, 1, 1]","[18, 106, 27, 11]"
20171012_220917,8,7,32,0,2,220,3,"[1, 1, 1, 0]","[19, 97, 8, 999]"
20171012_220917,7,4,32,0,0,220,4,"[1, 1, 1, 1]","[3, 99, 16, 24]"
20171012_220917,8,5,32,0,0,220,4,"[1, 1, 1, 1]","[3, 103, 18, 118]"
20171012_220917,8,4,32,0,0,256,3,"[1, 1, 1, 1]","[19, 135, 31, 131]"
20171012_220917,8,9,32,0,0,260,3,"[1, 1, 1, 1]","[16, 124, 22, 114]"
20171012_220917,7,4,32,0,0,268,3,"[1, 1, 1, 1]","[8, 128, 11, 131]"
20171012_220917,7,8,32,0,0,268,3,"[1, 1, 1, 1]","[9, 125, 10, 106]"
20171012_220917,6,3,32,0,0,272,3,"[1, 1, 1, 1]","[5, 133, 15, 115]"
20171012_220917,6,6,32,0,0,272,2,"[1, 1, 1, 1]","[10, 150, 27, 111]"
20171012_220917,5,8,32,0,0,276,2,"[1, 1, 1, 1]","[14, 134, 16, 112]"
20171012_220917,5,6,32,0,2,276,2,"[0, 1, 1, 1]","[999, 143, 21, 129]"
20171012_220917,6,8,64,0,2,280,3,"[1, 1, 1, 1]","[20, 112, 13, 121]"
20171012_220917,6,7,64,0,0,352,3,"[1, 1, 1, 1]","[15, 115, 20, 112]"
20171012_220917,8,7,64,0,2,356,4,"[1, 1, 1, 1]","[31, 135, 30, 138]"
20171012_220917,9,9,64,0,0,376,4,"[1, 1, 0, 1]","[38, 102, 999, 103]"
20171012_220917,9,14,64,0,0,408,3,"[1, 1, 1, 1]","[31, 99, 35, 115]"
20171012_220917,8,12,64,0,2,412,4,"[1, 1, 1, 1]","[39, 103, 35, 107]"
20171012_220917,8,10,64,0,2,412,4,"[1, 1, 1, 1]","[36, 120, 23, 99]"
20171012_220917,8,8,64,0,0,416,4,"[1, 1, 1, 1]","[27, 115, 27, 135]"
20171012_220917,8,11,64,0,2,420,2,"[1, 1, 1, 1]","[32, 112, 28, 128]"
20171012_220917,7,11,64,0,1,428,3,"[1, 1, 1, 1]","[33, 29, 33, 121]"
20171012_220917,6,9,64,0,0,428,3,"[1, 1, 1, 1]","[25, 37, 37, 107]"
20171012_220917,6,8,64,0,0,428,3,"[1, 1, 1, 1]","[33, 41, 45, 145]"
20171012_220917,6,11,64,0,3,432,2,"[0, 1, 0, 1]","[999, 22, 999, 18]"
20171012_220917,5,8,64,0,3,440,2,"[1, 1, 1, 1]","[33, 157, 30, 22]"
20171012_220917,5,8,64,0,0,440,3,"[1, 1, 1, 0]","[21, 87, 35, 999]"
20171012_220917,6,5,64,0,0,444,3,"[1, 1, 1, 1]","[9, 109, 16, 24]"
20171012_220917,6,4,64,0,3,480,4,"[1, 1, 1, 1]","[28, 128, 24, 16]"
20171012_220917,7,7,64,0,0,488,3,"[1, 1, 1, 1]","[15, 61, 21, 21]"
20171012_220917,8,8,64,0,2,508,3,"[1, 1, 1, 1]","[24, 152, 11, 115]"
20171012_220917,8,7,64,0,2,520,3,"[1, 1, 1, 1]","[27, 131, 7, 107]"
20171012_220917,8,6,64,0,0,536,3,"[1, 1, 0, 1]","[23, 127, 999, 32]"
20171012_220917,8,9,64,0,1,540,3,"[0, 1, 0, 1]","[999, 28, 999, 32]"
20171012_220917,7,11,64,0,0,548,3,"[1, 0, 1, 1]","[13, 999, 16, 70]"
20171012_220917,6,7,64,0,2,548,3,"[1, 1, 1, 1]","[21, 37, 11, 127]"
20171012_220917,8,9,64,0,0,548,4,"[1, 1, 1, 1]","[-2, 122, 8, 112]"
20171012_220917,9,4,64,0,0,588,4,"[1, 1, 1, 1]","[10, 118, 22, 126]"
20171012_220917,9,7,64,0,2,660,4,"[0, 1, 1, 1]","[999, 143, 34, 122]"
20171012_220917,9,13,128,0,0,676,4,"[1, 1, 1, 1]","[26, 118, 27, 123]"
20171012_220917,9,11,128,0,0,804,3,"[1, 1, 1, 1]","[31, 123, 33, 129]"
20171012_220917,8,12,128,0,0,808,3,"[1, 1, 1, 1]","[27, 115, 42, 118]"
20171012_220917,8,8,128,0,2,808,4,"[0, 1, 1, 1]","[999, 116, 30, 134]"
20171012_220917,9,8,128,0,0,812,4,"[1, 1, 0, 1]","[18, 118, 999, 119]"
20171012_220917,9,11,128,0,2,824,3,"[1, 1, 1, 1]","[46, 106, 11, 123]"
20171012_220917,8,5,128,0,2,832,3,"[1, 1, 1, 1]","[42, 114, 19, 131]"
20171012_220917,8,9,128,0,2,832,3,"[1, 1, 1, 1]","[39, 39, 24, 128]"
20171012_220917,7,10,128,0,2,836,3,"[1, 1, 1, 1]","[48, 48, 16, 128]"
20171012_220917,7,6,128,0,2,836,3,"[1, 1, 1, 1]","[31, 35, 28, 136]"
20171012_220917,7,11,128,0,2,840,3,"[1, 1, 1, 1]","[52, 40, 33, 145]"
20171012_220917,6,14,128,0,1,848,2,"[1, 1, 1, 1]","[41, 33, 38, 138]"
20171012_220917,6,14,128,0,0,848,2,"[1, 1, 1, 1]","[30, 38, 45, 173]"
20171012_220917,5,13,128,0,1,864,1,"[1, 1, 1, 1]","[31, 23, 40, 128]"
20171012_220917,4,7,128,0,1,864,1,"[1, 1, 1, 1]","[39, 27, 37, 107]"
20171012_220917,4,10,128,0,2,864,4,"[1, 1, 1, 1]","[32, 32, 25, 121]"
20171012_220917,6,10,128,0,2,868,4,"[1, 1, 1, 1]","[33, 33, 24, 124]"
20171012_220917,7,10,128,0,1,912,3,"[1, 1, 1, 1]","[52, 28, 52, 152]"
20171012_220917,7,10,128,0,0,924,3,"[1, 0, 1, 1]","[33, 999, 36, 124]"
20171012_220917,6,12,128,0,2,940,3,"[1, 1, 1, 1]","[37, 37, 28, 120]"
20171012_220917,7,11,128,0,0,940,3,"[1, 1, 1, 1]","[20, 24, 33, 145]"
20171012_220917,7,9,128,0,0,948,3,"[1, 1, 1, 1]","[28, 32, 32, 140]"
20171012_220917,7,8,128,0,0,956,3,"[1, 1, 1, 1]","[20, 24, 33, 33]"
