id,empty_cells_count,neighbour_difference_heuristic,highest_tile,highest_tile_in_corner_heuristic,best_move,score,amount_of_combineable_tiles,move_possible_array,heuristic_array
20171016_015732,14,4,2,100,0,6384,0,"[1, 0, 1, 1]","[-204798.0, inf, -23.0, -163.0]"
20171016_015732,13,6,2,0,2,0,0,"[1, 1, 1, 1]","[-113.9531433033971, 5.9121436938695826, -313.8799297149551, -34.023428348301444]"
20171016_015732,13,7,4,0,2,0,0,"[1, 1, 1, 1]","[-97.345861194373981, 2.6460008951701504, -108.11096040906563, -24.788251569938559]"
20171016_015732,12,3.0,4,0,0,4,0,"[1, 1, 1, 1]","[-128.56376693799814, -1.3166207708078075, -91.689444761200008, -27.338565865612075]"
20171016_015732,12,2.0,4,0,2,4,0,"[0, 1, 1, 1]","[inf, 3.7517610911270984, -127.36930455635493, -41.450839328537171]"
20171016_015732,12,8.0,8,0,0,8,0,"[1, 1, 1, 1]","[-101.54306913265997, -4.3513498876221943, -79.997969075794089, -22.347856697988032]"
20171016_015732,11,6.0,8,0,0,16,0,"[1, 1, 1, 1]","[-104.16356114300376, -4.3335364484782399, -93.254481896026419, -19.59116128411533]"
20171016_015732,11,2.0,8,0,2,16,0,"[0, 1, 1, 1]","[inf, -3.3294728434504792, -103.66773162939299, -53.674121405750796]"
20171016_015732,11,7.0,8,0,0,20,0,"[1, 1, 1, 1]","[-92.182252306551064, -3.3233807779683806, -82.996522787333674, -35.232370531781726]"
20171016_015732,10,7.0,8,0,0,24,0,"[1, 1, 1, 1]","[-96.336662695867318, 1.6758453220929166, -94.184458902226709, -36.963163199853383]"
20171016_015732,9,5.0,8,0,2,24,1,"[0, 1, 1, 1]","[inf, 18.613839285714285, -102.28571428571429, -53.714285714285715]"
20171016_015732,9,4.0,8,0,2,24,1,"[1, 1, 1, 1]","[-93.815771109560359, 1.2220211095603628, -104.93230983949755, -26.155268667131889]"
20171016_015732,9,8.0,8,0,2,28,0,"[1, 1, 1, 1]","[-96.030759573132457, 10.23738622096673, -128.1669805398619, -15.170433145009419]"
20171016_015732,9,7.0,16,0,0,36,0,"[1, 1, 1, 1]","[-102.17309821960986, 9.174759349177954, -92.997515404492148, -7.9046199278757392]"
20171016_015732,9,4.0,16,0,0,52,0,"[1, 1, 1, 1]","[-94.643863179074458, 5.2665367203219313, -87.955734406438637, -52.089537223340045]"
20171016_015732,9,6.0,16,0,2,56,0,"[1, 1, 1, 1]","[-89.634714378529665, 14.263768804038182, -106.71152981158478, -47.466390124443997]"
