id,empty_cells_count,neighbour_difference_heuristic,highest_tile,highest_tile_in_corner_heuristic,best_move,score,amount_of_combineable_tiles,move_possible_array,heuristic_array
20171016_013601,14,4,2,0,2,6500,0,"[1, 1, 1, 1]","[97.56959064327485, 99.066301169590645, -2.644549041981648, -0.89113773593876289]"
20171016_013601,13,6,2,0,0,0,0,"[1, 1, 1, 1]","[-2.8084523191736475, 99.432337954382589, -1.7202340178416982, 99.154446833222138]"
20171016_013601,13,7,4,0,2,0,0,"[1, 1, 1, 1]","[-1.5774423517811382, 99.422476269114298, -1.6850933439280547, 99.148133744463209]"
20171016_013601,12,6.0,4,0,0,4,0,"[1, 1, 1, 1]","[-1.7567162112878378, 99.269960478426867, -1.500776389271369, 99.249006949147912]"
20171016_013601,11,2.0,4,0,2,4,1,"[1, 1, 1, 1]","[-1.5857484457197513, 99.343419982322189, -2.0907563025210081, 98.67675070028011]"
20171016_013601,12,0.0,4,0,0,4,0,"[1, 1, 1, 1]","[-2.3060692002268861, 99.350180799773113, -2.1242452889645174, 98.999462721371401]"
20171016_013601,12,5.0,8,0,2,12,0,"[1, 1, 1, 1]","[-1.4464540337711069, 99.416351137429643, -1.4980863039399623, 99.221913696060042]"
20171016_013601,11,6.0,8,0,2,20,1,"[1, 1, 1, 1]","[-1.3065788817397377, 99.701784806910567, -1.8604839571620957, 98.84810499989311]"
20171016_013601,11,3.0,8,0,0,20,0,"[1, 1, 1, 1]","[-1.8219438455117409, 99.562673104660661, -1.577373764486224, 99.268598851425679]"
20171016_013601,11,5.0,8,0,2,24,0,"[1, 1, 1, 1]","[-1.441268974251845, 99.772564087059777, -1.5737346416827229, 99.353055661712474]"
20171016_013601,11,10.0,16,0,2,32,0,"[1, 1, 1, 1]","[-1.1484160257849836, 99.624344071304961, -1.2580336313964013, 99.217791266608245]"
20171016_013601,11,10.0,16,0,2,48,0,"[1, 1, 1, 1]","[-1.1552790676172315, 99.771072846428183, -1.2159747175524216, 99.517217874716465]"
20171016_013601,10,5.0,16,0,0,52,1,"[1, 1, 0, 1]","[-1.583936509217996, 99.335093796009147, inf, 99.363074000861431]"
20171016_013601,10,6.0,16,0,0,52,0,"[1, 1, 1, 1]","[-1.3089747094635023, 99.701754527538526, -1.3007893754494599, 99.582652020443234]"
20171016_013601,10,8.0,16,0,0,56,0,"[1, 1, 1, 1]","[-1.4011316159153289, 99.548953002105875, -1.1684181006613641, 99.101317016044646]"
20171016_013601,9,6.0,16,0,2,64,1,"[1, 1, 1, 1]","[-1.1613869631086273, 99.610757170618896, -1.4569371063570049, 99.105429931591544]"
20171016_013601,9,3.0,16,0,0,64,1,"[1, 1, 1, 1]","[-1.5188770998697294, 99.401354441186555, -1.200336939613742, 99.570478346399653]"
20171016_013601,9,10.0,16,0,2,68,1,"[1, 1, 1, 1]","[-1.4136707267919111, 99.691021811499098, -1.6985968622857761, 99.046616761253119]"
20171016_013601,10,5.0,16,0,0,72,0,"[1, 1, 1, 1]","[-1.5803605078087033, 99.917426907065291, -1.3628518306008357, 99.062118539908894]"
20171016_013601,10,8.0,16,0,2,88,0,"[1, 1, 1, 1]","[-1.3058804749928226, 99.912198421903739, -1.4938916465236272, 99.642180744336812]"
20171016_013601,10,7.0,32,0,2,104,0,"[1, 1, 1, 1]","[-1.104913561342888, -1.3371340326922616, -1.3675977799472396, 99.514217672653388]"
20171016_013601,10,7.0,32,0,0,136,1,"[1, 1, 1, 1]","[-1.7453733990146008, 99.261630471934097, -1.227701318538243, 99.873525578421479]"
20171016_013601,10,4.0,32,0,0,140,0,"[1, 1, 1, 1]","[-1.5953346506518173, 99.409247338243844, -1.2361087064258625, 99.65704244275372]"
20171016_013601,10,4.0,32,0,0,148,0,"[1, 1, 1, 1]","[-1.3822325089697027, 99.628783469063194, -1.3164435996373975, 99.466998085561059]"
20171016_013601,10,7.0,32,0,0,164,0,"[1, 1, 1, 1]","[-1.2294035399873344, 99.549056681230695, -1.1546419895765347, -0.81404257795773816]"
20171016_013601,9,8.0,32,0,0,168,0,"[1, 1, 1, 1]","[-1.4030182047503943, 99.622230543091788, -1.1600663996168981, -0.88100744616000182]"
20171016_013601,9,8.0,32,0,0,168,0,"[1, 1, 1, 1]","[-1.3812593247722402, 99.542445976806022, -0.96945731057663276, 99.093419544633008]"
20171016_013601,8,2.0,32,0,0,172,0,"[1, 1, 1, 1]","[-1.4571703890875607, 99.615619663295789, -1.4064683754827012, 99.316994653704214]"
20171016_013601,8,2.0,32,0,0,172,1,"[1, 1, 1, 1]","[-1.5241103933338795, 99.54594388129307, -1.1956962576733474, 99.466965599399018]"
20171016_013601,8,5.0,32,0,0,176,1,"[1, 1, 1, 1]","[-1.6459484592387461, 99.406314350373833, -1.0565867799691291, 99.321531748557945]"
20171016_013601,9,5.0,32,0,2,180,1,"[1, 1, 1, 1]","[-1.323987020130909, 99.690844282889998, -1.4552571569876378, 99.033233428569986]"
20171016_013601,9,7.0,32,0,2,192,0,"[1, 1, 1, 1]","[-1.0943373165275276, 99.976728908947763, -1.35316359937329, 99.344533358277019]"
20171016_013601,9,7.0,32,0,0,200,0,"[1, 1, 0, 1]","[-1.0083205566342572, 99.471212892564566, inf, 99.103447025561408]"
20171016_013601,9,13.0,32,0,2,216,0,"[1, 1, 1, 1]","[-1.0908664930506942, 99.464724381726455, -1.1594448022551407, 99.257577730484542]"
20171016_013601,8,6.0,32,0,0,220,0,"[1, 1, 0, 1]","[-1.0253651993260373, 99.898188462949591, inf, 99.177100582589617]"
20171016_013601,8,7.0,32,0,2,220,1,"[1, 1, 1, 1]","[-0.94943674362095531, 99.74540343491023, -1.3770508799317238, 98.814507152526176]"
20171016_013601,8,8.0,32,0,0,224,0,"[1, 1, 1, 1]","[-1.0160529810013132, 99.898148955026357, -0.86848077478674679, 99.176938009012076]"
20171016_013601,8,9.0,32,0,0,228,0,"[1, 1, 1, 1]","[-1.1610673037584225, 99.67865374447355, -0.87479526903195826, 99.238255536154654]"
20171016_013601,8,6.0,32,0,0,236,0,"[1, 1, 1, 1]","[-1.2582780723236398, 99.751815260694244, -1.0149180490574659, 99.098456077018426]"
20171016_013601,8,11.0,32,0,0,240,0,"[1, 1, 1, 1]","[-1.1001880538739246, 99.892041070689729, -1.085049044868549, 99.400620622594246]"
20171016_013601,7,8.0,32,0,3,248,0,"[1, 1, 1, 1]","[-0.95738247038981161, 100.03192415852995, -0.8749694058138513, -1.0382156420050519]"
20171016_013601,7,9.0,32,0,0,248,0,"[1, 1, 1, 0]","[-1.2520644198148023, 99.747256575460227, -1.0839683599218681, inf]"
20171016_013601,7,6.0,32,0,2,256,0,"[0, 1, 1, 1]","[inf, 99.959719392202899, -1.0650287142910462, -0.73399353394301292]"
20171016_013601,8,9.0,32,0,3,272,0,"[0, 1, 0, 1]","[inf, 100.26457918335868, inf, -0.81472427586857454]"
20171016_013601,7,11.0,32,0,2,308,0,"[0, 1, 1, 0]","[inf, 100.61551343591567, -0.72202079479721359, inf]"
20171016_013601,6,14.0,32,0,0,308,0,"[1, 1, 1, 1]","[-0.81751206834581136, -0.3394117828922335, -0.59518993362906369, -0.75461659458216812]"
20171016_013601,5,7.0,32,0,3,308,0,"[1, 1, 1, 1]","[-0.67488430634561603, -0.35024308816677457, -0.95302400701238588, -0.96755022439159422]"
20171016_013601,6,8.0,32,0,0,308,1,"[1, 1, 1, 0]","[-1.1078864241689803, 99.901873930002793, -0.80025149362161141, inf]"
20171016_013601,7,10.0,32,0,2,316,1,"[1, 1, 1, 1]","[-0.88021921047351703, 100.27091095522199, -1.4620713959727099, 99.161233860247634]"
20171016_013601,7,6.0,32,0,2,332,1,"[1, 1, 1, 1]","[-1.0326310854185241, 100.11830834551181, -1.5459985370715785, 99.533746557059359]"
20171016_013601,7,5.0,32,0,2,348,0,"[1, 1, 1, 1]","[98.551813600847296, 100.2701625760897, -1.05649235546987, 100.07608647841803]"
20171016_013601,7,13.0,64,0,0,380,0,"[1, 1, 0, 1]","[-1.2178495925210635, 100.18944898103601, inf, 100.34752913173044]"
20171016_013601,7,7.0,64,0,3,444,0,"[1, 1, 1, 1]","[-1.1640894092933087, 99.902052373453316, -0.80086765109993208, -1.3895683859269434]"
20171016_013601,7,3.0,64,0,0,448,1,"[1, 1, 1, 0]","[-1.6172188003136891, 99.482881372358051, -0.51211716983615885, inf]"
20171016_013601,9,6.0,64,0,3,456,0,"[1, 1, 1, 1]","[-1.0112591076214461, 100.35454134596392, -1.1507903372794082, -1.2289537065718532]"
20171016_013601,9,8.0,64,0,3,480,0,"[1, 1, 1, 1]","[-1.0149558153440594, 100.64012139222154, -0.93643159237924656, -1.0877819016914523]"
