id,empty_cells_count,neighbour_difference_heuristic,highest_tile,highest_tile_in_corner_heuristic,best_move,score,amount_of_combineable_tiles,move_possible_array,heuristic_array
20171012_222405,14,4,2,0,2,3680,6,"[1, 1, 1, 1]","[-16, 34, -20, 30]"
20171012_222405,13,2,2,0,0,0,6,"[1, 1, 1, 1]","[-18, 32, -18, 32]"
20171012_222405,13,4,4,0,2,0,6,"[1, 1, 1, 1]","[-14, 36, -15, 85]"
20171012_222405,12,8,4,0,0,4,6,"[1, 1, 1, 1]","[-18, 84, -15, 85]"
20171012_222405,12,3,4,0,0,4,5,"[1, 1, 1, 1]","[-14, 88, -12, 38]"
20171012_222405,11,5,4,0,0,8,5,"[1, 1, 1, 1]","[-15, 35, -9, 87]"
20171012_222405,11,0,4,0,2,8,6,"[1, 1, 1, 1]","[-13, 37, -16, 84]"
20171012_222405,11,4,8,0,2,12,5,"[1, 1, 1, 1]","[-12, 86, -13, 86]"
20171012_222405,10,5,8,0,2,20,5,"[1, 1, 1, 1]","[-9, 91, -15, 87]"
20171012_222405,10,3,8,0,0,20,5,"[1, 1, 1, 1]","[-15, 35, -12, 90]"
20171012_222405,11,3,8,0,0,24,5,"[1, 1, 0, 1]","[-12, 37, 999, 87]"
20171012_222405,11,7,16,0,0,36,4,"[1, 1, 1, 1]","[-11, 39, -11, 88]"
20171012_222405,10,5,16,0,2,52,5,"[0, 1, 1, 1]","[999, 42, -12, 88]"
20171012_222405,10,3,16,0,2,52,5,"[0, 1, 1, 1]","[999, 94, -15, 85]"
20171012_222405,11,4,16,0,0,56,5,"[1, 1, 1, 1]","[-12, 86, -12, 88]"
20171012_222405,11,7,16,0,0,68,5,"[1, 1, 1, 1]","[-13, 85, -8, 93]"
20171012_222405,11,5,16,0,2,76,5,"[0, 1, 1, 1]","[999, 87, -10, 87]"
20171012_222405,10,9,16,0,0,80,4,"[1, 1, 1, 1]","[-9, 90, -7, 90]"
20171012_222405,9,3,16,0,0,80,4,"[1, 1, 1, 1]","[-10, 89, -9, 86]"
20171012_222405,9,6,16,0,2,80,5,"[1, 1, 1, 1]","[-8, 92, -10, 89]"
20171012_222405,9,3,16,0,2,84,4,"[1, 1, 1, 1]","[-10, 88, -12, 38]"
20171012_222405,9,4,16,0,0,92,4,"[1, 1, 1, 1]","[-9, 91, -9, 40]"
20171012_222405,9,8,16,0,0,108,3,"[1, 1, 1, 1]","[-9, 91, -7, 92]"
20171012_222405,8,7,16,0,2,112,4,"[1, 1, 1, 1]","[-6, 93, -9, 90]"
20171012_222405,9,7,32,0,2,112,4,"[1, 1, 1, 1]","[-5, -5, -11, 89]"
20171012_222405,9,6,32,0,0,148,5,"[1, 1, 1, 1]","[-12, 87, -9, 90]"
20171012_222405,10,6,32,0,0,152,5,"[1, 1, 1, 1]","[-11, 89, -8, 95]"
20171012_222405,10,4,32,0,0,168,5,"[1, 1, 1, 1]","[-13, 87, -6, 91]"
20171012_222405,10,5,32,0,0,184,5,"[1, 1, 1, 1]","[-12, 92, -7, 92]"
20171012_222405,10,6,32,0,2,188,5,"[0, 1, 1, 1]","[999, 96, -9, 85]"
20171012_222405,10,9,32,0,0,196,4,"[1, 1, 0, 1]","[-5, 87, 999, 89]"
20171012_222405,9,5,32,0,0,212,4,"[1, 1, 1, 1]","[-5, 90, -5, 88]"
20171012_222405,9,11,32,0,0,212,3,"[1, 1, 1, 1]","[-5, 91, -5, 88]"
20171012_222405,8,5,32,0,0,216,3,"[1, 1, 1, 1]","[-5, 89, -5, 89]"
20171012_222405,8,7,32,0,1,216,3,"[0, 1, 1, 1]","[999, -4, -3, 90]"
20171012_222405,7,9,32,0,0,220,2,"[1, 1, 1, 1]","[-7, 0, -4, 96]"
20171012_222405,6,4,32,0,0,220,2,"[1, 1, 1, 1]","[-6, 2, -4, 99]"
20171012_222405,6,2,32,0,2,220,4,"[0, 1, 1, 1]","[999, -4, -12, 93]"
20171012_222405,9,4,32,0,0,224,4,"[1, 1, 1, 1]","[-8, 92, -8, 96]"
20171012_222405,9,7,64,0,2,272,4,"[0, 1, 1, 1]","[999, 93, -3, 90]"
20171012_222405,9,15,64,0,0,336,4,"[1, 1, 1, 1]","[-5, 90, 0, 93]"
20171012_222405,9,13,64,0,0,344,3,"[1, 1, 1, 1]","[-5, 91, -5, 95]"
20171012_222405,8,7,64,0,0,348,3,"[1, 1, 1, 1]","[-3, 93, -3, 97]"
20171012_222405,8,10,64,0,2,348,3,"[0, 1, 1, 1]","[999, 93, -3, -3]"
20171012_222405,7,8,64,0,3,352,4,"[1, 1, 1, 1]","[-3, 94, -4, -8]"
20171012_222405,7,6,64,0,0,352,4,"[1, 1, 1, 1]","[-6, 50, -5, -3]"
20171012_222405,8,10,64,0,3,356,4,"[1, 1, 1, 1]","[-4, 96, 0, -6]"
20171012_222405,8,6,64,0,0,380,4,"[1, 1, 1, 0]","[-5, 43, 0, 999]"
20171012_222405,9,11,64,0,0,388,4,"[1, 1, 1, 1]","[-5, 48, -4, -3]"
20171012_222405,8,10,64,0,0,408,4,"[1, 1, 1, 1]","[-6, 47, -3, -5]"
