id,empty_cells_count,neighbour_difference_heuristic,highest_tile,highest_tile_in_corner_heuristic,best_move,score,amount_of_combineable_tiles,move_possible_array,heuristic_array
20171012_213000,14,4,2,5,2,3156,6,"[1, 1, 1, 1]","[83, 83, -10, -10]"
20171012_213000,13,6,2,0,2,0,5,"[1, 1, 1, 1]","[-6, 69, -15, 60]"
20171012_213000,12,4,2,0,0,0,6,"[1, 1, 1, 1]","[-9, 66, 68, 68]"
20171012_213000,12,2,4,0,2,0,6,"[1, 1, 1, 1]","[-5, 95, -21, 87]"
20171012_213000,12,0,4,0,0,4,6,"[1, 1, 0, 1]","[-18, 57, 999, 76]"
20171012_213000,13,4,8,0,0,8,6,"[1, 1, 0, 1]","[-9, 91, 999, 91]"
20171012_213000,12,6,8,0,0,20,6,"[1, 1, 1, 1]","[-16, 84, 2, 98]"
20171012_213000,11,4,8,0,2,20,5,"[1, 1, 1, 1]","[-5, 95, -6, 86]"
20171012_213000,11,3,8,0,0,20,6,"[1, 1, 0, 1]","[-16, 80, 999, 85]"
20171012_213000,11,4,8,0,0,24,5,"[1, 1, 1, 1]","[-10, 65, -7, 93]"
20171012_213000,11,1,8,0,2,28,5,"[1, 1, 1, 1]","[5, 80, -9, 91]"
20171012_213000,10,6,8,0,2,36,4,"[1, 1, 1, 1]","[3, 82, -2, 98]"
20171012_213000,9,6,8,0,0,36,4,"[1, 1, 1, 1]","[2, 98, 5, 105]"
20171012_213000,9,7,16,0,2,36,5,"[1, 1, 1, 1]","[2, 110, 0, 88]"
20171012_213000,9,9,16,0,2,52,5,"[1, 1, 1, 1]","[9, 101, -9, 91]"
20171012_213000,10,5,16,0,2,56,4,"[0, 1, 1, 1]","[999, 110, 9, 113]"
20171012_213000,10,12,16,0,2,68,3,"[1, 1, 1, 1]","[14, 98, 12, 116]"
20171012_213000,9,9,16,0,0,76,4,"[1, 1, 1, 1]","[6, 6, 17, 113]"
20171012_213000,9,8,16,0,2,76,3,"[1, 1, 1, 1]","[11, 11, 0, 100]"
20171012_213000,9,6,16,0,0,80,4,"[1, 1, 1, 1]","[-2, 94, 5, 113]"
20171012_213000,9,3,16,0,0,84,4,"[1, 1, 1, 1]","[-15, 60, 7, 7]"
20171012_213000,10,2,16,0,2,92,6,"[1, 1, 1, 1]","[-3, 84, -15, 93]"
20171012_213000,10,4,16,0,2,112,5,"[1, 1, 1, 1]","[5, 104, -5, 54]"
20171012_213000,10,6,16,0,0,120,5,"[1, 1, 1, 1]","[-5, 95, -5, 87]"
20171012_213000,10,6,32,0,0,136,5,"[1, 1, 1, 1]","[-1, 99, 5, 101]"
20171012_213000,10,7,32,0,0,168,5,"[1, 1, 1, 1]","[-4, 96, 5, 93]"
20171012_213000,9,5,32,0,3,172,5,"[0, 1, 1, 1]","[999, 95, 4, -12]"
20171012_213000,9,4,32,0,3,172,4,"[1, 1, 1, 1]","[5, 96, 15, -1]"
20171012_213000,8,6,32,0,3,176,4,"[1, 1, 1, 1]","[14, 134, 19, 3]"
20171012_213000,8,7,32,0,3,176,4,"[1, 1, 1, 1]","[10, 130, 11, 7]"
20171012_213000,8,8,32,0,0,180,4,"[1, 1, 1, 1]","[7, 135, 17, 13]"
20171012_213000,8,8,32,0,3,184,4,"[1, 1, 1, 1]","[11, 119, 27, -1]"
20171012_213000,8,4,32,0,0,192,3,"[1, 1, 1, 0]","[16, 87, 26, 999]"
20171012_213000,9,10,32,0,2,200,4,"[0, 1, 1, 1]","[999, 112, 11, 15]"
20171012_213000,8,9,32,0,0,220,4,"[1, 1, 1, 1]","[7, 111, 14, 14]"
20171012_213000,8,10,32,0,0,220,4,"[1, 1, 1, 1]","[4, 104, 31, 7]"
20171012_213000,7,5,32,0,0,224,4,"[1, 1, 1, 1]","[4, 104, 23, 15]"
20171012_213000,7,6,32,0,0,224,3,"[1, 1, 1, 1]","[14, 146, 26, 14]"
20171012_213000,7,9,32,0,3,228,3,"[1, 1, 1, 1]","[7, 123, 18, -2]"
20171012_213000,7,5,32,0,0,236,3,"[1, 1, 1, 1]","[5, 133, 22, 10]"
20171012_213000,8,7,32,0,2,244,5,"[1, 1, 1, 1]","[-2, 122, -4, 73]"
20171012_213000,9,6,32,0,2,264,4,"[0, 1, 1, 1]","[999, 133, 18, 106]"
20171012_213000,9,13,64,0,0,300,3,"[1, 1, 1, 1]","[25, 113, 25, 113]"
20171012_213000,8,12,64,0,0,364,3,"[1, 1, 1, 1]","[25, 121, 30, 118]"
20171012_213000,8,14,64,0,2,364,3,"[1, 1, 1, 1]","[28, 128, 26, 110]"
20171012_213000,7,12,64,0,2,368,3,"[1, 1, 1, 1]","[33, 113, 14, 114]"
20171012_213000,7,9,64,0,0,368,4,"[1, 1, 1, 1]","[7, 119, 36, 136]"
20171012_213000,8,7,64,0,0,372,4,"[1, 1, 0, 1]","[15, 19, 999, 116]"
20171012_213000,8,10,64,0,2,384,3,"[1, 1, 1, 1]","[24, 36, 9, 105]"
20171012_213000,8,8,64,0,2,392,3,"[1, 1, 1, 1]","[29, 125, 14, 118]"
20171012_213000,7,11,64,0,2,396,2,"[1, 1, 1, 1]","[40, 144, 25, 133]"
20171012_213000,6,8,64,0,2,396,2,"[1, 1, 1, 1]","[34, 122, 21, 121]"
20171012_213000,6,8,64,0,2,396,2,"[1, 1, 1, 1]","[41, 117, 24, 120]"
20171012_213000,7,12,64,0,0,400,3,"[1, 1, 0, 1]","[31, 31, 999, 141]"
20171012_213000,6,12,64,0,3,412,2,"[0, 1, 0, 1]","[999, 38, 999, 34]"
20171012_213000,5,9,64,0,0,412,3,"[1, 1, 1, 0]","[11, 94, 41, 999]"
20171012_213000,6,6,64,0,2,412,3,"[1, 1, 1, 1]","[23, 94, 22, 126]"
20171012_213000,7,13,64,0,2,432,3,"[1, 1, 1, 1]","[26, 34, 14, 110]"
20171012_213000,7,10,64,0,0,472,3,"[1, 1, 1, 1]","[6, 106, 21, 113]"
20171012_213000,7,7,64,0,3,476,3,"[1, 1, 1, 1]","[22, 122, 22, 18]"
20171012_213000,7,10,64,0,0,484,3,"[1, 1, 1, 0]","[30, 137, 41, 999]"
20171012_213000,7,9,64,0,0,500,3,"[1, 1, 1, 1]","[26, 121, 26, 30]"
20171012_213000,7,12,64,0,3,508,2,"[1, 1, 1, 1]","[33, 132, 25, 21]"
20171012_213000,6,10,64,0,3,512,2,"[1, 1, 1, 1]","[33, 124, 33, 29]"
20171012_213000,6,11,64,0,2,512,2,"[0, 1, 1, 1]","[999, 121, 21, 21]"
20171012_213000,6,10,64,0,2,516,2,"[1, 1, 1, 1]","[27, 143, 26, 34]"
20171012_213000,5,8,64,0,2,520,2,"[1, 1, 1, 1]","[24, 132, 22, 22]"
20171012_213000,5,9,64,0,0,520,1,"[1, 1, 1, 1]","[24, 140, 34, 38]"
20171012_213000,5,9,64,0,3,524,4,"[1, 1, 1, 1]","[33, 117, 16, 12]"
20171012_213000,7,11,64,0,2,532,3,"[0, 1, 1, 1]","[999, 112, 30, 30]"
20171012_213000,7,12,64,0,1,560,3,"[1, 1, 0, 1]","[34, 18, 999, 29]"
20171012_213000,7,10,64,0,2,592,4,"[1, 1, 1, 1]","[43, 27, 24, 128]"
20171012_213000,7,12,64,0,0,596,3,"[1, 1, 1, 1]","[7, 35, 34, 186]"
20171012_213000,6,7,64,0,2,604,4,"[1, 1, 1, 1]","[10, 46, 6, 102]"
20171012_213000,9,8,64,0,2,604,4,"[1, 1, 1, 1]","[18, 122, 7, 103]"
20171012_213000,8,8,64,0,2,692,4,"[1, 1, 1, 1]","[25, 125, 4, 104]"
20171012_213000,7,5,64,0,2,692,4,"[1, 1, 1, 1]","[13, 113, 4, 104]"
20171012_213000,7,7,64,0,2,692,4,"[1, 1, 1, 1]","[42, 138, 0, 100]"
20171012_213000,7,6,64,0,2,696,3,"[1, 1, 1, 1]","[25, 125, 11, 127]"
20171012_213000,6,4,64,0,2,704,3,"[1, 1, 1, 1]","[20, 120, 7, 123]"
20171012_213000,6,7,64,0,2,704,3,"[1, 1, 1, 1]","[20, 120, 15, 127]"
20171012_213000,6,5,64,0,2,708,3,"[1, 1, 1, 1]","[34, 142, 11, 135]"
20171012_213000,6,8,64,0,2,712,3,"[1, 1, 1, 1]","[16, 124, 7, 131]"
20171012_213000,6,7,64,0,0,720,2,"[1, 1, 1, 1]","[12, 116, 14, 138]"
20171012_213000,7,8,128,0,0,724,2,"[1, 1, 1, 1]","[8, 112, 29, 145]"
20171012_213000,7,7,128,0,1,868,2,"[0, 1, 1, 1]","[999, 25, 25, 133]"
20171012_213000,6,10,128,0,0,872,2,"[1, 0, 1, 1]","[34, 999, 41, 108]"
20171012_213000,5,12,128,0,2,872,2,"[0, 1, 1, 1]","[999, 39, 22, 54]"
20171012_213000,5,8,128,0,1,872,3,"[1, 1, 0, 1]","[31, 27, 999, 37]"
20171012_213000,6,9,128,0,1,904,3,"[1, 1, 1, 1]","[23, 19, 27, 114]"
20171012_213000,6,10,128,0,2,916,4,"[1, 1, 1, 1]","[31, 27, 16, 140]"
20171012_213000,7,12,128,0,0,920,4,"[1, 1, 1, 1]","[20, 24, 23, 107]"
20171012_213000,7,13,128,0,0,936,3,"[1, 1, 1, 1]","[23, 35, 38, 138]"
20171012_213000,6,7,128,0,2,952,2,"[1, 1, 1, 1]","[34, 46, 24, 116]"
20171012_213000,7,11,128,0,2,952,2,"[1, 1, 1, 1]","[31, 43, 29, 121]"
20171012_213000,6,14,128,0,0,960,2,"[1, 1, 1, 1]","[26, 30, 26, 126]"
20171012_213000,5,9,128,0,1,960,2,"[1, 1, 1, 1]","[34, 30, 34, 134]"
20171012_213000,5,9,128,0,2,960,2,"[1, 0, 1, 1]","[33, 999, 25, 124]"
20171012_213000,6,8,128,0,2,964,3,"[1, 1, 1, 1]","[25, 141, 15, 110]"
20171012_213000,6,8,128,0,0,976,2,"[1, 1, 1, 1]","[21, 121, 25, 96]"
20171012_213000,6,7,128,0,2,980,4,"[1, 1, 1, 1]","[28, 120, 12, 108]"
20171012_213000,7,8,128,0,2,996,3,"[1, 1, 1, 1]","[29, 121, 26, 122]"
20171012_213000,7,14,128,0,0,1008,3,"[1, 1, 1, 1]","[35, 127, 37, 117]"
20171012_213000,6,14,128,0,2,1016,2,"[1, 1, 1, 1]","[46, 130, 17, 129]"
20171012_213000,6,9,128,0,2,1016,2,"[1, 1, 1, 1]","[34, 26, 17, 133]"
20171012_213000,6,7,128,0,1,1032,3,"[1, 1, 1, 1]","[34, 22, 25, 137]"
20171012_213000,7,11,128,0,0,1036,3,"[1, 1, 1, 1]","[27, 27, 31, 130]"
