id,empty_cells_count,neighbour_difference_heuristic,highest_tile,highest_tile_in_corner_heuristic,best_move,score,amount_of_combineable_tiles,move_possible_array,heuristic_array
20171012_225054,14,4,2,0,1,2368,6,"[1, 1, 1, 1]","[52, 2, 2, 52]"
20171012_225054,13,6,2,0,1,0,5,"[1, 1, 1, 1]","[37, -13, 6, 56]"
20171012_225054,12,2,2,0,1,0,4,"[1, 1, 1, 1]","[38, -12, 3, 53]"
20171012_225054,11,0,2,0,2,0,6,"[1, 1, 1, 1]","[42, -8, -9, 41]"
20171012_225054,12,3,4,0,2,0,5,"[1, 1, 1, 1]","[108, 0, -5, 45]"
20171012_225054,12,4,8,0,2,8,4,"[1, 1, 1, 1]","[103, 3, -4, 46]"
20171012_225054,11,4,8,0,2,16,4,"[1, 1, 1, 1]","[112, 8, -4, 46]"
20171012_225054,11,3,8,0,1,16,6,"[1, 1, 0, 1]","[92, -4, 999, 51]"
20171012_225054,11,3,8,0,1,20,5,"[1, 1, 0, 1]","[46, -4, 999, 101]"
20171012_225054,11,4,8,0,1,24,4,"[1, 1, 1, 1]","[50, 0, 5, 117]"
20171012_225054,11,5,16,0,2,32,6,"[1, 1, 1, 1]","[109, 9, 4, 104]"
20171012_225054,11,5,16,0,1,48,5,"[1, 1, 1, 1]","[117, 9, 12, 112]"
20171012_225054,10,2,16,0,2,52,6,"[1, 0, 1, 1]","[98, 999, 4, 104]"
20171012_225054,11,6,16,0,1,52,5,"[1, 1, 1, 1]","[101, 13, 13, 113]"
20171012_225054,10,8,16,0,1,64,5,"[1, 1, 1, 1]","[101, 5, 22, 110]"
20171012_225054,10,6,16,0,1,64,4,"[1, 1, 1, 1]","[110, 10, 17, 121]"
20171012_225054,9,9,16,0,1,68,3,"[1, 1, 1, 1]","[99, 7, 10, 114]"
20171012_225054,8,2,16,0,1,68,3,"[1, 1, 1, 1]","[103, 3, 22, 98]"
20171012_225054,8,3,16,0,1,68,4,"[1, 1, 1, 1]","[107, 7, 14, 114]"
20171012_225054,8,5,16,0,1,72,3,"[1, 1, 1, 1]","[119, 19, 19, 23]"
20171012_225054,8,8,16,0,3,76,3,"[1, 0, 1, 1]","[104, 999, 28, -4]"
20171012_225054,7,1,16,0,1,84,4,"[1, 1, 1, 0]","[43, -7, 21, 999]"
20171012_225054,10,3,16,0,1,84,4,"[1, 1, 1, 1]","[71, -3, 13, 105]"
20171012_225054,10,4,16,0,1,116,4,"[1, 1, 1, 1]","[96, 6, 12, 12]"
20171012_225054,9,6,16,0,1,124,4,"[1, 1, 1, 1]","[84, 2, 16, 12]"
20171012_225054,9,1,16,0,2,124,6,"[1, 0, 1, 1]","[61, 999, -4, -4]"
20171012_225054,11,4,32,0,2,128,5,"[1, 0, 1, 1]","[101, 999, 12, 112]"
20171012_225054,11,10,32,0,1,180,4,"[1, 1, 1, 1]","[105, 5, 21, 101]"
20171012_225054,10,6,32,0,1,188,3,"[1, 1, 1, 1]","[126, 14, 21, 113]"
20171012_225054,9,8,32,0,2,188,4,"[1, 1, 1, 1]","[130, 22, 13, 109]"
20171012_225054,10,6,32,0,3,188,4,"[1, 0, 0, 1]","[122, 999, 999, 14]"
20171012_225054,9,8,32,0,3,196,4,"[1, 1, 1, 1]","[139, 23, 23, 19]"
20171012_225054,8,9,32,0,2,196,3,"[1, 1, 1, 1]","[156, 28, 20, 24]"
20171012_225054,7,8,32,0,1,196,2,"[1, 1, 0, 1]","[112, 16, 999, 21]"
20171012_225054,7,5,32,0,1,196,2,"[1, 1, 1, 1]","[108, 8, 11, 19]"
20171012_225054,7,7,32,0,2,200,3,"[1, 1, 1, 1]","[120, 20, 15, 123]"
20171012_225054,8,4,32,0,1,204,4,"[1, 1, 0, 1]","[98, 22, 999, 108]"
20171012_225054,9,10,32,0,2,220,4,"[1, 1, 1, 1]","[103, 23, 19, 111]"
20171012_225054,8,11,32,0,2,240,3,"[1, 1, 1, 1]","[132, 28, 24, 108]"
20171012_225054,7,10,32,0,2,240,3,"[1, 1, 1, 1]","[117, 33, 12, 112]"
20171012_225054,7,8,32,0,1,240,3,"[1, 1, 1, 1]","[108, 28, 28, 132]"
20171012_225054,7,12,32,0,2,244,2,"[1, 1, 1, 1]","[113, 33, 29, 129]"
20171012_225054,6,11,32,0,3,252,2,"[1, 0, 0, 1]","[134, 999, 999, 10]"
20171012_225054,5,5,32,0,1,252,4,"[1, 1, 1, 0]","[66, 8, 43, 999]"
20171012_225054,7,6,32,0,1,252,4,"[1, 1, 1, 1]","[108, 8, 16, 116]"
20171012_225054,7,5,32,0,2,304,4,"[1, 0, 1, 1]","[129, 999, 7, 115]"
20171012_225054,8,4,64,0,1,312,4,"[1, 1, 1, 1]","[123, 11, 11, 111]"
20171012_225054,8,9,64,0,1,380,3,"[1, 1, 1, 1]","[116, 8, 15, 107]"
20171012_225054,7,6,64,0,1,384,4,"[1, 1, 1, 1]","[116, 12, 23, 115]"
20171012_225054,7,8,64,0,2,384,3,"[1, 1, 1, 1]","[136, 32, 20, 128]"
20171012_225054,7,6,64,0,1,388,4,"[1, 1, 0, 1]","[131, 19, 999, 117]"
20171012_225054,8,10,64,0,1,396,3,"[1, 1, 1, 1]","[136, 28, 31, 119]"
20171012_225054,7,13,64,0,3,408,4,"[1, 1, 1, 1]","[128, 24, 39, 15]"
20171012_225054,8,8,64,0,2,408,3,"[1, 1, 1, 0]","[97, 31, 24, 999]"
20171012_225054,7,12,64,0,1,428,3,"[1, 1, 1, 1]","[135, 19, 29, 37]"
20171012_225054,8,13,64,0,1,428,3,"[1, 1, 1, 1]","[143, 11, 23, 11]"
20171012_225054,8,7,64,0,1,464,2,"[1, 1, 1, 1]","[152, 16, 19, 111]"
20171012_225054,7,7,64,0,2,472,3,"[1, 0, 1, 1]","[61, 999, 24, 116]"
20171012_225054,7,10,64,0,2,472,3,"[1, 1, 1, 1]","[49, 33, 16, 124]"
20171012_225054,7,7,64,0,1,488,3,"[1, 1, 0, 1]","[132, 20, 999, 109]"
20171012_225054,7,9,64,0,2,492,4,"[1, 1, 1, 1]","[137, 29, 23, 123]"
20171012_225054,8,10,64,0,0,500,3,"[1, 0, 0, 1]","[44, 999, 999, 128]"
20171012_225054,7,15,64,0,1,512,2,"[1, 1, 1, 1]","[53, 41, 76, 106]"
20171012_225054,6,14,64,0,3,512,2,"[1, 1, 1, 1]","[53, 41, 46, 34]"
20171012_225054,5,12,64,0,1,512,2,"[1, 1, 1, 1]","[142, 38, 42, 42]"
20171012_225054,5,14,64,0,1,512,1,"[1, 1, 1, 1]","[139, 35, 54, 42]"
20171012_225054,4,8,64,0,1,516,1,"[1, 1, 1, 1]","[135, 31, 31, 43]"
20171012_225054,4,12,64,0,3,516,2,"[1, 0, 1, 1]","[156, 999, 55, 39]"
20171012_225054,4,9,64,0,2,520,2,"[1, 1, 1, 1]","[143, 63, 31, 35]"
20171012_225054,4,10,64,0,3,528,2,"[1, 1, 0, 1]","[126, 46, 999, 32]"
20171012_225054,3,8,64,0,3,532,2,"[1, 1, 1, 1]","[150, 54, 44, 40]"
20171012_225054,3,12,64,0,3,532,1,"[1, 1, 1, 1]","[156, 80, 60, 52]"
20171012_225054,3,13,64,0,3,540,2,"[1, 1, 1, 1]","[145, 49, 52, 44]"
20171012_225054,3,12,64,0,1,556,1,"[1, 1, 1, 1]","[148, 36, 56, 56]"
20171012_225054,3,11,64,0,2,560,1,"[1, 0, 1, 1]","[137, 999, 43, 55]"
20171012_225054,4,16,64,0,1,568,1,"[1, 1, 0, 1]","[146, 46, 999, 60]"
20171012_225054,5,13,64,0,3,592,2,"[1, 0, 0, 1]","[147, 999, 999, 35]"
20171012_225054,4,12,64,0,1,600,2,"[1, 1, 1, 0]","[155, 47, 52, 999]"
20171012_225054,4,14,64,0,2,600,1,"[1, 1, 1, 0]","[151, 35, 28, 999]"
20171012_225054,3,7,64,0,3,616,1,"[1, 1, 0, 1]","[34, 26, 999, 21]"
20171012_225054,2,6,64,0,2,616,1,"[1, 1, 1, 1]","[127, 27, 17, 25]"
20171012_225054,2,11,64,0,2,616,1,"[1, 1, 1, 1]","[122, 26, 18, 26]"
20171012_225054,1,7,64,0,2,620,1,"[1, 1, 1, 1]","[139, 23, 18, 22]"
20171012_225054,1,8,64,0,1,620,2,"[1, 1, 1, 1]","[123, 15, 26, 26]"
20171012_225054,4,8,64,0,1,624,1,"[1, 1, 1, 1]","[122, 22, 51, 143]"
20171012_225054,5,11,64,0,2,672,3,"[1, 0, 1, 1]","[179, 999, 21, 105]"
20171012_225054,6,11,64,0,0,688,2,"[1, 1, 1, 1]","[26, 30, 33, 133]"
20171012_225054,5,12,64,0,1,756,1,"[1, 1, 1, 1]","[35, 15, 37, 161]"
20171012_225054,4,6,64,0,2,756,3,"[1, 0, 1, 1]","[44, 999, 37, 121]"
20171012_225054,6,15,128,0,2,756,3,"[1, 1, 1, 1]","[50, 46, 32, 136]"
20171012_225054,7,9,128,0,2,904,2,"[1, 1, 1, 1]","[32, 40, 28, 140]"
20171012_225054,7,13,128,0,2,940,2,"[1, 1, 1, 1]","[139, 43, 33, 149]"
20171012_225054,6,14,128,0,2,948,2,"[1, 1, 1, 1]","[152, 36, 25, 145]"
20171012_225054,6,9,128,0,1,948,4,"[1, 1, 1, 1]","[115, 27, 30, 154]"
20171012_225054,8,11,128,0,1,952,3,"[1, 1, 1, 1]","[136, 32, 36, 128]"
20171012_225054,7,14,128,0,1,980,3,"[1, 1, 1, 1]","[136, 24, 37, 49]"
20171012_225054,7,12,128,0,2,980,3,"[1, 1, 1, 1]","[133, 29, 24, 120]"
20171012_225054,7,7,128,0,0,984,4,"[1, 1, 1, 1]","[20, 20, 32, 140]"
20171012_225054,7,9,128,0,2,992,3,"[1, 1, 1, 1]","[32, 36, 28, 148]"
20171012_225054,7,11,128,0,2,1000,3,"[1, 1, 1, 1]","[37, 57, 32, 160]"
20171012_225054,7,8,128,0,1,1016,3,"[1, 1, 0, 1]","[127, 31, 999, 153]"
20171012_225054,8,8,128,0,2,1048,4,"[1, 0, 1, 1]","[128, 999, 35, 51]"
20171012_225054,8,15,128,0,1,1116,2,"[1, 1, 1, 1]","[136, 32, 32, 56]"
20171012_225054,7,12,128,0,1,1120,2,"[1, 1, 1, 1]","[132, 32, 37, 57]"
20171012_225054,7,11,128,0,1,1120,2,"[1, 1, 1, 1]","[124, 24, 37, 49]"
20171012_225054,7,9,128,0,2,1124,3,"[1, 0, 1, 1]","[113, 999, 40, 44]"
20171012_225054,7,13,128,0,3,1128,3,"[1, 0, 1, 1]","[117, 999, 45, 41]"
20171012_225054,6,14,128,0,3,1136,2,"[1, 1, 1, 1]","[110, 48, 54, 38]"
20171012_225054,5,13,128,0,1,1136,4,"[1, 1, 1, 0]","[156, 44, 75, 999]"
20171012_225054,7,15,128,0,2,1136,3,"[1, 1, 1, 0]","[164, 68, 53, 999]"
20171012_225054,6,17,128,0,2,1164,3,"[1, 1, 1, 1]","[176, 72, 57, 57]"
20171012_225054,6,20,128,0,2,1164,2,"[1, 1, 1, 1]","[173, 69, 42, 54]"
20171012_225054,5,14,128,0,2,1168,2,"[1, 1, 1, 1]","[141, 53, 47, 47]"
20171012_225054,4,14,128,0,2,1168,1,"[1, 1, 1, 1]","[166, 62, 52, 64]"
20171012_225054,3,18,128,0,3,1168,1,"[1, 1, 1, 1]","[143, 67, 57, 53]"
20171012_225054,2,20,128,0,2,1168,0,"[1, 1, 1, 1]","[134, 74, 42, 50]"
20171012_225054,1,13,128,0,2,1168,1,"[1, 1, 1, 1]","[163, 71, 46, 50]"
20171012_225054,1,13,128,0,2,1168,2,"[1, 1, 1, 1]","[164, 68, 45, 61]"
20171012_225054,2,13,128,0,2,1172,1,"[1, 1, 1, 1]","[148, 88, 49, 81]"
20171012_225054,2,20,128,0,2,1184,0,"[1, 1, 1, 1]","[158, 66, 50, 58]"
20171012_225054,1,16,128,0,1,1192,0,"[1, 1, 0, 1]","[180, 80, 999, 87]"
20171012_225054,3,20,128,0,1,1192,1,"[1, 1, 0, 1]","[172, 72, 999, 77]"
20171012_225054,3,18,128,0,1,1244,2,"[1, 1, 1, 0]","[139, 67, 77, 999]"
20171012_225054,4,19,128,0,1,1248,2,"[1, 1, 1, 1]","[143, 71, 75, 83]"
20171012_225054,4,20,128,0,1,1260,1,"[1, 1, 0, 0]","[191, 67, 999, 999]"
20171012_225054,4,18,128,0,3,1268,1,"[1, 0, 1, 1]","[80, 999, 63, 51]"
20171012_225054,4,16,128,0,3,1284,1,"[1, 1, 1, 1]","[143, 67, 60, 56]"
20171012_225054,3,19,128,0,3,1288,1,"[1, 1, 1, 1]","[168, 84, 60, 52]"
