id,empty_cells_count,neighbour_difference_heuristic,highest_tile,highest_tile_in_corner_heuristic,best_move,score,amount_of_combineable_tiles,move_possible_array,heuristic_array
20171014_143517,14,2,4,5,2,2616,7,"[0, 1, 1, 1]","[9999, 82, -20, 80]"
20171014_143517,13,5,4,0,0,0,6,"[1, 1, 0, 1]","[-10, 90, 9999, 95]"
20171014_143517,13,6,8,0,0,0,5,"[1, 1, 1, 1]","[-15, 85, -1, 99]"
20171014_143517,12,2,8,0,0,8,5,"[1, 1, 1, 1]","[-11, 89, -9, 87]"
20171014_143517,12,5,8,0,0,8,5,"[1, 1, 0, 1]","[-2, 98, 9999, 98]"
20171014_143517,11,4,8,0,0,12,5,"[1, 1, 1, 1]","[-10, 90, -6, 94]"
20171014_143517,11,1,8,0,2,12,6,"[0, 1, 1, 1]","[9999, 91, -21, 79]"
20171014_143517,12,3,8,0,2,16,6,"[0, 1, 1, 1]","[9999, 98, -1, 95]"
20171014_143517,12,8,16,0,0,28,5,"[1, 1, 0, 1]","[2, 90, 9999, 106]"
20171014_143517,11,5,16,0,2,44,5,"[1, 1, 1, 1]","[2, 98, -6, 94]"
20171014_143517,11,5,16,0,0,44,5,"[1, 1, 0, 1]","[2, 86, 9999, 101]"
20171014_143517,11,8,16,0,0,48,4,"[1, 1, 1, 1]","[-3, 89, -3, 109]"
20171014_143517,10,6,16,0,2,56,5,"[1, 1, 1, 1]","[5, 93, -2, 98]"
20171014_143517,11,6,16,0,0,56,5,"[1, 1, 0, 1]","[-1, 99, 9999, 103]"
20171014_143517,10,7,16,0,2,64,5,"[1, 1, 1, 1]","[10, 110, -4, 96]"
20171014_143517,9,5,16,0,0,64,4,"[1, 1, 0, 1]","[-2, 94, 9999, 103]"
20171014_143517,9,6,16,0,0,64,4,"[1, 1, 1, 1]","[1, 101, 5, 109]"
20171014_143517,10,6,16,0,0,68,4,"[1, 1, 0, 1]","[10, 98, 9999, 106]"
20171014_143517,9,5,16,0,0,80,4,"[1, 1, 0, 1]","[6, 86, 9999, 95]"
20171014_143517,9,10,16,0,0,80,3,"[1, 1, 1, 1]","[13, 93, 13, 113]"
20171014_143517,8,9,16,0,2,84,4,"[1, 1, 1, 1]","[18, 94, 16, 16]"
20171014_143517,7,7,16,0,3,84,3,"[1, 1, 1, 1]","[12, 112, 23, -9]"
20171014_143517,6,3,16,0,0,84,4,"[1, 1, 1, 1]","[-10, 90, 22, -2]"
20171014_143517,9,4,16,0,0,84,4,"[1, 1, 1, 1]","[-19, 81, 22, 106]"
20171014_143517,10,2,16,0,0,120,4,"[1, 1, 1, 1]","[-7, 97, 17, 97]"
20171014_143517,10,5,16,0,2,140,5,"[0, 1, 1, 1]","[9999, 130, -1, 103]"
20171014_143517,10,7,32,0,2,148,4,"[1, 1, 1, 1]","[10, 114, 6, 98]"
20171014_143517,9,7,32,0,1,180,4,"[0, 1, 0, 1]","[9999, 31, 9999, 105]"
20171014_143517,8,16,32,0,0,180,3,"[1, 1, 1, 1]","[22, 42, 44, 140]"
20171014_143517,7,7,32,0,3,180,3,"[1, 1, 1, 1]","[14, 26, 10, 2]"
20171014_143517,7,6,32,0,3,180,3,"[1, 1, 1, 1]","[15, 135, 27, 7]"
20171014_143517,6,9,32,0,3,184,3,"[1, 1, 1, 1]","[18, 118, 16, 4]"
20171014_143517,5,5,32,0,0,184,4,"[1, 1, 1, 0]","[4, 112, 39, 9999]"
20171014_143517,7,9,32,0,0,184,4,"[1, 1, 1, 1]","[4, 104, 8, 4]"
20171014_143517,7,6,32,0,0,200,3,"[1, 1, 1, 1]","[10, 122, 10, 26]"
20171014_143517,7,5,32,0,2,208,3,"[1, 1, 1, 1]","[0, 120, -2, 102]"
20171014_143517,7,5,32,0,0,224,3,"[1, 1, 1, 1]","[6, 126, 17, 125]"
20171014_143517,7,2,32,0,2,256,5,"[0, 1, 1, 1]","[9999, 97, 4, 104]"
20171014_143517,9,7,64,0,2,260,4,"[0, 1, 1, 1]","[9999, 105, 14, 126]"
20171014_143517,9,7,64,0,2,336,5,"[1, 1, 1, 1]","[17, 109, 4, 112]"
20171014_143517,9,7,64,0,0,352,4,"[1, 1, 1, 1]","[6, 98, 22, 106]"
20171014_143517,9,8,64,0,2,356,5,"[1, 1, 1, 1]","[18, 114, 12, 112]"
20171014_143517,9,10,64,0,2,360,4,"[1, 1, 1, 1]","[25, 125, 19, 111]"
20171014_143517,8,13,64,0,1,368,3,"[1, 1, 1, 1]","[30, 2, 11, 119]"
20171014_143517,7,6,64,0,0,368,3,"[1, 0, 1, 1]","[3, 9999, 19, 111]"
20171014_143517,6,8,64,0,0,368,2,"[1, 1, 1, 1]","[6, 14, 21, 121]"
20171014_143517,5,4,64,0,0,368,2,"[1, 1, 1, 1]","[18, 22, 22, 126]"
20171014_143517,5,10,64,0,1,368,2,"[1, 1, 1, 1]","[23, 19, 27, 31]"
20171014_143517,4,11,64,0,0,372,2,"[1, 1, 1, 1]","[8, 16, 39, 111]"
20171014_143517,3,5,64,0,2,372,3,"[0, 1, 1, 1]","[9999, 31, 23, 115]"
20171014_143517,6,13,64,0,2,372,3,"[1, 1, 1, 1]","[18, 14, 11, 119]"
20171014_143517,6,6,64,0,0,396,3,"[1, 1, 1, 1]","[6, 14, 10, 134]"
20171014_143517,7,6,64,0,2,412,4,"[0, 1, 1, 1]","[9999, 23, 15, 107]"
20171014_143517,8,10,64,0,2,420,4,"[1, 1, 1, 1]","[26, 18, 3, 99]"
20171014_143517,8,9,64,0,1,460,4,"[1, 1, 1, 1]","[7, 3, 8, 108]"
20171014_143517,8,8,64,0,0,464,4,"[1, 1, 1, 1]","[15, 15, 25, 145]"
20171014_143517,8,10,64,0,0,472,4,"[1, 1, 1, 1]","[7, 7, 30, 126]"
