id,empty_cells_count,neighbour_difference_heuristic,highest_tile,highest_tile_in_corner_heuristic,best_move,score,amount_of_combineable_tiles,move_possible_array,heuristic_array
20171012_232252,14,0,2,5,2,5460,6,"[1, 1, 1, 1]","[83, 83, -26, -26]"
20171012_232252,13,2,2,0,0,0,7,"[1, 1, 0, 1]","[-20, 80, 999, 85]"
20171012_232252,13,4,4,0,2,0,5,"[1, 1, 1, 1]","[-9, 91, -19, 81]"
20171012_232252,12,3,4,0,0,4,6,"[1, 1, 1, 1]","[-17, 83, -16, 84]"
20171012_232252,12,4,4,0,2,4,5,"[1, 1, 1, 1]","[-7, 93, -10, 98]"
20171012_232252,11,1,4,0,0,8,6,"[1, 1, 1, 1]","[-9, 91, -6, 102]"
20171012_232252,12,6,8,0,0,8,6,"[1, 1, 1, 1]","[-16, 84, 2, 98]"
20171012_232252,11,2,8,0,0,20,6,"[1, 1, 1, 1]","[-16, 84, -6, 86]"
20171012_232252,11,4,8,0,2,20,5,"[1, 1, 1, 1]","[-6, 110, -17, 91]"
20171012_232252,10,2,8,0,0,24,5,"[1, 1, 0, 1]","[-10, 98, 999, 98]"
20171012_232252,11,4,8,0,2,24,5,"[0, 1, 1, 1]","[999, 109, 2, 102]"
20171012_232252,11,8,16,0,0,36,4,"[1, 1, 1, 1]","[-3, 93, 1, 101]"
20171012_232252,10,9,16,0,2,52,5,"[1, 1, 1, 1]","[4, 100, 2, 102]"
20171012_232252,11,8,16,0,2,52,5,"[1, 1, 1, 1]","[13, 105, -2, 98]"
20171012_232252,11,9,16,0,0,64,5,"[1, 1, 1, 1]","[-1, 99, 5, 105]"
20171012_232252,10,4,16,0,2,68,5,"[1, 1, 1, 1]","[6, 98, -9, 87]"
20171012_232252,10,5,16,0,2,68,5,"[1, 1, 1, 1]","[5, 105, -4, 96]"
20171012_232252,9,6,16,0,2,72,4,"[1, 1, 1, 1]","[14, 90, 3, 95]"
20171012_232252,8,7,16,0,1,72,4,"[1, 1, 1, 1]","[19, 7, 10, 114]"
20171012_232252,8,4,16,0,2,72,4,"[1, 0, 1, 1]","[14, 999, -6, 86]"
20171012_232252,9,5,16,0,0,80,5,"[1, 1, 1, 1]","[0, 96, 10, 106]"
20171012_232252,9,7,16,0,0,88,5,"[1, 1, 1, 1]","[-1, 99, 7, 99]"
20171012_232252,10,6,16,0,2,96,4,"[1, 1, 1, 1]","[13, 121, 2, 98]"
20171012_232252,9,6,16,0,0,116,5,"[1, 1, 0, 1]","[8, 108, 999, 97]"
20171012_232252,9,6,32,0,0,116,5,"[1, 1, 0, 1]","[0, 100, 999, 109]"
20171012_232252,9,6,32,0,2,148,4,"[0, 1, 1, 1]","[999, 119, 22, 94]"
20171012_232252,9,14,32,0,0,152,4,"[1, 1, 1, 1]","[14, 94, 17, 97]"
20171012_232252,9,8,32,0,1,160,4,"[0, 1, 0, 1]","[999, 7, 999, 101]"
20171012_232252,8,8,32,0,1,164,3,"[1, 1, 1, 1]","[22, 14, 27, 123]"
20171012_232252,7,8,32,0,0,164,3,"[1, 0, 1, 1]","[11, 999, 24, 112]"
20171012_232252,6,6,32,0,2,164,3,"[1, 1, 1, 1]","[19, 15, 10, 102]"
20171012_232252,7,5,32,0,0,164,4,"[1, 1, 1, 1]","[7, 15, 9, 109]"
20171012_232252,8,8,32,0,0,176,3,"[1, 1, 1, 1]","[21, 25, 22, 102]"
20171012_232252,8,11,32,0,3,196,3,"[0, 1, 1, 1]","[999, 26, 30, -2]"
20171012_232252,7,5,32,0,3,204,3,"[1, 1, 1, 1]","[9, 135, 18, -6]"
20171012_232252,7,4,32,0,0,204,4,"[1, 1, 1, 0]","[2, 134, 25, 999]"
20171012_232252,9,7,32,0,0,208,4,"[1, 1, 1, 1]","[-5, 103, 16, 104]"
20171012_232252,8,7,32,0,0,236,4,"[1, 1, 1, 1]","[-4, 96, 4, 100]"
20171012_232252,7,5,32,0,2,236,4,"[0, 1, 1, 1]","[999, 99, 3, 107]"
20171012_232252,8,9,32,0,0,236,4,"[1, 1, 1, 1]","[-5, 127, 21, 117]"
20171012_232252,8,5,32,0,2,272,4,"[1, 1, 1, 1]","[2, 138, -2, 98]"
20171012_232252,9,6,64,0,0,276,4,"[1, 1, 1, 1]","[10, 118, 17, 121]"
20171012_232252,9,9,64,0,0,348,4,"[1, 1, 1, 1]","[14, 122, 14, 126]"
20171012_232252,9,11,64,0,2,352,5,"[1, 1, 1, 1]","[18, 126, 6, 102]"
20171012_232252,11,9,64,0,0,356,5,"[1, 1, 0, 1]","[11, 107, 999, 115]"
20171012_232252,10,6,64,0,0,388,5,"[1, 1, 0, 1]","[3, 103, 999, 104]"
20171012_232252,10,8,64,0,0,388,4,"[1, 1, 1, 1]","[14, 110, 14, 118]"
