id,empty_cells_count,neighbour_difference_heuristic,highest_tile,highest_tile_in_corner_heuristic,best_move,score,amount_of_combineable_tiles,move_possible_array,heuristic_array
20171012_214258,14,4,2,0,0,0,6,"[1, 1, 1, 1]","[-10, -10, -10, -10]"
20171012_214258,13,2,2,0,2,0,6,"[1, 1, 1, 1]","[-6, -6, -18, -18]"
20171012_214258,13,4,4,0,2,0,5,"[1, 1, 1, 1]","[-13, 79, -19, -19]"
20171012_214258,12,1,4,0,0,4,6,"[1, 1, 1, 1]","[-21, -21, -11, -11]"
20171012_214258,12,3,4,0,0,4,5,"[1, 1, 1, 1]","[-15, -15, -14, 94]"
20171012_214258,12,5,8,0,0,8,5,"[1, 1, 1, 1]","[-10, -6, -5, 95]"
20171012_214258,11,3,8,0,1,16,4,"[0, 1, 1, 1]","[999, -7, -6, 90]"
20171012_214258,10,2,8,0,2,16,5,"[1, 1, 1, 1]","[-15, -15, -17, 83]"
20171012_214258,10,2,8,0,2,16,5,"[1, 1, 1, 1]","[89, -7, -13, 79]"
20171012_214258,10,4,8,0,1,20,5,"[1, 1, 1, 1]","[94, -14, 1, 93]"
20171012_214258,11,4,8,0,1,28,4,"[1, 1, 1, 1]","[101, -7, 2, 90]"
20171012_214258,10,2,8,0,1,36,4,"[1, 1, 1, 1]","[97, -7, -6, 102]"
20171012_214258,10,5,8,0,1,36,4,"[1, 1, 1, 1]","[106, -2, 13, 105]"
20171012_214258,9,3,8,0,2,44,5,"[1, 0, 1, 1]","[87, 999, -5, 91]"
20171012_214258,10,2,16,0,1,44,5,"[1, 1, 1, 1]","[87, -9, 7, 83]"
20171012_214258,10,5,16,0,1,64,5,"[1, 1, 1, 1]","[96, -4, 5, 105]"
20171012_214258,9,5,16,0,2,68,4,"[1, 0, 1, 1]","[99, 999, 14, 90]"
20171012_214258,9,6,16,0,2,68,4,"[1, 0, 1, 1]","[91, 999, 10, 90]"
20171012_214258,9,9,16,0,2,76,4,"[1, 1, 1, 1]","[97, 17, 6, 86]"
20171012_214258,9,10,16,0,1,80,3,"[1, 1, 1, 1]","[113, 13, 13, 93]"
20171012_214258,8,8,16,0,1,84,4,"[1, 1, 1, 1]","[95, -1, 18, 94]"
20171012_214258,8,8,16,0,1,84,3,"[1, 1, 1, 1]","[101, 1, 5, 117]"
20171012_214258,8,5,16,0,1,88,3,"[1, 1, 1, 1]","[17, 5, 5, 17]"
20171012_214258,8,7,16,0,1,96,3,"[1, 1, 1, 1]","[18, 10, 17, 117]"
20171012_214258,7,5,16,0,2,112,3,"[1, 0, 1, 1]","[11, 999, 9, 113]"
20171012_214258,8,5,32,0,2,112,3,"[1, 1, 1, 1]","[3, 27, 1, 109]"
20171012_214258,8,6,32,0,1,148,5,"[1, 1, 1, 1]","[91, -5, 6, 126]"
20171012_214258,10,6,32,0,1,152,4,"[1, 1, 1, 1]","[101, 1, 6, 118]"
20171012_214258,10,8,32,0,1,172,4,"[1, 1, 1, 1]","[98, 6, 14, 26]"
20171012_214258,9,8,32,0,1,188,4,"[1, 1, 1, 1]","[94, -2, 15, 19]"
20171012_214258,9,5,32,0,2,188,5,"[1, 0, 1, 1]","[105, 999, 0, 100]"
20171012_214258,9,8,32,0,2,192,5,"[1, 1, 1, 1]","[113, 9, -4, 96]"
20171012_214258,9,6,32,0,2,200,4,"[1, 1, 1, 1]","[106, 14, 3, 115]"
20171012_214258,8,7,32,0,2,216,3,"[1, 1, 1, 1]","[101, 9, 2, 122]"
