id,empty_cells_count,neighbour_difference_heuristic,highest_tile,highest_tile_in_corner_heuristic,best_move,score,amount_of_combineable_tiles,move_possible_array,heuristic_array
20171012_214007,14,0,2,0,3,10292,7,"[1, 0, 1, 1]","[-16, 999, -7, -17]"
20171012_214007,14,5,4,0,3,0,7,"[1, 0, 1, 1]","[4, 999, 80, -20]"
20171012_214007,13,4,4,0,3,4,6,"[1, 1, 1, 1]","[3, -7, 91, -9]"
20171012_214007,12,6,4,0,3,4,6,"[1, 1, 1, 1]","[90, -2, -7, -17]"
20171012_214007,12,4,4,0,1,4,6,"[1, 1, 1, 1]","[91, -13, -1, -11]"
20171012_214007,12,2,8,5,2,8,6,"[1, 0, 1, 1]","[84, 999, -13, 79]"
20171012_214007,12,5,8,0,2,16,6,"[1, 1, 1, 1]","[90, -2, -8, 92]"
20171012_214007,11,6,8,0,1,20,5,"[1, 1, 0, 1]","[83, -1, 999, 103]"
20171012_214007,10,7,8,0,2,20,4,"[1, 1, 1, 1]","[86, 6, -2, 94]"
20171012_214007,9,3,8,0,1,20,6,"[1, 1, 1, 1]","[81, -19, -2, 106]"
20171012_214007,10,2,8,0,1,20,6,"[1, 1, 1, 1]","[-6, -16, -9, 99]"
20171012_214007,11,4,8,0,1,28,5,"[1, 1, 1, 1]","[24, 2, 2, 24]"
20171012_214007,11,6,16,0,1,44,4,"[1, 1, 1, 1]","[11, -3, 2, 94]"
20171012_214007,10,6,16,0,1,60,4,"[1, 1, 1, 1]","[7, -7, 9, 105]"
20171012_214007,10,5,16,0,1,60,4,"[1, 1, 1, 1]","[7, 1, 9, 97]"
20171012_214007,10,4,16,0,3,64,5,"[1, 1, 1, 1]","[3, -7, 4, -12]"
20171012_214007,9,5,16,0,1,68,4,"[1, 1, 1, 0]","[-5, -15, 19, 999]"
20171012_214007,10,3,16,0,1,68,4,"[1, 1, 1, 1]","[19, -7, -7, 81]"
20171012_214007,10,1,16,0,2,80,6,"[1, 0, 1, 1]","[90, 999, -12, 8]"
20171012_214007,11,5,16,0,1,88,4,"[1, 1, 1, 1]","[113, 1, 14, 102]"
20171012_214007,10,5,16,0,2,108,5,"[1, 0, 1, 1]","[106, 999, 11, 95]"
20171012_214007,10,6,32,0,2,108,5,"[1, 0, 1, 1]","[102, 999, 3, 103]"
20171012_214007,10,5,32,0,2,140,5,"[1, 0, 1, 1]","[100, 999, -5, 91]"
20171012_214007,10,4,32,0,1,144,5,"[1, 1, 1, 1]","[95, -5, 5, 105]"
20171012_214007,10,5,32,0,3,148,5,"[1, 1, 0, 1]","[117, 9, 999, 0]"
20171012_214007,9,7,32,0,2,156,4,"[1, 1, 1, 0]","[26, 16, 7, 999]"
20171012_214007,8,7,32,0,1,156,3,"[1, 1, 0, 1]","[25, 13, 999, 14]"
20171012_214007,8,9,32,0,3,156,3,"[1, 1, 1, 1]","[22, 18, 18, 10]"
20171012_214007,7,7,32,0,1,172,3,"[1, 1, 1, 0]","[16, 6, 15, 999]"
20171012_214007,7,7,32,0,1,172,3,"[1, 1, 1, 1]","[40, 14, 26, 22]"
20171012_214007,7,8,32,0,2,176,3,"[1, 0, 1, 1]","[45, 999, 10, 10]"
20171012_214007,7,8,32,0,1,184,3,"[1, 1, 1, 1]","[113, 1, 15, 3]"
20171012_214007,8,5,32,0,2,188,4,"[1, 0, 1, 1]","[126, 999, 14, 90]"
20171012_214007,9,11,32,0,2,200,4,"[1, 1, 1, 1]","[95, 15, 11, 103]"
20171012_214007,8,6,32,0,1,224,3,"[1, 1, 1, 1]","[110, 18, 23, 115]"
20171012_214007,7,9,32,0,3,224,3,"[1, 0, 0, 1]","[113, 999, 999, -5]"
20171012_214007,6,2,32,0,1,224,4,"[1, 1, 1, 0]","[-4, -14, 30, 999]"
20171012_214007,9,3,32,0,1,224,3,"[1, 1, 1, 1]","[18, 0, 7, 107]"
20171012_214007,9,5,32,0,2,276,4,"[1, 0, 1, 1]","[43, 999, 6, 114]"
20171012_214007,9,8,64,0,2,292,3,"[1, 1, 1, 1]","[114, 10, 9, 113]"
20171012_214007,8,6,64,0,1,356,3,"[1, 1, 1, 1]","[129, 5, 21, 113]"
20171012_214007,8,7,64,0,1,356,4,"[1, 1, 1, 1]","[111, 7, 16, 116]"
