id,empty_cells_count,neighbour_difference_heuristic,highest_tile,highest_tile_in_corner_heuristic,best_move,score,amount_of_combineable_tiles,move_possible_array,heuristic_array
20171013_023554,14,2,4,0,0,3924,7,"[1, 1, 0, 1]","[-5, 995, 9999, 995]"
20171013_023554,13,3,4,0,2,0,6,"[0, 1, 1, 1]","[9999, 994, -6, 994]"
20171013_023554,12,6,4,0,0,0,5,"[1, 1, 1, 1]","[-6, 494, -6, 494]"
20171013_023554,11,3,4,0,0,0,4,"[1, 1, 1, 1]","[-5, 495, -3, 497]"
20171013_023554,11,3,4,0,2,0,5,"[1, 1, 1, 1]","[-6, 494, -7, 493]"
20171013_023554,11,1,4,0,0,0,5,"[1, 1, 1, 1]","[-4, 496, -4, 496]"
20171013_023554,11,3,8,0,0,4,4,"[1, 1, 1, 1]","[-6, 496, -5, 494]"
20171013_023554,10,4,8,0,0,8,4,"[1, 1, 1, 1]","[-6, 996, -4, 995]"
20171013_023554,10,2,8,0,0,16,4,"[1, 1, 1, 1]","[-4, 497, -4, 996]"
20171013_023554,10,6,8,0,2,16,5,"[1, 1, 1, 1]","[-1, 499, -3, 998]"
20171013_023554,10,2,16,0,0,24,4,"[1, 1, 1, 1]","[-7, 994, -7, 994]"
20171013_023554,10,4,16,0,0,32,4,"[1, 1, 1, 1]","[-3, 997, -2, 996]"
20171013_023554,9,4,16,0,0,48,4,"[1, 1, 1, 1]","[-3, 996, 2, 2]"
20171013_023554,9,5,16,0,2,52,4,"[0, 1, 1, 1]","[9999, 995, -6, 0]"
20171013_023554,9,8,16,0,0,52,4,"[1, 1, 1, 1]","[-5, 1000, -5, -5]"
20171013_023554,8,7,16,0,2,56,3,"[1, 1, 1, 1]","[-3, 998, -4, -4]"
20171013_023554,7,5,16,0,2,64,2,"[1, 1, 1, 1]","[-1, 999, -4, -3]"
20171013_023554,7,7,16,0,2,64,2,"[1, 1, 1, 1]","[-1, 1000, -2, -2]"
20171013_023554,7,6,16,0,0,64,3,"[1, 1, 1, 1]","[-1, -1, -1, 0]"
20171013_023554,9,4,16,0,2,68,4,"[1, 1, 1, 1]","[1, 1, -2, 998]"
20171013_023554,9,1,16,0,0,76,4,"[1, 1, 1, 1]","[-4, 995, -4, 997]"
20171013_023554,10,4,16,0,0,100,4,"[1, 1, 1, 1]","[-2, 499, 0, 999]"
20171013_023554,10,6,32,0,0,108,4,"[1, 1, 1, 1]","[-3, 496, -2, 998]"
20171013_023554,10,4,32,0,0,128,4,"[1, 1, 1, 1]","[-1, 499, -1, 0]"
20171013_023554,10,7,32,0,2,160,4,"[1, 1, 1, 1]","[1, 1001, -4, 995]"
20171013_023554,10,4,32,0,0,164,4,"[1, 1, 1, 1]","[-4, 998, 0, 1000]"
20171013_023554,9,3,32,0,0,172,3,"[1, 1, 1, 1]","[-3, 997, -3, 997]"
20171013_023554,10,7,32,0,2,176,4,"[0, 1, 1, 1]","[9999, 996, 2, 1002]"
20171013_023554,9,8,32,0,1,176,4,"[0, 1, 0, 1]","[9999, -4, 9999, 1001]"
20171013_023554,8,10,32,0,0,188,3,"[1, 1, 1, 1]","[-4, -2, -1, 501]"
20171013_023554,7,6,32,0,1,188,3,"[0, 1, 1, 1]","[9999, -3, 1, 1]"
20171013_023554,8,7,32,0,2,188,3,"[1, 0, 1, 1]","[3, 9999, 2, 502]"
20171013_023554,8,10,32,0,0,188,4,"[1, 1, 1, 1]","[-1, 999, 4, 503]"
20171013_023554,9,7,32,0,0,196,4,"[1, 1, 0, 1]","[-3, 997, 9999, 997]"
20171013_023554,8,9,32,0,0,204,3,"[1, 1, 1, 1]","[-3, 1001, 0, 1002]"
20171013_023554,8,8,32,0,0,224,3,"[1, 1, 1, 1]","[-1, 1002, 3, 4]"
20171013_023554,8,8,32,0,2,224,3,"[0, 1, 1, 1]","[9999, 1001, 0, 2]"
20171013_023554,8,10,32,0,3,228,4,"[1, 1, 1, 1]","[2, 1002, 0, -1]"
20171013_023554,8,13,32,0,3,260,4,"[1, 1, 1, 1]","[7, 1011, -2, -3]"
20171013_023554,7,6,32,0,2,264,3,"[1, 1, 1, 1]","[2, 502, 1, 1]"
20171013_023554,7,12,32,0,3,272,3,"[1, 1, 1, 1]","[1, 1002, 1, 0]"
20171013_023554,8,10,32,0,0,272,3,"[1, 1, 1, 1]","[1, 502, 4, 3]"
20171013_023554,7,3,32,0,2,276,3,"[1, 1, 1, 1]","[1, 500, -2, -2]"
20171013_023554,9,13,64,0,0,288,4,"[1, 1, 0, 1]","[-1, 1002, 9999, 3]"
20171013_023554,8,13,64,0,0,288,3,"[1, 1, 0, 1]","[-3, 1000, 9999, -3]"
20171013_023554,7,7,64,0,3,372,2,"[1, 1, 0, 1]","[1, 1004, 9999, -1]"
20171013_023554,8,7,64,0,0,372,4,"[1, 1, 1, 0]","[-1, 1002, -1, 9999]"
20171013_023554,8,2,64,0,2,372,2,"[1, 1, 1, 1]","[1, 1001, 0, 1000]"
20171013_023554,10,8,64,0,0,384,3,"[1, 1, 0, 1]","[3, 999, 9999, 1003]"
20171013_023554,9,9,64,0,0,400,3,"[1, 1, 1, 1]","[-1, 999, 0, 0]"
20171013_023554,8,9,64,0,3,444,3,"[0, 1, 0, 1]","[9999, 1002, 9999, 1]"
20171013_023554,8,7,64,0,3,444,3,"[0, 1, 1, 1]","[9999, 504, 2, 0]"
20171013_023554,9,6,64,0,0,444,4,"[1, 1, 1, 0]","[-1, 499, -1, 9999]"
20171013_023554,8,7,64,0,0,448,3,"[1, 1, 1, 1]","[2, 504, 4, 5]"
20171013_023554,8,4,64,0,2,460,4,"[0, 1, 1, 1]","[9999, 1002, 2, 3]"
20171013_023554,10,7,64,0,0,460,4,"[1, 1, 1, 1]","[1, 1002, 4, 4]"
20171013_023554,9,7,64,0,0,468,4,"[1, 1, 1, 1]","[3, 1003, 4, 3]"
20171013_023554,8,6,64,0,3,492,3,"[0, 1, 1, 1]","[9999, 1001, 2, -1]"
20171013_023554,9,3,64,0,0,492,4,"[1, 1, 1, 1]","[-4, 497, 3, -1]"
20171013_023554,9,12,64,0,2,492,4,"[1, 1, 1, 1]","[-2, 996, -4, -4]"
20171013_023554,8,4,64,0,3,504,3,"[0, 1, 0, 1]","[9999, 2, 9999, -1]"
20171013_023554,9,7,64,0,0,520,3,"[1, 1, 1, 0]","[-4, 495, -4, 9999]"
20171013_023554,10,3,64,0,2,520,4,"[1, 1, 1, 1]","[0, 500, -1, 999]"
20171013_023554,10,8,128,0,2,560,3,"[1, 1, 1, 1]","[5, 1002, 2, 1002]"
20171013_023554,10,12,128,0,0,628,4,"[1, 1, 0, 1]","[0, 999, 9999, 1001]"
20171013_023554,10,10,128,0,2,756,4,"[1, 1, 1, 1]","[2, 1001, 1, 1002]"
20171013_023554,10,9,128,0,0,764,4,"[1, 1, 1, 1]","[0, 1001, 0, 1001]"
20171013_023554,9,8,128,0,1,768,4,"[0, 1, 0, 1]","[9999, 2, 9999, 1002]"
20171013_023554,9,9,128,0,2,772,3,"[1, 1, 1, 1]","[5, 5, 4, 500]"
20171013_023554,10,11,128,0,1,772,4,"[1, 1, 1, 1]","[2, 0, 3, 1003]"
20171013_023554,9,10,128,0,0,780,3,"[1, 0, 0, 1]","[7, 9999, 9999, 507]"
20171013_023554,9,8,128,0,2,800,3,"[1, 1, 1, 1]","[2, 2, 1, 1]"
20171013_023554,9,8,128,0,0,800,4,"[1, 1, 1, 1]","[-2, 998, -2, -2]"
20171013_023554,10,9,128,0,0,804,4,"[1, 1, 1, 1]","[0, 1000, 0, 1]"
20171013_023554,10,8,128,0,0,812,4,"[1, 1, 1, 1]","[0, 1000, 0, 1000]"
20171013_023554,10,11,128,0,0,832,4,"[1, 1, 1, 1]","[2, 1002, 2, 1003]"
20171013_023554,9,12,128,0,0,836,4,"[1, 1, 1, 1]","[-3, 1001, 0, -3]"
20171013_023554,9,12,128,0,2,844,4,"[1, 1, 1, 1]","[1, 1001, -1, -1]"
20171013_023554,8,10,128,0,2,844,3,"[1, 1, 1, 1]","[1, 1001, -1, -1]"
20171013_023554,8,12,128,0,2,848,3,"[1, 1, 1, 1]","[3, 1004, 0, 2]"
20171013_023554,8,10,128,0,2,848,3,"[1, 1, 1, 1]","[5, 4, -2, -1]"
20171013_023554,8,10,128,0,0,852,2,"[1, 1, 0, 1]","[2, 1004, 9999, 2]"
20171013_023554,8,8,128,0,2,856,4,"[1, 1, 1, 1]","[2, 1003, 0, 1]"
20171013_023554,8,10,128,0,0,864,3,"[1, 1, 1, 1]","[2, 1003, 3, 3]"
20171013_023554,7,4,128,0,3,868,3,"[1, 1, 1, 1]","[-1, 999, 0, -2]"
20171013_023554,9,7,128,0,0,876,4,"[1, 1, 1, 1]","[-1, 999, 0, 0]"
20171013_023554,9,10,128,0,0,876,3,"[1, 1, 1, 1]","[-1, 999, 0, 0]"
20171013_023554,8,7,128,0,2,928,3,"[0, 1, 1, 1]","[9999, 1002, 4, 4]"
20171013_023554,7,7,128,0,2,936,2,"[1, 1, 1, 1]","[6, 1004, 2, 2]"
