id,empty_cells_count,neighbour_difference_heuristic,highest_tile,highest_tile_in_corner_heuristic,best_move,score,amount_of_combineable_tiles,move_possible_array,heuristic_array
20171012_215156,14,4,2,5,0,4092,6,"[1, 1, 1, 1]","[-10, -10, 83, 83]"
20171012_215156,13,6,2,0,0,0,6,"[1, 1, 1, 1]","[-6, -6, -6, -6]"
20171012_215156,13,3,4,0,2,0,6,"[1, 1, 1, 1]","[-2, -2, -13, 79]"
20171012_215156,12,2,4,0,0,4,6,"[1, 1, 0, 1]","[-21, -21, 999, 82]"
20171012_215156,12,3,4,0,0,4,6,"[1, 1, 1, 1]","[-18, -18, -14, 94]"
20171012_215156,13,4,8,0,0,8,6,"[1, 1, 0, 1]","[-9, 91, 999, 91]"
20171012_215156,12,6,8,0,2,20,6,"[1, 1, 1, 1]","[-2, 98, -13, 79]"
20171012_215156,12,5,8,0,0,20,5,"[1, 1, 0, 1]","[-6, 94, 999, 90]"
20171012_215156,11,5,8,0,1,24,5,"[0, 1, 0, 1]","[999, 83, 999, 91]"
20171012_215156,10,3,8,5,0,24,4,"[1, 1, 1, 1]","[10, 94, 90, 102]"
20171012_215156,9,10,8,0,0,24,3,"[1, 1, 1, 1]","[5, 97, 11, 95]"
20171012_215156,8,7,8,0,2,24,5,"[1, 1, 1, 1]","[2, 90, -8, 88]"
20171012_215156,9,7,8,0,1,24,4,"[1, 1, 1, 1]","[-10, -18, -9, 91]"
20171012_215156,9,1,8,0,1,36,3,"[1, 1, 1, 1]","[8, 4, 5, 113]"
20171012_215156,9,5,16,0,2,44,4,"[1, 1, 1, 1]","[8, 16, 6, 118]"
20171012_215156,9,5,16,0,1,60,4,"[1, 1, 0, 1]","[94, -2, 999, 103]"
20171012_215156,9,5,16,0,1,64,4,"[1, 1, 0, 1]","[90, 14, 999, 115]"
20171012_215156,9,11,16,0,1,68,4,"[1, 1, 1, 1]","[103, 11, 13, 89]"
20171012_215156,8,9,16,0,1,76,3,"[1, 1, 1, 1]","[110, 10, 10, 118]"
20171012_215156,7,7,16,0,2,76,3,"[1, 0, 1, 1]","[105, 999, 2, 110]"
20171012_215156,7,6,16,0,2,76,3,"[1, 1, 1, 1]","[101, 9, 2, 102]"
20171012_215156,7,6,16,0,1,80,3,"[1, 1, 1, 1]","[114, -6, 8, 116]"
20171012_215156,7,2,16,0,2,84,5,"[1, 1, 1, 1]","[106, 2, -12, -12]"
20171012_215156,9,3,16,0,0,92,4,"[1, 1, 1, 1]","[-6, -2, 2, 10]"
20171012_215156,9,3,16,0,2,120,4,"[1, 1, 1, 1]","[12, 0, -14, 114]"
20171012_215156,9,3,16,0,0,136,5,"[1, 1, 1, 1]","[-6, -6, -3, 129]"
20171012_215156,11,5,32,0,3,140,5,"[0, 1, 0, 1]","[999, 101, 999, 11]"
20171012_215156,10,10,32,0,2,184,4,"[1, 1, 1, 0]","[24, 24, 10, 999]"
20171012_215156,9,8,32,0,3,184,4,"[1, 1, 1, 1]","[17, 113, 19, 15]"
20171012_215156,8,12,32,0,0,184,3,"[1, 1, 1, 1]","[17, 17, 22, 18]"
20171012_215156,8,10,32,0,2,184,4,"[0, 1, 1, 1]","[999, 142, 11, 111]"
20171012_215156,8,9,32,0,0,188,4,"[1, 1, 1, 1]","[7, 115, 9, 117]"
20171012_215156,8,7,32,0,2,196,4,"[0, 1, 1, 1]","[999, 122, 7, 115]"
20171012_215156,8,10,32,0,0,200,3,"[1, 1, 1, 1]","[-3, 137, 10, 114]"
20171012_215156,8,2,32,0,2,216,4,"[0, 1, 1, 1]","[999, 92, 13, 113]"
20171012_215156,10,10,64,0,0,248,3,"[1, 1, 1, 1]","[12, 112, 22, 122]"
20171012_215156,9,9,64,0,2,324,5,"[1, 1, 1, 1]","[17, 105, 12, 108]"
20171012_215156,9,11,64,0,0,324,4,"[1, 1, 1, 1]","[7, 103, 8, 108]"
20171012_215156,8,8,64,0,1,328,4,"[0, 1, 1, 1]","[999, 8, 10, 110]"
20171012_215156,7,8,64,0,1,328,3,"[1, 1, 1, 1]","[23, 11, 15, 19]"
20171012_215156,6,6,64,0,2,328,4,"[1, 1, 1, 1]","[35, 19, -6, -6]"
20171012_215156,9,5,64,0,2,328,4,"[1, 1, 1, 1]","[22, 106, 13, 121]"
20171012_215156,10,10,64,0,1,352,5,"[1, 1, 0, 1]","[15, 7, 999, 134]"
20171012_215156,10,8,64,0,0,376,4,"[1, 0, 0, 1]","[14, 999, 999, 16]"
20171012_215156,9,7,64,0,1,380,4,"[1, 1, 0, 1]","[22, 10, 999, 125]"
20171012_215156,9,9,64,0,0,380,4,"[1, 1, 1, 1]","[3, 19, 14, 142]"
20171012_215156,8,7,64,0,2,388,4,"[0, 1, 1, 1]","[999, 22, 14, 142]"
20171012_215156,9,4,64,0,0,388,5,"[1, 1, 0, 1]","[-5, 91, 999, 103]"
