id,empty_cells_count,neighbour_difference_heuristic,highest_tile,highest_tile_in_corner_heuristic,best_move,score,amount_of_combineable_tiles,move_possible_array,heuristic_array
20171013_022928,14,5,4,0,0,2084,6,"[1, 1, 1, 1]","[-5, 495, 495, -5]"
20171013_022928,13,1,4,0,0,0,5,"[1, 1, 1, 1]","[-7, 493, 994, -6]"
20171013_022928,13,2,4,0,3,0,6,"[1, 1, 1, 1]","[-3, 497, 495, -5]"
20171013_022928,12,2,4,0,0,0,5,"[1, 1, 1, 1]","[-5, 996, 495, -5]"
20171013_022928,12,1,4,0,0,4,5,"[1, 1, 1, 1]","[-3, 497, 997, -3]"
20171013_022928,12,2,8,0,0,4,4,"[1, 1, 1, 1]","[-7, 493, -6, -6]"
20171013_022928,12,3,8,0,3,8,6,"[1, 1, 1, 1]","[0, 500, 996, -4]"
20171013_022928,11,4,8,0,0,16,5,"[1, 1, 1, 1]","[-5, 997, 495, -5]"
20171013_022928,10,1,8,0,0,20,5,"[1, 1, 1, 1]","[-4, 996, 497, -3]"
20171013_022928,9,2,8,0,0,20,4,"[1, 1, 1, 1]","[-6, 994, 494, -6]"
20171013_022928,9,2,8,0,0,20,4,"[1, 1, 1, 1]","[-4, 996, 996, -4]"
20171013_022928,10,4,8,0,0,20,4,"[1, 1, 1, 1]","[-5, 995, 995, -5]"
20171013_022928,10,4,8,0,0,24,4,"[1, 1, 1, 1]","[-2, 997, -1, -2]"
20171013_022928,9,5,8,0,2,36,4,"[1, 1, 1, 0]","[-4, 997, -5, 9999]"
20171013_022928,9,4,8,0,2,40,4,"[1, 1, 1, 1]","[498, 498, -2, -2]"
20171013_022928,9,3,8,0,3,40,4,"[1, 1, 1, 1]","[496, 500, -4, -5]"
20171013_022928,10,2,8,0,0,44,4,"[1, 1, 1, 1]","[-4, 496, 1, -1]"
20171013_022928,10,2,16,0,0,48,4,"[1, 1, 1, 1]","[-6, 495, 995, -5]"
20171013_022928,10,2,16,0,0,64,4,"[1, 1, 1, 1]","[-3, 497, 998, -2]"
20171013_022928,10,6,16,0,3,80,5,"[1, 1, 1, 1]","[-3, 497, 996, -5]"
20171013_022928,10,2,16,0,0,84,4,"[1, 1, 1, 1]","[-3, 998, 1000, 0]"
20171013_022928,9,3,16,0,0,100,3,"[1, 1, 1, 1]","[0, 999, 1003, 3]"
20171013_022928,9,1,16,0,0,104,3,"[1, 1, 1, 1]","[-2, 998, 999, -1]"
20171013_022928,8,2,16,0,0,104,3,"[1, 1, 1, 1]","[-3, 997, 998, -2]"
20171013_022928,7,1,16,0,0,108,3,"[1, 1, 1, 1]","[-1, 998, 999, -1]"
20171013_022928,6,0,16,0,0,108,2,"[1, 1, 1, 1]","[-4, 996, 997, -4]"
20171013_022928,6,1,16,0,0,108,2,"[1, 1, 1, 1]","[-1, 999, 999, 2]"
20171013_022928,7,4,16,0,0,108,3,"[1, 1, 1, 1]","[-3, 997, 998, -3]"
20171013_022928,8,3,16,0,0,112,3,"[1, 1, 1, 1]","[0, 1000, 1001, 1]"
20171013_022928,8,5,16,0,0,124,3,"[1, 1, 1, 1]","[-4, 998, 997, -2]"
20171013_022928,7,3,16,0,0,136,3,"[1, 1, 1, 1]","[-2, 999, -1, -1]"
20171013_022928,7,1,16,0,0,144,4,"[1, 1, 1, 1]","[-4, 996, -3, -3]"
20171013_022928,9,4,32,5,2,144,5,"[1, 1, 1, 1]","[-3, 998, -4, -4]"
20171013_022928,9,6,32,5,2,148,4,"[1, 1, 1, 1]","[1004, 1000, 994, 996]"
20171013_022928,10,3,32,5,2,200,4,"[1, 1, 1, 1]","[998, 998, 996, 999]"
20171013_022928,10,0,32,0,0,208,4,"[1, 1, 1, 1]","[-4, 996, 996, 996]"
20171013_022928,12,4,64,0,2,228,6,"[0, 1, 1, 1]","[9999, 996, -3, 1001]"
