ai_id,move_count,heuristics_empty_cells_count,heuristics_neighbour_difference,highest_tile,heuristics_highest_tile_in_corner,heuristics_monotonous_row,best_move,score,heuristics_combineable_cells_count,coefficient_0_act,coefficient_1_ndh,coefficient_2_ecc,coefficient_3_htic,coefficient_4_morow
20171018_013628,0,0.93,0.05,4,1.0,1,0,0,0.0,-1,3,-1,3,-1
20171018_013628,1,0.87,0.1,4,1.0,1,0,0,0.0,-1,3,-1,3,-1
20171018_013628,2,0.8,0.05,4,1.0,1,0,0,0.0,-1,3,-1,3,-1
20171018_013628,3,0.8,0.0,4,1.0,1,2,0,0.14,-1,3,-1,3,-1
20171018_013628,4,0.8,0.02,4,0.0,1,0,0,0.0,-1,3,-1,3,-1
20171018_013628,5,0.8,0.05,8,0.0,1,2,4,0.0,-1,3,-1,3,-1
20171018_013628,6,0.8,0.0,8,0.0,1,2,8,0.14,-1,3,-1,3,-1
20171018_013628,7,0.8,0.12,16,0.0,1,2,16,0.0,-1,3,-1,3,-1
20171018_013628,8,0.8,0.17,16,0.0,1,2,24,0.0,-1,3,-1,3,-1
20171018_013628,9,0.73,0.12,16,0.0,1,0,40,0.0,-1,3,-1,3,-1
20171018_013628,10,0.73,0.17,16,0.0,1,2,44,0.0,-1,3,-1,3,-1
20171018_013628,11,0.73,0.12,16,0.0,1,2,44,0.0,-1,3,-1,3,-1
20171018_013628,12,0.73,0.15,16,0.0,1,0,48,0.0,-1,3,-1,3,-1
20171018_013628,13,0.67,0.15,16,0.0,1,2,52,0.0,-1,3,-1,3,-1
20171018_013628,14,0.6,0.12,16,0.0,1,0,60,0.0,-1,3,-1,3,-1
20171018_013628,15,0.6,0.1,16,0.0,1,2,60,0.14,-1,3,-1,3,-1
20171018_013628,16,0.6,0.17,16,0.0,1,2,60,0.0,-1,3,-1,3,-1
20171018_013628,17,0.6,0.12,16,0.0,1,0,64,0.0,-1,3,-1,3,-1
20171018_013628,18,0.6,0.12,16,0.0,1,2,72,0.14,-1,3,-1,3,-1
20171018_013628,19,0.6,0.1,16,0.0,1,0,76,0.0,-1,3,-1,3,-1
20171018_013628,20,0.67,0.12,32,0.0,1,2,84,0.0,-1,3,-1,3,-1
20171018_013628,21,0.67,0.12,32,0.0,1,0,100,0.14,-1,3,-1,3,-1
20171018_013628,22,0.6,0.15,32,0.0,1,2,136,0.0,-1,3,-1,3,-1
20171018_013628,23,0.67,0.2,32,0.0,1,0,140,0.0,-1,3,-1,3,-1
20171018_013628,24,0.6,0.22,32,0.0,1,0,140,0.0,-1,3,-1,3,-1
20171018_013628,25,0.6,0.17,32,0.0,1,3,152,0.0,-1,3,-1,3,-1
20171018_013628,26,0.6,0.12,32,0.0,1,0,152,0.0,-1,3,-1,3,-1
20171018_013628,27,0.67,0.05,32,0.0,1,2,160,0.14,-1,3,-1,3,-1
20171018_013628,28,0.73,0.12,32,0.0,1,2,164,0.0,-1,3,-1,3,-1
20171018_013628,29,0.73,0.07,32,0.0,1,2,188,0.0,-1,3,-1,3,-1
20171018_013628,30,0.67,0.12,32,0.0,1,2,208,0.0,-1,3,-1,3,-1
20171018_013628,31,0.67,0.17,32,0.0,1,2,212,0.0,-1,3,-1,3,-1
20171018_013628,32,0.6,0.12,32,0.0,1,2,212,0.0,-1,3,-1,3,-1
20171018_013628,33,0.6,0.22,32,0.0,1,0,220,0.0,-1,3,-1,3,-1
20171018_013628,34,0.53,0.22,32,0.0,0,1,220,0.0,-1,3,-1,3,-1
20171018_013628,35,0.47,0.22,32,0.0,1,0,224,0.0,-1,3,-1,3,-1
20171018_013628,36,0.47,0.07,32,0.0,1,3,224,0.14,-1,3,-1,3,-1
20171018_013628,37,0.6,0.15,32,0.0,1,0,224,0.14,-1,3,-1,3,-1
20171018_013628,38,0.6,0.12,64,0.0,1,2,228,0.0,-1,3,-1,3,-1
20171018_013628,39,0.67,0.12,64,0.0,1,0,276,0.0,-1,3,-1,3,-1
20171018_013628,40,0.6,0.17,64,0.0,1,0,340,0.0,-1,3,-1,3,-1
20171018_013628,41,0.67,0.15,64,0.0,1,2,360,0.0,-1,3,-1,3,-1
20171018_013628,42,0.67,0.12,64,0.0,1,0,360,0.0,-1,3,-1,3,-1
20171018_013628,43,0.6,0.15,64,0.0,1,0,368,0.0,-1,3,-1,3,-1
20171018_013628,44,0.6,0.22,64,0.0,1,3,376,0.0,-1,3,-1,3,-1
20171018_013628,45,0.53,0.17,64,0.0,1,3,376,0.0,-1,3,-1,3,-1
20171018_013628,46,0.6,0.2,64,0.0,1,0,392,0.14,-1,3,-1,3,-1
20171018_013628,47,0.6,0.1,64,0.0,1,2,392,0.0,-1,3,-1,3,-1
20171018_013628,48,0.67,0.2,64,0.0,1,0,400,0.0,-1,3,-1,3,-1
20171018_013628,49,0.73,0.15,64,0.0,1,2,408,0.0,-1,3,-1,3,-1
20171018_013628,50,0.67,0.17,64,0.0,1,2,444,0.0,-1,3,-1,3,-1
20171018_013628,51,0.67,0.12,64,0.0,1,2,456,0.14,-1,3,-1,3,-1
20171018_013628,52,0.67,0.15,64,0.0,1,2,456,0.0,-1,3,-1,3,-1
20171018_013628,53,0.67,0.24,64,0.0,1,0,460,0.0,-1,3,-1,3,-1
20171018_013628,54,0.67,0.24,64,0.0,1,0,468,0.0,-1,3,-1,3,-1
20171018_013628,55,0.6,0.12,64,0.0,1,3,484,0.0,-1,3,-1,3,-1
20171018_013628,56,0.6,0.15,64,0.0,1,0,488,0.14,-1,3,-1,3,-1
20171018_013628,57,0.6,0.17,64,0.0,1,0,488,0.0,-1,3,-1,3,-1
20171018_013628,58,0.67,0.15,64,0.0,1,2,492,0.0,-1,3,-1,3,-1
20171018_013628,59,0.6,0.12,64,1.0,0,3,500,0.0,-1,3,-1,3,-1
20171018_013628,60,0.53,0.2,64,0.0,1,2,520,0.0,-1,3,-1,3,-1
20171018_013628,61,0.47,0.24,64,0.0,1,0,520,0.0,-1,3,-1,3,-1
20171018_013628,62,0.4,0.12,64,0.0,1,3,520,0.0,-1,3,-1,3,-1
20171018_013628,63,0.6,0.02,64,0.0,1,0,520,0.14,-1,3,-1,3,-1
