ai_id,move_count,heuristics_empty_cells_count,heuristics_neighbour_difference,highest_tile,heuristics_highest_tile_in_corner,heuristics_monotonous_row,best_move,score,heuristics_combineable_cells_count,coefficient_0_act,coefficient_1_ndh,coefficient_2_ecc,coefficient_3_htic,coefficient_4_morow
20171018_012412,0,0.93,0.0,2,0.0,1,0,0,0.0,-1,3,-1,3,-1
20171018_012412,1,0.93,0.12,4,0.0,1,2,0,0.0,-1,3,-1,3,-1
20171018_012412,2,0.93,0.0,4,0.0,1,0,0,0.14,-1,3,-1,3,-1
20171018_012412,3,0.93,0.1,8,0.0,2,0,4,0.0,-1,3,-1,3,-1
20171018_012412,4,0.87,0.05,8,0.0,1,0,8,0.0,-1,3,-1,3,-1
20171018_012412,5,0.8,0.05,8,0.0,1,0,16,0.0,-1,3,-1,3,-1
20171018_012412,6,0.8,0.07,8,0.0,1,0,16,0.0,-1,3,-1,3,-1
20171018_012412,7,0.8,0.07,8,0.0,1,2,16,0.14,-1,3,-1,3,-1
20171018_012412,8,0.8,0.1,8,0.0,1,2,20,0.14,-1,3,-1,3,-1
20171018_012412,9,0.87,0.15,16,0.0,1,2,24,0.0,-1,3,-1,3,-1
20171018_012412,10,0.8,0.15,16,0.0,1,0,32,0.0,-1,3,-1,3,-1
20171018_012412,11,0.8,0.15,16,0.0,1,0,52,0.0,-1,3,-1,3,-1
20171018_012412,12,0.8,0.1,16,0.0,1,2,52,0.14,-1,3,-1,3,-1
20171018_012412,13,0.8,0.1,16,0.0,1,2,56,0.0,-1,3,-1,3,-1
20171018_012412,14,0.8,0.05,16,0.0,1,2,60,0.0,-1,3,-1,3,-1
20171018_012412,15,0.73,0.07,16,0.0,1,2,68,0.0,-1,3,-1,3,-1
20171018_012412,16,0.67,0.1,16,0.0,1,2,72,0.0,-1,3,-1,3,-1
20171018_012412,17,0.67,0.07,16,0.0,1,2,72,0.14,-1,3,-1,3,-1
20171018_012412,18,0.67,0.2,16,0.0,1,2,72,0.0,-1,3,-1,3,-1
20171018_012412,19,0.6,0.07,16,0.0,0,1,76,0.0,-1,3,-1,3,-1
20171018_012412,20,0.73,0.12,16,0.0,1,2,84,0.0,-1,3,-1,3,-1
20171018_012412,21,0.73,0.07,16,0.0,0,1,84,0.0,-1,3,-1,3,-1
20171018_012412,22,0.67,0.1,16,0.0,1,1,112,0.0,-1,3,-1,3,-1
20171018_012412,23,0.6,0.07,16,0.0,0,1,116,0.0,-1,3,-1,3,-1
20171018_012412,24,0.6,0.15,16,0.0,1,0,116,0.0,-1,3,-1,3,-1
20171018_012412,25,0.53,0.1,16,0.0,0,1,116,0.0,-1,3,-1,3,-1
20171018_012412,26,0.6,0.15,16,0.0,1,2,120,0.0,-1,3,-1,3,-1
20171018_012412,27,0.6,0.07,16,0.0,1,0,120,0.0,-1,3,-1,3,-1
20171018_012412,28,0.67,0.12,16,0.0,1,2,132,0.0,-1,3,-1,3,-1
20171018_012412,29,0.67,0.17,32,0.0,1,0,140,0.0,-1,3,-1,3,-1
20171018_012412,30,0.67,0.2,32,0.0,1,0,160,0.0,-1,3,-1,3,-1
20171018_012412,31,0.67,0.15,32,0.0,1,0,192,0.14,-1,3,-1,3,-1
20171018_012412,32,0.67,0.17,32,0.0,1,0,196,0.0,-1,3,-1,3,-1
20171018_012412,33,0.67,0.1,32,0.0,1,0,200,0.0,-1,3,-1,3,-1
20171018_012412,34,0.67,0.12,32,0.0,1,2,208,0.14,-1,3,-1,3,-1
20171018_012412,35,0.67,0.1,32,0.0,1,0,212,0.0,-1,3,-1,3,-1
20171018_012412,36,0.6,0.15,32,0.0,1,0,220,0.0,-1,3,-1,3,-1
20171018_012412,37,0.53,0.17,32,0.0,1,0,224,0.0,-1,3,-1,3,-1
20171018_012412,38,0.47,0.2,32,0.0,1,0,224,0.0,-1,3,-1,3,-1
20171018_012412,39,0.53,0.1,32,0.0,1,2,224,0.0,-1,3,-1,3,-1
20171018_012412,40,0.6,0.22,32,0.0,1,0,224,0.0,-1,3,-1,3,-1
20171018_012412,41,0.53,0.05,32,0.0,0,1,244,0.0,-1,3,-1,3,-1
20171018_012412,42,0.67,0.07,32,0.0,1,2,256,0.14,-1,3,-1,3,-1
20171018_012412,43,0.67,0.27,64,0.0,1,0,256,0.0,-1,3,-1,3,-1
20171018_012412,44,0.6,0.22,64,0.0,1,2,308,0.0,-1,3,-1,3,-1
