ai_id,move_count,heuristics_empty_cells_count,heuristics_neighbour_difference,highest_tile,heuristics_highest_tile_in_corner,heuristics_monotonous_row,best_move,score,heuristics_combineable_cells_count,coefficient_0_act,coefficient_1_ndh,coefficient_2_ecc,coefficient_3_htic,coefficient_4_morow
20171018_011356,0,1.0,0.07,4,1.0,63,0,0,0.0,-1,3,-1,3,-1
20171018_011356,1,0.93,0.05,4,0.0,1,2,0,0.0,-1,3,-1,3,-1
20171018_011356,2,0.87,0.07,4,0.0,1,0,4,0.0,-1,3,-1,3,-1
20171018_011356,3,0.87,0.02,4,0.0,1,0,4,0.0,-1,3,-1,3,-1
20171018_011356,4,0.87,0.17,8,0.0,1,2,4,0.0,-1,3,-1,3,-1
20171018_011356,5,0.8,0.15,8,0.0,1,0,8,0.0,-1,3,-1,3,-1
20171018_011356,6,0.8,0.17,8,0.0,1,0,16,0.0,-1,3,-1,3,-1
20171018_011356,7,0.8,0.05,8,0.0,1,2,16,0.0,-1,3,-1,3,-1
20171018_011356,8,0.8,0.05,8,0.0,1,0,20,0.14,-1,3,-1,3,-1
20171018_011356,9,0.87,0.1,16,0.0,1,0,24,0.0,-1,3,-1,3,-1
20171018_011356,10,0.8,0.15,16,0.0,1,0,32,0.0,-1,3,-1,3,-1
20171018_011356,11,0.73,0.1,16,0.0,1,0,56,0.0,-1,3,-1,3,-1
20171018_011356,12,0.73,0.07,16,0.0,1,2,56,0.0,-1,3,-1,3,-1
20171018_011356,13,0.73,0.07,16,0.0,1,0,56,0.0,-1,3,-1,3,-1
20171018_011356,14,0.67,0.1,16,0.0,1,0,60,0.0,-1,3,-1,3,-1
20171018_011356,15,0.6,0.12,16,0.0,1,0,64,0.0,-1,3,-1,3,-1
20171018_011356,16,0.6,0.07,16,0.0,1,0,64,0.0,-1,3,-1,3,-1
20171018_011356,17,0.53,0.05,16,0.0,1,0,64,0.0,-1,3,-1,3,-1
20171018_011356,18,0.67,0.12,16,0.0,1,2,68,0.14,-1,3,-1,3,-1
20171018_011356,19,0.67,0.12,16,0.0,1,2,68,0.14,-1,3,-1,3,-1
20171018_011356,20,0.67,0.12,32,0.0,1,2,88,0.0,-1,3,-1,3,-1
20171018_011356,21,0.67,0.12,32,0.0,1,0,104,0.0,-1,3,-1,3,-1
20171018_011356,22,0.67,0.1,32,0.0,1,2,136,0.14,-1,3,-1,3,-1
20171018_011356,23,0.67,0.17,32,0.0,1,2,140,0.0,-1,3,-1,3,-1
20171018_011356,24,0.67,0.12,32,0.0,1,2,144,0.0,-1,3,-1,3,-1
20171018_011356,25,0.67,0.15,32,0.0,1,0,152,0.14,-1,3,-1,3,-1
20171018_011356,26,0.67,0.1,32,0.0,1,0,156,0.0,-1,3,-1,3,-1
20171018_011356,27,0.67,0.15,32,0.0,1,0,164,0.0,-1,3,-1,3,-1
20171018_011356,28,0.6,0.17,32,0.0,1,0,180,0.0,-1,3,-1,3,-1
20171018_011356,29,0.53,0.17,32,0.0,1,3,184,0.0,-1,3,-1,3,-1
20171018_011356,30,0.53,0.17,32,0.0,1,0,184,0.14,-1,3,-1,3,-1
20171018_011356,31,0.53,0.15,32,0.0,0,2,184,0.0,-1,3,-1,3,-1
20171018_011356,32,0.6,0.17,32,0.0,1,0,188,0.0,-1,3,-1,3,-1
20171018_011356,33,0.6,0.17,32,0.0,1,0,196,0.0,-1,3,-1,3,-1
20171018_011356,34,0.53,0.15,32,0.0,1,0,216,0.0,-1,3,-1,3,-1
20171018_011356,35,0.53,0.2,32,0.0,1,2,220,0.0,-1,3,-1,3,-1
20171018_011356,36,0.53,0.15,32,0.0,1,0,220,0.0,-1,3,-1,3,-1
