ai_id,move_count,heuristics_empty_cells_count,heuristics_neighbour_difference,highest_tile,heuristics_highest_tile_in_corner,heuristics_monotonous_row,best_move,score,heuristics_combineable_cells_count,coefficient_0_act,coefficient_1_ndh,coefficient_2_ecc,coefficient_3_htic,coefficient_4_morow
20171018_013206,0,0.93,0.0,2,0.0,5,2,0,0.0,-1,3,-1,3,-1
20171018_013206,1,0.93,0.05,4,0.0,2,0,0,0.0,-1,3,-1,3,-1
20171018_013206,2,0.87,0.02,4,0.0,1,0,0,0.0,-1,3,-1,3,-1
20171018_013206,3,0.87,0.02,4,0.0,1,0,4,0.0,-1,3,-1,3,-1
20171018_013206,4,0.87,0.15,8,0.0,1,2,4,0.0,-1,3,-1,3,-1
20171018_013206,5,0.8,0.1,8,0.0,1,0,8,0.0,-1,3,-1,3,-1
20171018_013206,6,0.87,0.07,8,0.0,1,2,16,0.0,-1,3,-1,3,-1
20171018_013206,7,0.8,0.1,8,0.0,1,2,16,0.0,-1,3,-1,3,-1
20171018_013206,8,0.8,0.05,8,0.0,1,0,24,0.0,-1,3,-1,3,-1
20171018_013206,9,0.8,0.07,8,0.0,1,2,24,0.14,-1,3,-1,3,-1
20171018_013206,10,0.8,0.15,16,0.0,1,2,28,0.0,-1,3,-1,3,-1
20171018_013206,11,0.73,0.1,16,0.0,1,0,36,0.0,-1,3,-1,3,-1
20171018_013206,12,0.73,0.12,16,0.0,1,2,52,0.0,-1,3,-1,3,-1
20171018_013206,13,0.73,0.15,16,0.0,1,0,52,0.14,-1,3,-1,3,-1
20171018_013206,14,0.67,0.1,16,0.0,1,2,56,0.0,-1,3,-1,3,-1
20171018_013206,15,0.67,0.1,16,0.0,1,0,60,0.0,-1,3,-1,3,-1
20171018_013206,16,0.67,0.1,16,0.0,1,2,60,0.14,-1,3,-1,3,-1
20171018_013206,17,0.73,0.07,16,0.0,1,2,68,0.0,-1,3,-1,3,-1
20171018_013206,18,0.73,0.1,16,0.0,1,0,72,0.14,-1,3,-1,3,-1
20171018_013206,19,0.73,0.12,16,0.0,1,0,84,0.14,-1,3,-1,3,-1
20171018_013206,20,0.8,0.22,32,0.0,1,0,92,0.0,-1,3,-1,3,-1
20171018_013206,21,0.73,0.2,32,0.0,1,2,108,0.0,-1,3,-1,3,-1
20171018_013206,22,0.73,0.15,32,0.0,1,0,144,0.0,-1,3,-1,3,-1
20171018_013206,23,0.73,0.1,32,0.0,1,2,144,0.14,-1,3,-1,3,-1
20171018_013206,24,0.67,0.12,32,0.0,1,0,148,0.0,-1,3,-1,3,-1
20171018_013206,25,0.6,0.15,32,0.0,1,0,152,0.0,-1,3,-1,3,-1
