ai_id,move_count,heuristics_empty_cells_count,heuristics_neighbour_difference,highest_tile,heuristics_highest_tile_in_corner,heuristics_monotonous_row,best_move,score,heuristics_combineable_cells_count,coefficient_0_act,coefficient_1_ndh,coefficient_2_ecc,coefficient_3_htic,coefficient_4_morow
20171018_012831,0,1.0,0.07,4,0.0,1,0,0,0.0,-1,3,-1,3,-1
20171018_012831,1,0.93,0.05,4,0.0,1,0,0,0.0,-1,3,-1,3,-1
20171018_012831,2,0.87,0.02,4,1.0,0,3,4,0.0,-1,3,-1,3,-1
20171018_012831,3,0.8,0.05,4,0.0,3,2,4,0.0,-1,3,-1,3,-1
20171018_012831,4,0.8,0.0,4,0.0,1,0,4,0.14,-1,3,-1,3,-1
20171018_012831,5,0.87,0.07,8,0.0,1,0,4,0.0,-1,3,-1,3,-1
20171018_012831,6,0.87,0.02,8,0.0,1,0,8,0.0,-1,3,-1,3,-1
20171018_012831,7,0.87,0.05,8,0.0,1,2,20,0.14,-1,3,-1,3,-1
20171018_012831,8,0.87,0.17,16,0.0,1,2,24,0.0,-1,3,-1,3,-1
20171018_012831,9,0.8,0.15,16,0.0,1,0,32,0.0,-1,3,-1,3,-1
20171018_012831,10,0.8,0.07,16,0.0,1,2,48,0.0,-1,3,-1,3,-1
20171018_012831,11,0.8,0.15,16,0.0,1,0,48,0.0,-1,3,-1,3,-1
20171018_012831,12,0.73,0.15,16,0.0,1,2,52,0.0,-1,3,-1,3,-1
20171018_012831,13,0.73,0.1,16,0.0,1,0,60,0.0,-1,3,-1,3,-1
20171018_012831,14,0.73,0.15,16,0.0,1,2,60,0.0,-1,3,-1,3,-1
20171018_012831,15,0.67,0.2,16,0.0,1,2,64,0.0,-1,3,-1,3,-1
20171018_012831,16,0.6,0.15,16,0.0,1,0,72,0.0,-1,3,-1,3,-1
20171018_012831,17,0.6,0.12,16,0.0,1,0,72,0.0,-1,3,-1,3,-1
20171018_012831,18,0.6,0.12,16,0.0,1,3,72,0.0,-1,3,-1,3,-1
20171018_012831,19,0.6,0.15,16,0.0,1,0,76,0.0,-1,3,-1,3,-1
20171018_012831,20,0.6,0.07,16,0.0,0,2,80,0.0,-1,3,-1,3,-1
20171018_012831,21,0.67,0.22,32,0.0,1,0,88,0.0,-1,3,-1,3,-1
20171018_012831,22,0.67,0.17,32,0.0,1,0,104,0.14,-1,3,-1,3,-1
20171018_012831,23,0.67,0.22,32,0.0,1,0,140,0.0,-1,3,-1,3,-1
20171018_012831,24,0.6,0.12,32,0.0,1,0,144,0.0,-1,3,-1,3,-1
20171018_012831,25,0.67,0.15,32,0.0,1,2,152,0.14,-1,3,-1,3,-1
20171018_012831,26,0.67,0.12,32,0.0,1,0,152,0.0,-1,3,-1,3,-1
20171018_012831,27,0.6,0.12,32,0.0,1,0,172,0.0,-1,3,-1,3,-1
20171018_012831,28,0.67,0.15,32,0.0,1,3,176,0.0,-1,3,-1,3,-1
20171018_012831,29,0.6,0.17,32,0.0,1,3,176,0.0,-1,3,-1,3,-1
20171018_012831,30,0.53,0.2,32,0.0,0,2,188,0.0,-1,3,-1,3,-1
20171018_012831,31,0.47,0.2,32,0.0,1,3,188,0.0,-1,3,-1,3,-1
20171018_012831,32,0.47,0.17,32,0.0,0,2,188,0.0,-1,3,-1,3,-1
20171018_012831,33,0.4,0.15,32,0.0,1,2,188,0.0,-1,3,-1,3,-1
20171018_012831,34,0.4,0.17,32,0.0,1,3,192,0.14,-1,3,-1,3,-1
20171018_012831,35,0.4,0.15,32,0.0,1,3,192,0.0,-1,3,-1,3,-1
20171018_012831,36,0.47,0.17,32,0.0,1,0,196,0.14,-1,3,-1,3,-1
20171018_012831,37,0.53,0.22,32,0.0,1,0,204,0.0,-1,3,-1,3,-1
20171018_012831,38,0.6,0.15,32,0.0,0,2,224,0.0,-1,3,-1,3,-1
20171018_012831,39,0.6,0.2,32,0.0,1,0,236,0.0,-1,3,-1,3,-1
20171018_012831,40,0.6,0.22,64,0.0,1,2,248,0.0,-1,3,-1,3,-1
20171018_012831,41,0.67,0.2,64,0.0,1,0,280,0.0,-1,3,-1,3,-1
20171018_012831,42,0.67,0.12,64,0.0,1,2,344,0.14,-1,3,-1,3,-1
20171018_012831,43,0.67,0.2,64,0.0,1,2,352,0.0,-1,3,-1,3,-1
20171018_012831,44,0.6,0.22,64,0.0,1,0,360,0.0,-1,3,-1,3,-1
20171018_012831,45,0.6,0.2,64,0.0,1,2,376,0.0,-1,3,-1,3,-1
20171018_012831,46,0.53,0.15,64,0.0,1,2,376,0.0,-1,3,-1,3,-1
20171018_012831,47,0.6,0.2,64,0.0,1,0,380,0.0,-1,3,-1,3,-1
20171018_012831,48,0.53,0.12,64,0.0,0,1,380,0.0,-1,3,-1,3,-1
20171018_012831,49,0.53,0.1,64,0.0,1,1,392,0.0,-1,3,-1,3,-1
20171018_012831,50,0.6,0.2,64,0.0,1,2,392,0.0,-1,3,-1,3,-1
20171018_012831,51,0.6,0.22,64,0.0,1,0,396,0.0,-1,3,-1,3,-1
