ai_id,move_count,heuristics_empty_cells_count,heuristics_neighbour_difference,highest_tile,heuristics_highest_tile_in_corner,heuristics_monotonous_row,best_move,score,heuristics_combineable_cells_count,coefficient_0_act,coefficient_1_ndh,coefficient_2_ecc,coefficient_3_htic,coefficient_4_morow
20171018_012636,0,0.93,0.1,2,0.0,1,0,0,0.0,-1,3,-1,3,-1
20171018_012636,1,0.93,0.05,4,0.0,1,2,0,0.0,-1,3,-1,3,-1
20171018_012636,2,0.93,0.0,4,0.0,1,0,0,0.14,-1,3,-1,3,-1
20171018_012636,3,0.93,0.15,8,0.0,2,0,4,0.0,-1,3,-1,3,-1
20171018_012636,4,0.87,0.1,8,0.0,1,0,8,0.0,-1,3,-1,3,-1
20171018_012636,5,0.87,0.1,8,0.0,1,2,16,0.0,-1,3,-1,3,-1
20171018_012636,6,0.87,0.07,8,0.0,1,0,16,0.0,-1,3,-1,3,-1
20171018_012636,7,0.8,0.12,8,0.0,1,0,20,0.0,-1,3,-1,3,-1
20171018_012636,8,0.73,0.12,8,0.0,1,2,24,0.0,-1,3,-1,3,-1
20171018_012636,9,0.73,0.07,8,0.0,1,2,24,0.0,-1,3,-1,3,-1
20171018_012636,10,0.73,0.07,8,0.0,1,0,24,0.14,-1,3,-1,3,-1
20171018_012636,11,0.8,0.07,16,0.0,1,0,28,0.14,-1,3,-1,3,-1
20171018_012636,12,0.8,0.05,16,0.0,1,0,36,0.0,-1,3,-1,3,-1
20171018_012636,13,0.8,0.12,16,0.0,1,2,56,0.0,-1,3,-1,3,-1
20171018_012636,14,0.8,0.12,16,0.0,1,0,64,0.0,-1,3,-1,3,-1
20171018_012636,15,0.73,0.12,16,0.0,1,2,68,0.0,-1,3,-1,3,-1
20171018_012636,16,0.67,0.15,16,0.0,1,0,72,0.0,-1,3,-1,3,-1
20171018_012636,17,0.6,0.1,16,0.0,1,3,72,0.0,-1,3,-1,3,-1
20171018_012636,18,0.67,0.12,16,0.0,1,0,72,0.0,-1,3,-1,3,-1
20171018_012636,19,0.73,0.1,16,0.0,1,2,72,0.14,-1,3,-1,3,-1
20171018_012636,20,0.8,0.07,32,0.0,1,2,84,0.14,-1,3,-1,3,-1
20171018_012636,21,0.8,0.15,32,0.0,1,0,104,0.0,-1,3,-1,3,-1
20171018_012636,22,0.73,0.17,32,0.0,1,0,140,0.0,-1,3,-1,3,-1
20171018_012636,23,0.73,0.12,32,0.0,1,2,148,0.0,-1,3,-1,3,-1
20171018_012636,24,0.73,0.07,32,0.0,1,2,148,0.14,-1,3,-1,3,-1
20171018_012636,25,0.73,0.17,32,0.0,1,0,152,0.0,-1,3,-1,3,-1
20171018_012636,26,0.67,0.12,32,0.0,1,2,156,0.0,-1,3,-1,3,-1
20171018_012636,27,0.67,0.17,32,0.0,1,2,164,0.0,-1,3,-1,3,-1
20171018_012636,28,0.6,0.17,32,0.0,0,1,164,0.0,-1,3,-1,3,-1
20171018_012636,29,0.53,0.22,32,0.0,1,0,168,0.0,-1,3,-1,3,-1
20171018_012636,30,0.53,0.15,32,0.0,1,3,168,0.0,-1,3,-1,3,-1
20171018_012636,31,0.6,0.2,32,0.0,1,0,168,0.14,-1,3,-1,3,-1
20171018_012636,32,0.6,0.2,32,0.0,1,3,172,0.0,-1,3,-1,3,-1
20171018_012636,33,0.67,0.2,32,0.0,1,0,188,0.0,-1,3,-1,3,-1
20171018_012636,34,0.6,0.17,32,0.0,0,2,204,0.0,-1,3,-1,3,-1
20171018_012636,35,0.53,0.2,32,0.0,1,2,212,0.0,-1,3,-1,3,-1
20171018_012636,36,0.53,0.15,32,0.0,1,2,212,0.0,-1,3,-1,3,-1
20171018_012636,37,0.53,0.2,32,0.0,1,0,212,0.14,-1,3,-1,3,-1
20171018_012636,38,0.53,0.22,32,0.0,1,0,216,0.0,-1,3,-1,3,-1
20171018_012636,39,0.47,0.17,32,0.0,1,2,224,0.0,-1,3,-1,3,-1
20171018_012636,40,0.53,0.1,32,0.0,1,0,240,0.0,-1,3,-1,3,-1
20171018_012636,41,0.47,0.07,32,0.0,1,0,240,0.0,-1,3,-1,3,-1
20171018_012636,42,0.6,0.12,32,0.0,1,2,252,0.14,-1,3,-1,3,-1
20171018_012636,43,0.6,0.07,32,0.0,1,0,252,0.14,-1,3,-1,3,-1
20171018_012636,44,0.6,0.07,32,0.0,1,2,280,0.14,-1,3,-1,3,-1
20171018_012636,45,0.6,0.17,64,0.0,1,2,284,0.0,-1,3,-1,3,-1
20171018_012636,46,0.6,0.07,64,0.0,1,1,316,0.0,-1,3,-1,3,-1
20171018_012636,47,0.67,0.15,64,0.0,1,2,380,0.0,-1,3,-1,3,-1
20171018_012636,48,0.67,0.15,64,0.0,1,2,388,0.0,-1,3,-1,3,-1
20171018_012636,49,0.67,0.15,64,0.0,1,0,408,0.0,-1,3,-1,3,-1
20171018_012636,50,0.6,0.12,64,0.0,1,2,412,0.0,-1,3,-1,3,-1
20171018_012636,51,0.53,0.1,64,0.0,1,2,444,0.0,-1,3,-1,3,-1
20171018_012636,52,0.53,0.1,64,0.0,1,2,444,0.14,-1,3,-1,3,-1
20171018_012636,53,0.6,0.12,64,0.0,1,2,444,0.14,-1,3,-1,3,-1
20171018_012636,54,0.6,0.12,64,0.0,1,2,448,0.0,-1,3,-1,3,-1
20171018_012636,55,0.6,0.07,64,0.0,1,0,460,0.0,-1,3,-1,3,-1
20171018_012636,56,0.53,0.07,64,0.0,1,0,468,0.0,-1,3,-1,3,-1
20171018_012636,57,0.47,0.1,64,0.0,1,0,484,0.0,-1,3,-1,3,-1
20171018_012636,58,0.47,0.07,64,0.0,1,0,484,0.14,-1,3,-1,3,-1
20171018_012636,59,0.47,0.15,64,0.0,1,0,484,0.0,-1,3,-1,3,-1
20171018_012636,60,0.47,0.2,64,0.0,1,2,488,0.0,-1,3,-1,3,-1
20171018_012636,61,0.53,0.17,64,0.0,0,1,496,0.0,-1,3,-1,3,-1
20171018_012636,62,0.53,0.17,64,0.0,1,2,500,0.14,-1,3,-1,3,-1
20171018_012636,63,0.53,0.12,64,0.0,1,2,512,0.0,-1,3,-1,3,-1
20171018_012636,64,0.67,0.05,64,0.0,1,0,520,0.14,-1,3,-1,3,-1
20171018_012636,65,0.67,0.07,64,0.0,1,0,536,0.14,-1,3,-1,3,-1
20171018_012636,66,0.73,0.24,128,0.0,1,0,576,0.0,-1,3,-1,3,-1
20171018_012636,67,0.67,0.24,128,0.0,1,2,640,0.0,-1,3,-1,3,-1
20171018_012636,68,0.73,0.15,128,0.0,1,0,776,0.0,-1,3,-1,3,-1
20171018_012636,69,0.67,0.2,128,0.0,1,0,776,0.0,-1,3,-1,3,-1
20171018_012636,70,0.6,0.24,128,0.0,1,0,788,0.0,-1,3,-1,3,-1
20171018_012636,71,0.53,0.2,128,0.0,1,0,788,0.0,-1,3,-1,3,-1
20171018_012636,72,0.53,0.24,128,0.0,1,0,788,0.0,-1,3,-1,3,-1
20171018_012636,73,0.47,0.2,128,0.0,0,1,788,0.0,-1,3,-1,3,-1
20171018_012636,74,0.47,0.15,128,0.0,1,1,792,0.0,-1,3,-1,3,-1
20171018_012636,75,0.6,0.22,128,0.0,1,2,792,0.0,-1,3,-1,3,-1
20171018_012636,76,0.6,0.12,128,0.0,1,0,796,0.14,-1,3,-1,3,-1
20171018_012636,77,0.67,0.15,128,0.0,1,0,824,0.0,-1,3,-1,3,-1
20171018_012636,78,0.67,0.17,128,0.0,1,2,832,0.0,-1,3,-1,3,-1
20171018_012636,79,0.67,0.17,128,0.0,1,0,852,0.0,-1,3,-1,3,-1
20171018_012636,80,0.67,0.15,128,0.0,1,0,884,0.0,-1,3,-1,3,-1
20171018_012636,81,0.6,0.17,128,0.0,1,0,888,0.0,-1,3,-1,3,-1
20171018_012636,82,0.53,0.15,128,0.0,1,0,892,0.0,-1,3,-1,3,-1
20171018_012636,83,0.47,0.15,128,0.0,1,0,892,0.0,-1,3,-1,3,-1
20171018_012636,84,0.47,0.15,128,0.0,1,0,892,0.14,-1,3,-1,3,-1
20171018_012636,85,0.53,0.2,128,0.0,1,0,892,0.14,-1,3,-1,3,-1
20171018_012636,86,0.53,0.24,128,0.0,1,2,896,0.14,-1,3,-1,3,-1
20171018_012636,87,0.53,0.1,128,0.0,0,1,908,0.14,-1,3,-1,3,-1
20171018_012636,88,0.6,0.17,128,0.0,1,2,916,0.0,-1,3,-1,3,-1
20171018_012636,89,0.53,0.22,128,0.0,1,2,924,0.0,-1,3,-1,3,-1
20171018_012636,90,0.53,0.17,128,0.0,1,0,944,0.0,-1,3,-1,3,-1
20171018_012636,91,0.47,0.2,128,0.0,1,0,944,0.0,-1,3,-1,3,-1
20171018_012636,92,0.47,0.2,128,0.0,0,1,960,0.0,-1,3,-1,3,-1
20171018_012636,93,0.47,0.2,128,0.0,1,0,960,0.14,-1,3,-1,3,-1
20171018_012636,94,0.47,0.22,128,0.0,0,1,964,0.0,-1,3,-1,3,-1
20171018_012636,95,0.47,0.17,128,0.0,1,1,968,0.0,-1,3,-1,3,-1
20171018_012636,96,0.6,0.24,128,0.0,1,2,976,0.0,-1,3,-1,3,-1
20171018_012636,97,0.6,0.27,128,0.0,1,0,984,0.0,-1,3,-1,3,-1
20171018_012636,98,0.53,0.37,128,0.0,1,3,1036,0.0,-1,3,-1,3,-1
20171018_012636,99,0.47,0.27,128,0.0,1,2,1100,0.0,-1,3,-1,3,-1
20171018_012636,100,0.4,0.1,128,0.0,0,1,1100,0.0,-1,3,-1,3,-1
20171018_012636,101,0.53,0.15,128,0.0,1,2,1100,0.14,-1,3,-1,3,-1
20171018_012636,102,0.6,0.1,128,0.0,1,2,1100,0.14,-1,3,-1,3,-1
20171018_012636,103,0.6,0.12,128,0.0,1,2,1116,0.14,-1,3,-1,3,-1
20171018_012636,104,0.6,0.2,128,0.0,1,2,1128,0.0,-1,3,-1,3,-1
20171018_012636,105,0.53,0.15,128,0.0,1,1,1136,0.0,-1,3,-1,3,-1
20171018_012636,106,0.47,0.2,128,0.0,0,1,1152,0.0,-1,3,-1,3,-1
20171018_012636,107,0.47,0.2,128,0.0,1,2,1152,0.0,-1,3,-1,3,-1
20171018_012636,108,0.53,0.22,128,0.0,0,1,1152,0.0,-1,3,-1,3,-1
20171018_012636,109,0.53,0.17,128,0.0,1,1,1184,0.14,-1,3,-1,3,-1
20171018_012636,110,0.6,0.1,128,0.0,1,1,1196,0.0,-1,3,-1,3,-1
20171018_012636,111,0.6,0.2,128,0.0,1,2,1200,0.0,-1,3,-1,3,-1
20171018_012636,112,0.53,0.22,128,0.0,1,0,1212,0.0,-1,3,-1,3,-1
20171018_012636,113,0.53,0.17,128,0.0,1,0,1228,0.0,-1,3,-1,3,-1
20171018_012636,114,0.47,0.2,128,0.0,1,0,1228,0.0,-1,3,-1,3,-1
20171018_012636,115,0.4,0.22,128,0.0,0,1,1232,0.0,-1,3,-1,3,-1
20171018_012636,116,0.4,0.24,128,0.0,1,2,1232,0.14,-1,3,-1,3,-1
20171018_012636,117,0.4,0.15,128,0.0,1,2,1232,0.0,-1,3,-1,3,-1
20171018_012636,118,0.53,0.12,128,0.0,0,1,1236,0.0,-1,3,-1,3,-1
20171018_012636,119,0.6,0.12,128,0.0,1,2,1244,0.0,-1,3,-1,3,-1
20171018_012636,120,0.6,0.07,128,0.0,1,0,1268,0.14,-1,3,-1,3,-1
20171018_012636,121,0.6,0.07,128,0.0,1,0,1308,0.14,-1,3,-1,3,-1
20171018_012636,122,0.6,0.27,256,0.0,1,0,1372,0.0,-1,3,-1,3,-1
20171018_012636,123,0.6,0.24,256,0.0,1,2,1500,0.14,-1,3,-1,3,-1
20171018_012636,124,0.67,0.2,256,0.0,1,2,1756,0.0,-1,3,-1,3,-1
20171018_012636,125,0.67,0.22,256,0.0,1,0,1760,0.14,-1,3,-1,3,-1
20171018_012636,126,0.67,0.32,256,0.0,1,0,1772,0.0,-1,3,-1,3,-1
20171018_012636,127,0.6,0.27,256,0.0,1,0,1780,0.0,-1,3,-1,3,-1
20171018_012636,128,0.6,0.29,256,0.0,1,0,1796,0.0,-1,3,-1,3,-1
20171018_012636,129,0.6,0.27,256,0.0,0,1,1796,0.0,-1,3,-1,3,-1
20171018_012636,130,0.67,0.22,256,0.0,1,2,1800,0.0,-1,3,-1,3,-1
20171018_012636,131,0.67,0.24,256,0.0,1,0,1804,0.0,-1,3,-1,3,-1
