ai_id,move_count,heuristics_empty_cells_count,heuristics_neighbour_difference,highest_tile,heuristics_highest_tile_in_corner,heuristics_monotonous_row,best_move,score,heuristics_combineable_cells_count,coefficient_0_act,coefficient_1_ndh,coefficient_2_ecc,coefficient_3_htic,coefficient_4_morow
20171018_012436,0,0.93,0.05,4,1.0,853,0,0,0.0,-1,3,-1,3,-1
20171018_012436,1,0.87,0.07,4,1.0,2,2,0,0.0,-1,3,-1,3,-1
20171018_012436,2,0.8,0.05,4,1.0,1,0,0,0.0,-1,3,-1,3,-1
20171018_012436,3,0.8,0.07,4,1.0,1,2,0,0.14,-1,3,-1,3,-1
20171018_012436,4,0.8,0.02,4,0.0,1,0,0,0.0,-1,3,-1,3,-1
20171018_012436,5,0.8,0.05,8,0.0,1,2,4,0.0,-1,3,-1,3,-1
20171018_012436,6,0.8,0.1,8,0.0,1,0,8,0.0,-1,3,-1,3,-1
20171018_012436,7,0.8,0.02,8,0.0,1,2,16,0.14,-1,3,-1,3,-1
20171018_012436,8,0.8,0.07,8,0.0,1,0,20,0.0,-1,3,-1,3,-1
20171018_012436,9,0.8,0.2,16,0.0,1,2,24,0.0,-1,3,-1,3,-1
20171018_012436,10,0.8,0.1,16,0.0,1,0,32,0.14,-1,3,-1,3,-1
20171018_012436,11,0.73,0.12,16,0.0,1,2,48,0.0,-1,3,-1,3,-1
20171018_012436,12,0.67,0.15,16,0.0,1,2,52,0.0,-1,3,-1,3,-1
20171018_012436,13,0.73,0.1,16,0.0,1,0,52,0.14,-1,3,-1,3,-1
20171018_012436,14,0.73,0.07,16,0.0,1,2,52,0.0,-1,3,-1,3,-1
20171018_012436,15,0.73,0.15,16,0.0,1,0,64,0.0,-1,3,-1,3,-1
20171018_012436,16,0.67,0.1,16,0.0,1,0,68,0.0,-1,3,-1,3,-1
20171018_012436,17,0.67,0.15,16,0.0,1,2,76,0.0,-1,3,-1,3,-1
20171018_012436,18,0.6,0.17,16,0.0,1,0,76,0.0,-1,3,-1,3,-1
20171018_012436,19,0.6,0.12,16,0.0,1,2,80,0.0,-1,3,-1,3,-1
20171018_012436,20,0.6,0.12,16,0.0,1,0,80,0.14,-1,3,-1,3,-1
20171018_012436,21,0.6,0.2,32,0.0,1,0,88,0.0,-1,3,-1,3,-1
20171018_012436,22,0.6,0.15,32,0.0,1,0,104,0.0,-1,3,-1,3,-1
20171018_012436,23,0.67,0.15,32,0.0,1,2,136,0.0,-1,3,-1,3,-1
20171018_012436,24,0.67,0.2,32,0.0,1,0,144,0.0,-1,3,-1,3,-1
20171018_012436,25,0.6,0.15,32,1.0,0,3,168,0.0,-1,3,-1,3,-1
20171018_012436,26,0.53,0.2,32,0.0,1,2,172,0.0,-1,3,-1,3,-1
20171018_012436,27,0.53,0.15,32,0.0,1,2,172,0.0,-1,3,-1,3,-1
20171018_012436,28,0.6,0.07,32,0.0,1,0,172,0.14,-1,3,-1,3,-1
20171018_012436,29,0.67,0.1,32,0.0,1,2,176,0.14,-1,3,-1,3,-1
20171018_012436,30,0.67,0.15,32,0.0,1,0,188,0.0,-1,3,-1,3,-1
20171018_012436,31,0.6,0.07,32,0.0,1,3,200,0.0,-1,3,-1,3,-1
20171018_012436,32,0.67,0.05,32,0.0,1,0,216,0.0,-1,3,-1,3,-1
20171018_012436,33,0.6,0.1,32,0.0,1,0,216,0.0,-1,3,-1,3,-1
20171018_012436,34,0.6,0.07,32,0.0,1,0,252,0.14,-1,3,-1,3,-1
20171018_012436,35,0.67,0.1,64,0.0,1,2,252,0.0,-1,3,-1,3,-1
20171018_012436,36,0.67,0.07,64,0.0,1,2,256,0.14,-1,3,-1,3,-1
20171018_012436,37,0.67,0.17,64,0.0,1,2,328,0.0,-1,3,-1,3,-1
20171018_012436,38,0.67,0.17,64,0.0,1,0,336,0.0,-1,3,-1,3,-1
20171018_012436,39,0.67,0.22,64,0.0,1,2,352,0.0,-1,3,-1,3,-1
20171018_012436,40,0.6,0.24,64,0.0,1,0,356,0.0,-1,3,-1,3,-1
20171018_012436,41,0.6,0.2,64,0.0,1,0,360,0.14,-1,3,-1,3,-1
20171018_012436,42,0.6,0.2,64,0.0,1,0,360,0.0,-1,3,-1,3,-1
20171018_012436,43,0.6,0.17,64,0.0,1,2,364,0.0,-1,3,-1,3,-1
20171018_012436,44,0.6,0.07,64,0.0,1,0,372,0.0,-1,3,-1,3,-1
20171018_012436,45,0.6,0.12,64,0.0,1,0,388,0.0,-1,3,-1,3,-1
20171018_012436,46,0.6,0.07,64,0.0,1,0,420,0.0,-1,3,-1,3,-1
20171018_012436,47,0.67,0.24,64,0.0,1,2,424,0.0,-1,3,-1,3,-1
20171018_012436,48,0.67,0.2,64,0.0,1,0,428,0.0,-1,3,-1,3,-1
20171018_012436,49,0.6,0.15,64,0.0,1,2,444,0.0,-1,3,-1,3,-1
20171018_012436,50,0.6,0.2,64,0.0,1,2,448,0.0,-1,3,-1,3,-1
20171018_012436,51,0.53,0.1,64,0.0,1,3,448,0.0,-1,3,-1,3,-1
20171018_012436,52,0.53,0.07,64,0.0,1,3,452,0.0,-1,3,-1,3,-1
20171018_012436,53,0.47,0.1,64,0.0,1,3,452,0.0,-1,3,-1,3,-1
20171018_012436,54,0.53,0.22,64,0.0,1,0,456,0.0,-1,3,-1,3,-1
20171018_012436,55,0.47,0.2,64,0.0,1,3,456,0.0,-1,3,-1,3,-1
20171018_012436,56,0.4,0.17,64,0.0,1,3,480,0.0,-1,3,-1,3,-1
20171018_012436,57,0.47,0.12,64,0.0,1,0,480,0.14,-1,3,-1,3,-1
20171018_012436,58,0.47,0.2,64,0.0,1,3,480,0.14,-1,3,-1,3,-1
20171018_012436,59,0.47,0.2,64,0.0,0,2,492,0.0,-1,3,-1,3,-1
20171018_012436,60,0.47,0.22,64,0.0,1,0,500,0.14,-1,3,-1,3,-1
20171018_012436,61,0.47,0.2,64,0.0,1,3,516,0.0,-1,3,-1,3,-1
20171018_012436,62,0.47,0.12,64,0.0,1,0,520,0.0,-1,3,-1,3,-1
20171018_012436,63,0.6,0.1,64,0.0,1,2,524,0.14,-1,3,-1,3,-1
20171018_012436,64,0.6,0.2,128,0.0,1,2,556,0.0,-1,3,-1,3,-1
20171018_012436,65,0.6,0.15,128,0.0,1,2,632,0.14,-1,3,-1,3,-1
20171018_012436,66,0.6,0.2,128,0.0,1,2,760,0.14,-1,3,-1,3,-1
20171018_012436,67,0.67,0.17,128,0.0,1,2,764,0.14,-1,3,-1,3,-1
20171018_012436,68,0.6,0.17,128,0.0,1,0,772,0.0,-1,3,-1,3,-1
20171018_012436,69,0.6,0.17,128,0.0,1,2,792,0.0,-1,3,-1,3,-1
20171018_012436,70,0.6,0.12,128,0.0,0,1,792,0.0,-1,3,-1,3,-1
20171018_012436,71,0.67,0.15,128,0.0,1,2,796,0.14,-1,3,-1,3,-1
20171018_012436,72,0.67,0.22,128,0.0,1,2,804,0.0,-1,3,-1,3,-1
20171018_012436,73,0.67,0.22,128,0.0,1,2,824,0.0,-1,3,-1,3,-1
20171018_012436,74,0.73,0.24,128,0.0,1,0,832,0.0,-1,3,-1,3,-1
20171018_012436,75,0.67,0.29,128,0.0,0,1,836,0.0,-1,3,-1,3,-1
20171018_012436,76,0.67,0.24,128,0.0,1,0,876,0.0,-1,3,-1,3,-1
20171018_012436,77,0.6,0.27,128,0.0,0,1,876,0.0,-1,3,-1,3,-1
20171018_012436,78,0.6,0.22,128,0.0,1,0,880,0.0,-1,3,-1,3,-1
20171018_012436,79,0.6,0.22,128,0.0,1,2,880,0.14,-1,3,-1,3,-1
20171018_012436,80,0.53,0.22,128,0.0,0,1,884,0.0,-1,3,-1,3,-1
20171018_012436,81,0.47,0.24,128,0.0,0,1,892,0.0,-1,3,-1,3,-1
20171018_012436,82,0.47,0.22,128,0.0,1,1,892,0.0,-1,3,-1,3,-1
20171018_012436,83,0.47,0.22,128,0.0,1,2,892,0.0,-1,3,-1,3,-1
20171018_012436,84,0.47,0.24,128,0.0,0,1,896,0.0,-1,3,-1,3,-1
20171018_012436,85,0.4,0.17,128,0.0,1,0,912,0.0,-1,3,-1,3,-1
20171018_012436,86,0.33,0.22,128,0.0,0,1,920,0.0,-1,3,-1,3,-1
20171018_012436,87,0.4,0.12,128,0.0,1,2,920,0.0,-1,3,-1,3,-1
20171018_012436,88,0.4,0.17,128,0.0,1,2,920,0.0,-1,3,-1,3,-1
20171018_012436,89,0.47,0.24,128,0.0,1,0,928,0.0,-1,3,-1,3,-1
20171018_012436,90,0.47,0.2,128,0.0,1,3,932,0.0,-1,3,-1,3,-1
20171018_012436,91,0.4,0.2,128,0.0,0,2,956,0.0,-1,3,-1,3,-1
20171018_012436,92,0.53,0.12,128,0.0,1,0,988,0.14,-1,3,-1,3,-1
20171018_012436,93,0.53,0.17,128,0.0,1,0,988,0.0,-1,3,-1,3,-1
20171018_012436,94,0.53,0.17,128,0.0,1,2,1060,0.0,-1,3,-1,3,-1
20171018_012436,95,0.53,0.1,128,0.0,1,2,1068,0.14,-1,3,-1,3,-1
20171018_012436,96,0.53,0.15,128,0.0,1,2,1084,0.0,-1,3,-1,3,-1
20171018_012436,97,0.53,0.2,128,0.0,1,0,1088,0.0,-1,3,-1,3,-1
20171018_012436,98,0.53,0.15,128,0.0,1,2,1096,0.14,-1,3,-1,3,-1
20171018_012436,99,0.53,0.24,128,0.0,1,2,1100,0.0,-1,3,-1,3,-1
20171018_012436,100,0.47,0.2,128,0.0,0,1,1104,0.0,-1,3,-1,3,-1
