ai_id,move_count,heuristics_empty_cells_count,heuristics_neighbour_difference,highest_tile,heuristics_highest_tile_in_corner,heuristics_monotonous_row,best_move,score,heuristics_combineable_cells_count,coefficient_0_act,coefficient_1_ndh,coefficient_2_ecc,coefficient_3_htic,coefficient_4_morow
20171018_013230,0,0.93,0.1,2,0.0,2,2,0,0.0,-1,3,-1,3,-1
20171018_013230,1,0.93,0.12,4,0.0,2,0,0,0.0,-1,3,-1,3,-1
20171018_013230,2,0.87,0.1,4,0.0,1,0,0,0.0,-1,3,-1,3,-1
20171018_013230,3,0.87,0.05,4,0.0,1,2,4,0.14,-1,3,-1,3,-1
20171018_013230,4,0.87,0.1,8,0.0,1,2,4,0.0,-1,3,-1,3,-1
20171018_013230,5,0.87,0.1,8,0.0,1,0,8,0.0,-1,3,-1,3,-1
20171018_013230,6,0.8,0.12,8,0.0,1,2,16,0.0,-1,3,-1,3,-1
20171018_013230,7,0.8,0.1,8,0.0,1,0,20,0.0,-1,3,-1,3,-1
20171018_013230,8,0.73,0.07,8,0.0,1,0,20,0.0,-1,3,-1,3,-1
20171018_013230,9,0.73,0.02,8,0.0,1,2,24,0.14,-1,3,-1,3,-1
20171018_013230,10,0.73,0.1,16,0.0,1,2,24,0.0,-1,3,-1,3,-1
20171018_013230,11,0.73,0.05,16,0.0,1,0,32,0.14,-1,3,-1,3,-1
20171018_013230,12,0.73,0.05,16,0.0,1,0,48,0.0,-1,3,-1,3,-1
20171018_013230,13,0.67,0.07,16,0.0,1,0,52,0.0,-1,3,-1,3,-1
20171018_013230,14,0.67,0.1,16,0.0,1,0,60,0.0,-1,3,-1,3,-1
20171018_013230,15,0.67,0.1,16,0.0,1,2,60,0.14,-1,3,-1,3,-1
20171018_013230,16,0.73,0.12,16,0.0,1,0,64,0.0,-1,3,-1,3,-1
20171018_013230,17,0.67,0.15,16,0.0,1,3,68,0.0,-1,3,-1,3,-1
20171018_013230,18,0.6,0.17,16,0.0,1,0,80,0.0,-1,3,-1,3,-1
20171018_013230,19,0.53,0.15,16,0.0,0,2,80,0.0,-1,3,-1,3,-1
20171018_013230,20,0.53,0.15,16,0.0,1,0,80,0.0,-1,3,-1,3,-1
20171018_013230,21,0.6,0.17,32,0.0,1,2,80,0.0,-1,3,-1,3,-1
20171018_013230,22,0.6,0.15,32,0.0,1,2,96,0.14,-1,3,-1,3,-1
20171018_013230,23,0.73,0.2,32,0.0,1,0,132,0.0,-1,3,-1,3,-1
20171018_013230,24,0.67,0.07,32,1.0,0,3,136,0.0,-1,3,-1,3,-1
20171018_013230,25,0.6,0.2,32,0.0,1,2,156,0.0,-1,3,-1,3,-1
20171018_013230,26,0.67,0.17,32,0.0,1,0,156,0.0,-1,3,-1,3,-1
20171018_013230,27,0.6,0.2,32,1.0,0,3,156,0.0,-1,3,-1,3,-1
20171018_013230,28,0.53,0.22,32,0.0,1,2,164,0.0,-1,3,-1,3,-1
20171018_013230,29,0.47,0.2,32,0.0,1,0,164,0.0,-1,3,-1,3,-1
20171018_013230,30,0.53,0.12,32,0.0,1,2,164,0.14,-1,3,-1,3,-1
20171018_013230,31,0.53,0.12,32,0.0,1,0,164,0.14,-1,3,-1,3,-1
20171018_013230,32,0.6,0.07,32,0.0,1,2,176,0.0,-1,3,-1,3,-1
20171018_013230,33,0.6,0.1,32,0.0,1,2,184,0.14,-1,3,-1,3,-1
20171018_013230,34,0.6,0.12,32,0.0,1,2,204,0.0,-1,3,-1,3,-1
20171018_013230,35,0.53,0.17,32,0.0,1,2,212,0.0,-1,3,-1,3,-1
20171018_013230,36,0.53,0.24,32,0.0,1,0,228,0.0,-1,3,-1,3,-1
20171018_013230,37,0.47,0.17,32,0.0,1,3,228,0.0,-1,3,-1,3,-1
20171018_013230,38,0.47,0.24,32,0.0,1,0,232,0.14,-1,3,-1,3,-1
20171018_013230,39,0.47,0.22,32,0.0,1,0,232,0.0,-1,3,-1,3,-1
20171018_013230,40,0.47,0.07,32,0.0,0,2,236,0.0,-1,3,-1,3,-1
20171018_013230,41,0.6,0.07,32,0.0,1,0,244,0.0,-1,3,-1,3,-1
20171018_013230,42,0.6,0.02,32,0.0,1,0,260,0.14,-1,3,-1,3,-1
20171018_013230,43,0.67,0.15,64,0.0,1,2,300,0.0,-1,3,-1,3,-1
20171018_013230,44,0.6,0.17,64,0.0,1,2,304,0.0,-1,3,-1,3,-1
20171018_013230,45,0.6,0.2,64,0.0,1,0,376,0.0,-1,3,-1,3,-1
20171018_013230,46,0.6,0.24,64,0.0,1,2,376,0.0,-1,3,-1,3,-1
20171018_013230,47,0.6,0.22,64,0.0,1,0,384,0.0,-1,3,-1,3,-1
20171018_013230,48,0.53,0.15,64,0.0,0,1,388,0.0,-1,3,-1,3,-1
20171018_013230,49,0.6,0.2,64,0.0,1,2,392,0.14,-1,3,-1,3,-1
20171018_013230,50,0.6,0.2,64,0.0,1,0,392,0.0,-1,3,-1,3,-1
20171018_013230,51,0.6,0.24,64,0.0,1,2,412,0.0,-1,3,-1,3,-1
20171018_013230,52,0.6,0.2,64,0.0,1,0,420,0.14,-1,3,-1,3,-1
20171018_013230,53,0.6,0.2,64,0.0,1,0,424,0.0,-1,3,-1,3,-1
20171018_013230,54,0.53,0.15,64,0.0,1,3,428,0.0,-1,3,-1,3,-1
20171018_013230,55,0.6,0.1,64,0.0,1,0,436,0.0,-1,3,-1,3,-1
20171018_013230,56,0.67,0.15,64,0.0,1,2,436,0.0,-1,3,-1,3,-1
20171018_013230,57,0.6,0.22,64,0.0,1,3,472,0.0,-1,3,-1,3,-1
20171018_013230,58,0.6,0.24,64,0.0,0,2,496,0.0,-1,3,-1,3,-1
20171018_013230,59,0.6,0.2,64,0.0,1,3,496,0.0,-1,3,-1,3,-1
