ai_id,move_count,heuristics_empty_cells_count,heuristics_neighbour_difference,highest_tile,heuristics_highest_tile_in_corner,heuristics_monotonous_row,best_move,score,heuristics_combineable_cells_count,coefficient_0_act,coefficient_1_ndh,coefficient_2_ecc,coefficient_3_htic,coefficient_4_morow
20171018_011111,0,0.93,0.1,2,0.0,2,2,0,0.0,-1,3,-1,3,-1
20171018_011111,1,0.93,0.05,4,0.0,2,0,0,0.0,-1,3,-1,3,-1
20171018_011111,2,0.87,0.02,4,0.0,1,0,0,0.0,-1,3,-1,3,-1
20171018_011111,3,0.87,0.02,4,0.0,1,2,4,0.14,-1,3,-1,3,-1
20171018_011111,4,0.87,0.0,4,0.0,1,0,4,0.14,-1,3,-1,3,-1
20171018_011111,5,0.87,0.1,8,0.0,1,0,8,0.0,-1,3,-1,3,-1
20171018_011111,6,0.87,0.12,8,0.0,1,0,12,0.0,-1,3,-1,3,-1
20171018_011111,7,0.87,0.05,8,0.0,1,2,20,0.14,-1,3,-1,3,-1
20171018_011111,8,0.87,0.12,16,0.0,1,2,24,0.0,-1,3,-1,3,-1
20171018_011111,9,0.87,0.15,16,0.0,1,0,32,0.0,-1,3,-1,3,-1
20171018_011111,10,0.8,0.07,16,0.0,1,2,48,0.0,-1,3,-1,3,-1
20171018_011111,11,0.8,0.07,16,0.0,1,2,52,0.14,-1,3,-1,3,-1
20171018_011111,12,0.87,0.1,16,0.0,1,2,52,0.0,-1,3,-1,3,-1
20171018_011111,13,0.8,0.15,16,0.0,1,0,56,0.0,-1,3,-1,3,-1
20171018_011111,14,0.73,0.07,16,0.0,1,0,68,0.0,-1,3,-1,3,-1
20171018_011111,15,0.73,0.07,16,0.0,1,2,68,0.14,-1,3,-1,3,-1
20171018_011111,16,0.73,0.05,16,0.0,1,0,68,0.14,-1,3,-1,3,-1
20171018_011111,17,0.73,0.12,16,0.0,1,0,72,0.0,-1,3,-1,3,-1
20171018_011111,18,0.67,0.15,16,0.0,1,0,76,0.0,-1,3,-1,3,-1
20171018_011111,19,0.67,0.1,16,0.0,1,0,84,0.0,-1,3,-1,3,-1
20171018_011111,20,0.73,0.07,16,0.0,1,2,84,0.14,-1,3,-1,3,-1
20171018_011111,21,0.73,0.12,16,0.0,1,2,88,0.14,-1,3,-1,3,-1
20171018_011111,22,0.73,0.15,32,0.0,1,2,100,0.0,-1,3,-1,3,-1
20171018_011111,23,0.73,0.1,32,0.0,1,2,116,0.14,-1,3,-1,3,-1
20171018_011111,24,0.73,0.2,32,0.0,1,0,148,0.0,-1,3,-1,3,-1
20171018_011111,25,0.67,0.22,32,0.0,1,2,152,0.0,-1,3,-1,3,-1
20171018_011111,26,0.67,0.17,32,0.0,1,2,160,0.14,-1,3,-1,3,-1
20171018_011111,27,0.67,0.17,32,0.0,1,0,160,0.0,-1,3,-1,3,-1
