ai_id,move_count,heuristics_empty_cells_count,heuristics_neighbour_difference,highest_tile,heuristics_highest_tile_in_corner,heuristics_monotonous_row,best_move,score,heuristics_combineable_cells_count,coefficient_0_act,coefficient_1_ndh,coefficient_2_ecc,coefficient_3_htic,coefficient_4_morow
20171018_012317,0,0.93,0.1,2,0.0,1,0,0,0.0,-1,3,-1,3,-1
20171018_012317,1,0.93,0.05,4,0.0,1,2,0,0.0,-1,3,-1,3,-1
20171018_012317,2,0.87,0.07,4,0.0,1,0,0,0.0,-1,3,-1,3,-1
20171018_012317,3,0.8,0.1,4,0.0,0,2,4,0.0,-1,3,-1,3,-1
20171018_012317,4,0.73,0.12,4,0.0,1,2,4,0.0,-1,3,-1,3,-1
20171018_012317,5,0.73,0.05,4,0.0,1,0,4,0.14,-1,3,-1,3,-1
20171018_012317,6,0.73,0.15,8,0.0,1,0,4,0.0,-1,3,-1,3,-1
20171018_012317,7,0.67,0.1,8,0.0,0,2,8,0.0,-1,3,-1,3,-1
20171018_012317,8,0.67,0.05,8,0.0,1,2,16,0.0,-1,3,-1,3,-1
20171018_012317,9,0.73,0.02,8,0.0,1,0,16,0.14,-1,3,-1,3,-1
20171018_012317,10,0.73,0.05,16,0.0,1,0,20,0.0,-1,3,-1,3,-1
20171018_012317,11,0.8,0.15,16,0.0,1,2,32,0.0,-1,3,-1,3,-1
20171018_012317,12,0.73,0.1,16,0.0,1,0,48,0.0,-1,3,-1,3,-1
20171018_012317,13,0.73,0.15,16,0.0,1,0,60,0.0,-1,3,-1,3,-1
20171018_012317,14,0.67,0.05,16,0.0,1,3,60,0.0,-1,3,-1,3,-1
20171018_012317,15,0.73,0.07,16,0.0,1,0,64,0.0,-1,3,-1,3,-1
20171018_012317,16,0.8,0.1,16,0.0,1,2,64,0.14,-1,3,-1,3,-1
20171018_012317,17,0.87,0.17,32,0.0,1,2,76,0.0,-1,3,-1,3,-1
20171018_012317,18,0.8,0.15,32,1.0,0,3,96,0.0,-1,3,-1,3,-1
20171018_012317,19,0.73,0.2,32,0.0,3,2,136,0.0,-1,3,-1,3,-1
20171018_012317,20,0.73,0.22,32,0.0,1,2,136,0.0,-1,3,-1,3,-1
20171018_012317,21,0.67,0.2,32,0.0,0,1,136,0.0,-1,3,-1,3,-1
20171018_012317,22,0.6,0.15,32,0.0,1,0,140,0.0,-1,3,-1,3,-1
20171018_012317,23,0.53,0.12,32,0.0,1,0,140,0.0,-1,3,-1,3,-1
20171018_012317,24,0.6,0.1,32,0.0,1,2,140,0.0,-1,3,-1,3,-1
20171018_012317,25,0.67,0.2,32,0.0,1,0,140,0.14,-1,3,-1,3,-1
20171018_012317,26,0.6,0.15,32,0.0,1,2,148,0.0,-1,3,-1,3,-1
20171018_012317,27,0.67,0.17,32,0.0,1,0,164,0.0,-1,3,-1,3,-1
20171018_012317,28,0.67,0.15,32,0.0,1,0,164,0.0,-1,3,-1,3,-1
20171018_012317,29,0.6,0.2,32,0.0,1,2,184,0.0,-1,3,-1,3,-1
20171018_012317,30,0.6,0.17,32,0.0,1,3,188,0.0,-1,3,-1,3,-1
20171018_012317,31,0.53,0.17,32,0.0,0,2,188,0.0,-1,3,-1,3,-1
20171018_012317,32,0.6,0.15,32,0.0,1,0,192,0.0,-1,3,-1,3,-1
20171018_012317,33,0.6,0.1,32,0.0,1,2,192,0.0,-1,3,-1,3,-1
20171018_012317,34,0.67,0.1,32,0.0,1,0,204,0.0,-1,3,-1,3,-1
20171018_012317,35,0.6,0.12,32,0.0,1,0,220,0.0,-1,3,-1,3,-1
20171018_012317,36,0.73,0.2,64,0.0,1,2,260,0.0,-1,3,-1,3,-1
20171018_012317,37,0.67,0.22,64,1.0,0,3,260,0.0,-1,3,-1,3,-1
20171018_012317,38,0.6,0.24,64,0.0,1,2,336,0.0,-1,3,-1,3,-1
20171018_012317,39,0.53,0.17,64,0.0,0,1,336,0.0,-1,3,-1,3,-1
20171018_012317,40,0.6,0.24,64,0.0,1,2,336,0.14,-1,3,-1,3,-1
20171018_012317,41,0.6,0.22,64,0.0,1,0,336,0.14,-1,3,-1,3,-1
20171018_012317,42,0.6,0.24,64,0.0,0,1,356,0.0,-1,3,-1,3,-1
20171018_012317,43,0.6,0.27,64,0.0,1,2,360,0.0,-1,3,-1,3,-1
20171018_012317,44,0.53,0.27,64,0.0,1,0,368,0.0,-1,3,-1,3,-1
20171018_012317,45,0.47,0.24,64,0.0,0,1,372,0.0,-1,3,-1,3,-1
20171018_012317,46,0.47,0.27,64,0.0,1,2,372,0.0,-1,3,-1,3,-1
20171018_012317,47,0.47,0.24,64,0.0,0,1,372,0.0,-1,3,-1,3,-1
20171018_012317,48,0.47,0.29,64,0.0,1,2,380,0.0,-1,3,-1,3,-1
20171018_012317,49,0.4,0.29,64,0.0,1,0,384,0.0,-1,3,-1,3,-1
20171018_012317,50,0.33,0.32,64,0.0,1,0,392,0.0,-1,3,-1,3,-1
20171018_012317,51,0.33,0.22,64,0.0,1,3,392,0.14,-1,3,-1,3,-1
20171018_012317,52,0.33,0.27,64,0.0,1,3,392,0.0,-1,3,-1,3,-1
20171018_012317,53,0.27,0.32,64,0.0,1,2,396,0.0,-1,3,-1,3,-1
20171018_012317,54,0.2,0.34,64,0.0,1,2,404,0.0,-1,3,-1,3,-1
20171018_012317,55,0.27,0.29,64,0.0,0,1,404,0.0,-1,3,-1,3,-1
20171018_012317,56,0.4,0.24,64,0.0,1,2,404,0.14,-1,3,-1,3,-1
20171018_012317,57,0.4,0.34,64,0.0,1,2,428,0.0,-1,3,-1,3,-1
20171018_012317,58,0.47,0.24,64,0.0,1,0,452,0.0,-1,3,-1,3,-1
20171018_012317,59,0.47,0.24,64,0.0,1,2,484,0.0,-1,3,-1,3,-1
20171018_012317,60,0.53,0.22,64,0.0,1,0,492,0.29,-1,3,-1,3,-1
20171018_012317,61,0.6,0.27,64,0.0,1,0,500,0.0,-1,3,-1,3,-1
20171018_012317,62,0.6,0.22,64,0.0,1,2,520,0.14,-1,3,-1,3,-1
20171018_012317,63,0.6,0.29,64,0.0,1,2,560,0.0,-1,3,-1,3,-1
20171018_012317,64,0.6,0.24,64,0.0,1,2,564,0.0,-1,3,-1,3,-1
20171018_012317,65,0.53,0.27,64,0.0,1,0,572,0.0,-1,3,-1,3,-1
20171018_012317,66,0.53,0.2,64,0.0,1,0,576,0.0,-1,3,-1,3,-1
20171018_012317,67,0.53,0.24,64,0.0,1,2,576,0.14,-1,3,-1,3,-1
20171018_012317,68,0.53,0.2,64,0.0,1,2,580,0.0,-1,3,-1,3,-1
20171018_012317,69,0.47,0.2,64,0.0,1,2,588,0.0,-1,3,-1,3,-1
20171018_012317,70,0.4,0.17,64,0.0,1,3,604,0.0,-1,3,-1,3,-1
20171018_012317,71,0.4,0.12,64,0.0,1,3,604,0.14,-1,3,-1,3,-1
20171018_012317,72,0.4,0.22,64,0.0,1,3,604,0.0,-1,3,-1,3,-1
20171018_012317,73,0.4,0.22,64,0.0,1,0,608,0.0,-1,3,-1,3,-1
20171018_012317,74,0.4,0.27,64,0.0,1,3,616,0.0,-1,3,-1,3,-1
20171018_012317,75,0.33,0.27,64,0.0,1,2,620,0.0,-1,3,-1,3,-1
20171018_012317,76,0.33,0.27,64,0.0,1,3,624,0.0,-1,3,-1,3,-1
20171018_012317,77,0.27,0.27,64,0.0,1,2,624,0.0,-1,3,-1,3,-1
20171018_012317,78,0.27,0.27,64,0.0,1,0,628,0.14,-1,3,-1,3,-1
20171018_012317,79,0.33,0.27,64,0.0,1,0,628,0.14,-1,3,-1,3,-1
20171018_012317,80,0.27,0.22,64,0.0,1,2,632,0.0,-1,3,-1,3,-1
20171018_012317,81,0.27,0.24,64,0.0,1,3,644,0.0,-1,3,-1,3,-1
20171018_012317,82,0.27,0.17,64,0.0,1,0,644,0.14,-1,3,-1,3,-1
20171018_012317,83,0.27,0.24,64,0.0,1,0,648,0.0,-1,3,-1,3,-1
20171018_012317,84,0.27,0.2,64,0.0,1,3,656,0.0,-1,3,-1,3,-1
20171018_012317,85,0.33,0.2,64,0.0,1,0,672,0.14,-1,3,-1,3,-1
20171018_012317,86,0.4,0.17,64,0.0,1,3,676,0.14,-1,3,-1,3,-1
20171018_012317,87,0.4,0.2,64,0.0,1,3,688,0.0,-1,3,-1,3,-1
20171018_012317,88,0.4,0.17,64,0.0,1,3,708,0.0,-1,3,-1,3,-1
20171018_012317,89,0.33,0.1,64,0.0,0,2,740,0.0,-1,3,-1,3,-1
20171018_012317,90,0.47,0.2,64,0.0,1,0,744,0.14,-1,3,-1,3,-1
20171018_012317,91,0.53,0.32,128,0.0,1,2,744,0.0,-1,3,-1,3,-1
20171018_012317,92,0.47,0.37,128,0.0,1,0,824,0.0,-1,3,-1,3,-1
20171018_012317,93,0.4,0.32,128,0.0,1,3,956,0.0,-1,3,-1,3,-1
20171018_012317,94,0.47,0.24,128,0.0,1,0,956,0.14,-1,3,-1,3,-1
20171018_012317,95,0.47,0.32,128,0.0,0,2,956,0.0,-1,3,-1,3,-1
20171018_012317,96,0.4,0.39,128,0.0,1,3,968,0.0,-1,3,-1,3,-1
20171018_012317,97,0.33,0.34,128,0.0,1,3,984,0.0,-1,3,-1,3,-1
20171018_012317,98,0.33,0.37,128,0.0,1,0,984,0.0,-1,3,-1,3,-1
20171018_012317,99,0.33,0.32,128,0.0,1,0,984,0.14,-1,3,-1,3,-1
20171018_012317,100,0.4,0.27,128,0.0,1,0,988,0.29,-1,3,-1,3,-1
20171018_012317,101,0.47,0.27,128,0.0,1,0,992,0.0,-1,3,-1,3,-1
20171018_012317,102,0.47,0.22,128,0.0,1,2,1008,0.0,-1,3,-1,3,-1
20171018_012317,103,0.47,0.17,128,0.0,1,2,1040,0.0,-1,3,-1,3,-1
20171018_012317,104,0.53,0.15,128,0.0,1,0,1072,0.0,-1,3,-1,3,-1
