ai_id,move_count,heuristics_empty_cells_count,heuristics_neighbour_difference,highest_tile,heuristics_highest_tile_in_corner,heuristics_monotonous_row,best_move,score,heuristics_combineable_cells_count,coefficient_0_act,coefficient_1_ndh,coefficient_2_ecc,coefficient_3_htic,coefficient_4_morow
20171018_012532,0,0.93,0.1,2,0.0,139,0,0,0.0,-1,3,-1,3,-1
20171018_012532,1,0.93,0.05,4,0.0,1,2,0,0.0,-1,3,-1,3,-1
20171018_012532,2,0.87,0.07,4,0.0,0,2,0,0.0,-1,3,-1,3,-1
20171018_012532,3,0.87,0.02,4,0.0,1,0,4,0.0,-1,3,-1,3,-1
20171018_012532,4,0.87,0.05,8,0.0,1,2,4,0.0,-1,3,-1,3,-1
20171018_012532,5,0.87,0.1,8,0.0,1,0,8,0.0,-1,3,-1,3,-1
20171018_012532,6,0.8,0.05,8,0.0,1,2,16,0.0,-1,3,-1,3,-1
20171018_012532,7,0.73,0.07,8,0.0,1,2,20,0.0,-1,3,-1,3,-1
20171018_012532,8,0.8,0.0,8,0.0,1,0,20,0.14,-1,3,-1,3,-1
20171018_012532,9,0.8,0.07,16,0.0,1,0,20,0.0,-1,3,-1,3,-1
20171018_012532,10,0.8,0.05,16,0.0,1,2,32,0.0,-1,3,-1,3,-1
20171018_012532,11,0.73,0.07,16,0.0,1,2,48,0.0,-1,3,-1,3,-1
20171018_012532,12,0.73,0.1,16,0.0,1,2,56,0.0,-1,3,-1,3,-1
20171018_012532,13,0.8,0.1,16,0.0,1,0,56,0.0,-1,3,-1,3,-1
20171018_012532,14,0.73,0.05,16,0.0,1,0,64,0.0,-1,3,-1,3,-1
20171018_012532,15,0.73,0.1,16,0.0,1,0,84,0.0,-1,3,-1,3,-1
20171018_012532,16,0.73,0.05,16,0.0,1,0,84,0.0,-1,3,-1,3,-1
20171018_012532,17,0.8,0.15,32,0.0,1,2,88,0.0,-1,3,-1,3,-1
20171018_012532,18,0.73,0.1,32,1.0,0,3,92,0.0,-1,3,-1,3,-1
