ai_id,move_count,heuristics_empty_cells_count,heuristics_neighbour_difference,highest_tile,heuristics_highest_tile_in_corner,heuristics_monotonous_row,best_move,score,heuristics_combineable_cells_count,coefficient_0_act,coefficient_1_ndh,coefficient_2_ecc,coefficient_3_htic,coefficient_4_morow
20171018_012933,0,0.93,0.1,2,0.0,2,2,0,0.0,-1,3,-1,3,-1
20171018_012933,1,0.93,0.12,4,0.0,2,0,0,0.0,-1,3,-1,3,-1
20171018_012933,2,0.93,0.0,4,0.0,1,2,0,0.14,-1,3,-1,3,-1
20171018_012933,3,0.93,0.15,8,0.0,1,2,4,0.0,-1,3,-1,3,-1
20171018_012933,4,0.87,0.05,8,0.0,0,2,8,0.0,-1,3,-1,3,-1
20171018_012933,5,0.87,0.12,8,0.0,1,0,16,0.0,-1,3,-1,3,-1
20171018_012933,6,0.8,0.12,8,0.0,1,2,16,0.0,-1,3,-1,3,-1
20171018_012933,7,0.8,0.15,8,0.0,1,2,20,0.0,-1,3,-1,3,-1
20171018_012933,8,0.8,0.05,8,0.0,1,0,20,0.14,-1,3,-1,3,-1
20171018_012933,9,0.8,0.15,16,0.0,1,0,24,0.0,-1,3,-1,3,-1
20171018_012933,10,0.73,0.1,16,0.0,1,2,32,0.0,-1,3,-1,3,-1
20171018_012933,11,0.73,0.15,16,0.0,1,0,48,0.0,-1,3,-1,3,-1
20171018_012933,12,0.73,0.07,16,0.0,1,2,48,0.14,-1,3,-1,3,-1
20171018_012933,13,0.8,0.12,16,0.0,1,0,52,0.0,-1,3,-1,3,-1
20171018_012933,14,0.73,0.12,16,0.0,1,2,56,0.0,-1,3,-1,3,-1
20171018_012933,15,0.73,0.07,16,0.0,1,2,68,0.0,-1,3,-1,3,-1
20171018_012933,16,0.73,0.15,16,0.0,1,0,68,0.0,-1,3,-1,3,-1
20171018_012933,17,0.73,0.12,16,0.0,1,0,72,0.0,-1,3,-1,3,-1
20171018_012933,18,0.67,0.17,16,0.0,1,2,80,0.0,-1,3,-1,3,-1
20171018_012933,19,0.6,0.12,16,0.0,1,0,84,0.0,-1,3,-1,3,-1
20171018_012933,20,0.6,0.17,16,0.0,1,0,84,0.0,-1,3,-1,3,-1
20171018_012933,21,0.6,0.12,16,0.0,1,2,84,0.0,-1,3,-1,3,-1
20171018_012933,22,0.6,0.15,16,0.0,1,0,88,0.14,-1,3,-1,3,-1
20171018_012933,23,0.6,0.2,32,0.0,1,0,96,0.0,-1,3,-1,3,-1
20171018_012933,24,0.6,0.12,32,0.0,1,0,112,0.14,-1,3,-1,3,-1
20171018_012933,25,0.6,0.17,32,0.0,1,0,144,0.0,-1,3,-1,3,-1
20171018_012933,26,0.6,0.12,32,0.0,1,0,148,0.0,-1,3,-1,3,-1
20171018_012933,27,0.73,0.15,32,0.0,1,2,156,0.0,-1,3,-1,3,-1
20171018_012933,28,0.73,0.15,32,0.0,1,0,160,0.0,-1,3,-1,3,-1
20171018_012933,29,0.67,0.15,32,0.0,1,0,188,0.0,-1,3,-1,3,-1
20171018_012933,30,0.67,0.1,32,0.0,1,0,192,0.0,-1,3,-1,3,-1
20171018_012933,31,0.67,0.17,32,0.0,1,2,192,0.0,-1,3,-1,3,-1
20171018_012933,32,0.6,0.07,32,0.0,1,3,196,0.0,-1,3,-1,3,-1
20171018_012933,33,0.67,0.05,32,0.0,1,0,204,0.14,-1,3,-1,3,-1
20171018_012933,34,0.67,0.1,32,0.0,1,2,204,0.14,-1,3,-1,3,-1
20171018_012933,35,0.67,0.12,64,0.0,1,2,224,0.0,-1,3,-1,3,-1
20171018_012933,36,0.6,0.15,64,0.0,1,2,256,0.0,-1,3,-1,3,-1
20171018_012933,37,0.73,0.12,64,0.0,1,0,320,0.14,-1,3,-1,3,-1
20171018_012933,38,0.67,0.15,64,0.0,1,2,320,0.0,-1,3,-1,3,-1
20171018_012933,39,0.73,0.17,64,0.0,1,0,336,0.0,-1,3,-1,3,-1
20171018_012933,40,0.67,0.2,64,0.0,1,0,336,0.0,-1,3,-1,3,-1
20171018_012933,41,0.6,0.07,64,0.0,1,3,348,0.0,-1,3,-1,3,-1
20171018_012933,42,0.73,0.1,64,0.0,1,0,348,0.14,-1,3,-1,3,-1
20171018_012933,43,0.73,0.12,64,0.0,1,0,348,0.0,-1,3,-1,3,-1
20171018_012933,44,0.67,0.07,64,0.0,1,0,376,0.0,-1,3,-1,3,-1
20171018_012933,45,0.6,0.07,64,0.0,1,0,384,0.0,-1,3,-1,3,-1
20171018_012933,46,0.67,0.12,64,0.0,1,2,384,0.14,-1,3,-1,3,-1
20171018_012933,47,0.67,0.17,64,0.0,1,2,384,0.0,-1,3,-1,3,-1
20171018_012933,48,0.67,0.12,64,0.0,1,2,404,0.14,-1,3,-1,3,-1
20171018_012933,49,0.73,0.15,64,0.0,1,2,436,0.0,-1,3,-1,3,-1
