ai_id,move_count,heuristics_empty_cells_count,heuristics_neighbour_difference,highest_tile,heuristics_highest_tile_in_corner,heuristics_monotonous_row,best_move,score,heuristics_combineable_cells_count,coefficient_0_act,coefficient_1_ndh,coefficient_2_ecc,coefficient_3_htic,coefficient_4_morow
20171018_012805,0,0.93,0.0,2,1.0,256,0,0,0.0,-1,3,-1,3,-1
20171018_012805,1,0.93,0.12,4,0.0,5,2,0,0.0,-1,3,-1,3,-1
20171018_012805,2,0.87,0.07,4,0.0,1,0,0,0.0,-1,3,-1,3,-1
20171018_012805,3,0.87,0.02,4,0.0,0,2,4,0.0,-1,3,-1,3,-1
20171018_012805,4,0.87,0.15,8,0.0,1,0,4,0.0,-1,3,-1,3,-1
20171018_012805,5,0.87,0.1,8,0.0,1,0,8,0.0,-1,3,-1,3,-1
20171018_012805,6,0.8,0.12,8,0.0,1,2,16,0.0,-1,3,-1,3,-1
20171018_012805,7,0.73,0.07,8,0.0,1,2,20,0.0,-1,3,-1,3,-1
20171018_012805,8,0.73,0.12,8,0.0,1,0,20,0.0,-1,3,-1,3,-1
20171018_012805,9,0.8,0.0,8,0.0,1,2,20,0.14,-1,3,-1,3,-1
20171018_012805,10,0.8,0.07,16,0.0,1,0,24,0.0,-1,3,-1,3,-1
20171018_012805,11,0.8,0.05,16,0.0,1,2,36,0.0,-1,3,-1,3,-1
20171018_012805,12,0.73,0.05,16,0.0,1,2,52,0.0,-1,3,-1,3,-1
20171018_012805,13,0.73,0.12,16,0.0,1,0,60,0.0,-1,3,-1,3,-1
20171018_012805,14,0.73,0.07,16,0.0,1,2,60,0.0,-1,3,-1,3,-1
20171018_012805,15,0.73,0.15,16,0.0,1,0,64,0.0,-1,3,-1,3,-1
20171018_012805,16,0.67,0.17,16,0.0,1,0,68,0.0,-1,3,-1,3,-1
20171018_012805,17,0.67,0.15,16,0.0,1,3,76,0.0,-1,3,-1,3,-1
20171018_012805,18,0.6,0.2,16,0.0,1,0,76,0.0,-1,3,-1,3,-1
20171018_012805,19,0.53,0.15,16,0.0,1,3,80,0.0,-1,3,-1,3,-1
20171018_012805,20,0.47,0.05,16,0.0,0,2,80,0.0,-1,3,-1,3,-1
20171018_012805,21,0.6,0.15,16,0.0,1,0,80,0.0,-1,3,-1,3,-1
20171018_012805,22,0.67,0.17,32,0.0,1,2,80,0.0,-1,3,-1,3,-1
20171018_012805,23,0.67,0.12,32,0.0,1,2,108,0.14,-1,3,-1,3,-1
20171018_012805,24,0.67,0.2,32,0.0,1,0,144,0.0,-1,3,-1,3,-1
20171018_012805,25,0.67,0.17,32,0.0,1,0,148,0.0,-1,3,-1,3,-1
20171018_012805,26,0.6,0.2,32,0.0,1,0,156,0.0,-1,3,-1,3,-1
20171018_012805,27,0.53,0.17,32,0.0,1,3,160,0.0,-1,3,-1,3,-1
20171018_012805,28,0.53,0.17,32,0.0,1,0,160,0.14,-1,3,-1,3,-1
20171018_012805,29,0.47,0.1,32,0.0,0,2,160,0.0,-1,3,-1,3,-1
20171018_012805,30,0.67,0.1,32,0.0,1,0,164,0.0,-1,3,-1,3,-1
20171018_012805,31,0.6,0.12,32,0.0,1,0,164,0.0,-1,3,-1,3,-1
20171018_012805,32,0.67,0.15,32,0.0,1,3,196,0.0,-1,3,-1,3,-1
20171018_012805,33,0.6,0.12,32,0.0,0,2,196,0.0,-1,3,-1,3,-1
20171018_012805,34,0.6,0.12,32,0.0,1,0,208,0.0,-1,3,-1,3,-1
20171018_012805,35,0.6,0.12,32,0.0,1,3,208,0.0,-1,3,-1,3,-1
20171018_012805,36,0.6,0.15,32,0.0,1,0,216,0.14,-1,3,-1,3,-1
20171018_012805,37,0.6,0.07,32,0.0,1,0,232,0.0,-1,3,-1,3,-1
20171018_012805,38,0.67,0.07,32,0.0,1,2,236,0.14,-1,3,-1,3,-1
20171018_012805,39,0.73,0.02,32,0.0,1,2,244,0.14,-1,3,-1,3,-1
20171018_012805,40,0.73,0.17,64,0.0,1,2,264,0.0,-1,3,-1,3,-1
20171018_012805,41,0.8,0.15,64,0.0,1,0,300,0.0,-1,3,-1,3,-1
20171018_012805,42,0.73,0.2,64,0.0,1,2,364,0.0,-1,3,-1,3,-1
20171018_012805,43,0.67,0.24,64,0.0,1,0,376,0.0,-1,3,-1,3,-1
20171018_012805,44,0.67,0.22,64,0.0,1,0,376,0.0,-1,3,-1,3,-1
20171018_012805,45,0.67,0.22,64,0.0,1,2,376,0.0,-1,3,-1,3,-1
20171018_012805,46,0.6,0.22,64,0.0,1,0,380,0.0,-1,3,-1,3,-1
20171018_012805,47,0.53,0.2,64,0.0,1,3,384,0.0,-1,3,-1,3,-1
20171018_012805,48,0.53,0.15,64,0.0,1,0,384,0.0,-1,3,-1,3,-1
20171018_012805,49,0.6,0.15,64,0.0,0,2,384,0.0,-1,3,-1,3,-1
20171018_012805,50,0.67,0.1,64,0.0,1,0,392,0.0,-1,3,-1,3,-1
20171018_012805,51,0.73,0.1,64,0.0,1,2,412,0.0,-1,3,-1,3,-1
20171018_012805,52,0.73,0.2,64,0.0,1,0,448,0.0,-1,3,-1,3,-1
20171018_012805,53,0.67,0.24,64,0.0,1,0,460,0.0,-1,3,-1,3,-1
20171018_012805,54,0.6,0.05,64,0.0,1,3,468,0.0,-1,3,-1,3,-1
20171018_012805,55,0.53,0.1,64,0.0,1,3,468,0.0,-1,3,-1,3,-1
20171018_012805,56,0.53,0.07,64,0.0,1,3,468,0.0,-1,3,-1,3,-1
20171018_012805,57,0.47,0.07,64,0.0,1,3,468,0.0,-1,3,-1,3,-1
20171018_012805,58,0.6,0.12,64,0.0,1,0,472,0.14,-1,3,-1,3,-1
20171018_012805,59,0.6,0.17,64,0.0,1,0,472,0.0,-1,3,-1,3,-1
20171018_012805,60,0.6,0.12,64,0.0,1,0,496,0.0,-1,3,-1,3,-1
20171018_012805,61,0.67,0.1,64,0.0,1,3,504,0.0,-1,3,-1,3,-1
20171018_012805,62,0.6,0.12,64,0.0,1,3,508,0.0,-1,3,-1,3,-1
20171018_012805,63,0.6,0.07,64,0.0,1,0,520,0.0,-1,3,-1,3,-1
20171018_012805,64,0.67,0.05,64,0.0,1,2,520,0.29,-1,3,-1,3,-1
20171018_012805,65,0.73,0.05,64,0.0,1,2,536,0.14,-1,3,-1,3,-1
20171018_012805,66,0.8,0.2,128,0.0,1,2,572,0.0,-1,3,-1,3,-1
20171018_012805,67,0.8,0.12,128,0.0,1,2,644,0.0,-1,3,-1,3,-1
20171018_012805,68,0.8,0.15,128,0.0,1,0,776,0.14,-1,3,-1,3,-1
20171018_012805,69,0.73,0.1,128,0.0,1,2,780,0.0,-1,3,-1,3,-1
20171018_012805,70,0.73,0.15,128,0.0,1,2,788,0.0,-1,3,-1,3,-1
20171018_012805,71,0.73,0.22,128,0.0,1,0,788,0.0,-1,3,-1,3,-1
20171018_012805,72,0.67,0.17,128,0.0,1,0,792,0.0,-1,3,-1,3,-1
20171018_012805,73,0.6,0.15,128,0.0,1,0,808,0.0,-1,3,-1,3,-1
20171018_012805,74,0.67,0.17,128,0.0,1,2,808,0.0,-1,3,-1,3,-1
20171018_012805,75,0.6,0.2,128,0.0,1,2,808,0.0,-1,3,-1,3,-1
20171018_012805,76,0.6,0.15,128,0.0,1,2,816,0.0,-1,3,-1,3,-1
20171018_012805,77,0.53,0.17,128,0.0,1,2,816,0.0,-1,3,-1,3,-1
