id,empty_cells_count,neighbour_difference_heuristic,highest_tile,highest_tile_in_corner_heuristic,best_move,score,amount_of_combineable_tiles,move_possible_array,heuristic_array
20171014_150534,14,0,2,5,2,7108,6,"[1, 1, 1, 1]","[98.07317073170732, 98.07317073170732, -1.7904761904761903, -1.7904761904761903]"
20171014_150534,13,0,2,0,0,0,7,"[1, 1, 0, 1]","[-1.8845528455284553, 98.11544715447154, 9999, 98.41904761904762]"
20171014_150534,13,4,4,0,2,0,6,"[1, 1, 1, 1]","[-1.6262485481997677, 98.37375145180023, -1.7904761904761903, 98.20952380952382]"
20171014_150534,13,2,4,0,2,4,6,"[1, 1, 1, 1]","[-1.6441347270615563, 98.35586527293844, -1.6994192799070849, 98.3493612078978]"
20171014_150534,12,3,4,0,2,8,6,"[1, 1, 1, 1]","[-1.4346109175377468, 98.56538908246225, -1.657142857142857, 98.34285714285714]"
20171014_150534,11,1,4,0,0,8,5,"[1, 1, 0, 1]","[-1.556562137049942, 98.44343786295006, 9999, 98.67433217189314]"
20171014_150534,12,5,8,0,2,8,6,"[1, 1, 1, 1]","[-1.3226480836236933, 98.67735191637631, -1.6750290360046458, 98.32497096399536]"
20171014_150534,12,4,8,0,0,20,6,"[1, 1, 1, 1]","[-1.657142857142857, 98.34285714285714, -1.4102206736353078, 98.58977932636469]"
20171014_150534,11,2,8,0,2,28,6,"[0, 1, 1, 1]","[9999, 98.55238095238096, -1.5774680603948896, 98.39814169570268]"
20171014_150534,12,8,16,0,0,28,6,"[1, 1, 1, 1]","[-1.5774680603948896, 98.32497096399536, -1.3679442508710802, 98.63205574912892]"
20171014_150534,12,6,16,0,1,48,5,"[0, 1, 0, 1]","[9999, 98.5588850174216, 9999, 98.60766550522648]"
20171014_150534,11,5,16,5,2,52,5,"[1, 0, 1, 1]","[98.86596980255517, 9999, 98.63205574912892, 98.70522648083623]"
20171014_150534,11,8,16,5,2,52,5,"[1, 0, 1, 1]","[98.79279907084785, 9999, 98.60766550522648, 98.63205574912892]"
20171014_150534,11,6,16,5,0,60,4,"[1, 0, 0, 1]","[98.8171893147503, 9999, 9999, 98.8903600464576]"
20171014_150534,10,7,16,5,1,64,4,"[1, 1, 0, 1]","[98.9082462253194, 98.88385598141696, 9999, 99.00580720092915]"
20171014_150534,9,6,16,5,2,64,5,"[1, 0, 1, 1]","[99.14216027874565, 9999, 98.71660859465737, 98.71660859465737]"
20171014_150534,9,6,16,5,2,64,4,"[1, 1, 1, 1]","[98.95702671312428, 98.88385598141696, 98.81068524970964, 98.81068524970964]"
20171014_150534,9,4,16,5,2,68,4,"[1, 1, 1, 1]","[98.88385598141696, 98.9082462253194, -1.2072009291521486, -1.1828106852497096]"
20171014_150534,10,6,16,0,2,76,4,"[1, 1, 1, 1]","[98.8903600464576, -1.0608594657375146, -1.140534262485482, 98.9082462253194]"
20171014_150534,9,6,16,0,2,96,4,"[1, 1, 1, 1]","[98.88385598141696, -1.0185830429732867, -1.0494773519163763, 98.90174216027874]"
20171014_150534,8,7,16,0,2,96,4,"[1, 1, 1, 1]","[99.1177700348432, -0.8822299651567944, -1.0982578397212543, 98.95052264808362]"
20171014_150534,8,4,16,0,1,96,4,"[1, 1, 0, 1]","[98.9082462253194, -1.116144018583043, 9999, 99.16004645760744]"
20171014_150534,9,4,32,0,2,100,5,"[1, 0, 1, 1]","[99.04808362369339, 9999, -1.3256678281068526, 98.67433217189314]"
20171014_150534,10,3,32,0,2,140,5,"[1, 0, 1, 1]","[98.83507549361208, 9999, -1.3435540069686411, 98.70522648083623]"
20171014_150534,11,10,32,0,2,152,5,"[1, 1, 1, 1]","[98.8171893147503, -1.0608594657375146, -1.3679442508710802, 98.65644599303135]"
20171014_150534,11,8,32,0,2,172,5,"[1, 1, 1, 1]","[98.84157955865273, -1.1096399535423924, -1.2524970963995354, 98.82067363530778]"
20171014_150534,10,7,32,0,1,180,4,"[1, 1, 0, 1]","[98.85946573751451, -1.0917537746806039, 9999, 99.05458768873403]"
20171014_150534,9,8,32,0,2,180,4,"[1, 1, 1, 1]","[99.06898954703833, -0.9066202090592335, -1.0494773519163763, 98.97491289198607]"
20171014_150534,8,8,32,0,1,180,4,"[1, 1, 1, 1]","[98.92613240418119, -1.0738675958188153, -0.8155632984901278, 99.20882694541231]"
20171014_150534,8,6,32,0,1,180,3,"[1, 1, 1, 1]","[99.09337979094077, -0.8822299651567944, -0.8334494773519163, 99.16655052264808]"
20171014_150534,8,10,32,0,2,184,3,"[1, 1, 1, 1]","[99.23321718931476, -0.7911730545876887, -0.8334494773519163, 99.14216027874565]"
20171014_150534,8,10,32,0,0,192,4,"[1, 1, 1, 1]","[-0.9584204413472706, -0.8852497096399535, -0.8578397212543554, 99.1177700348432]"
20171014_150534,7,7,32,0,2,196,3,"[0, 1, 1, 1]","[9999, -0.700116144018583, -0.8643437862950057, 99.20882694541231]"
