id,empty_cells_count,neighbour_difference_heuristic,highest_tile,highest_tile_in_corner_heuristic,best_move,score,amount_of_combineable_tiles,move_possible_array,heuristic_array
20171014_150901,14,4,2,5,2,3452,6,"[1, 1, 1, 1]","[98.20952380952382, 98.20952380952382, -1.6929152148664344, -1.6929152148664344]"
20171014_150901,13,6,2,0,0,0,6,"[1, 1, 1, 1]","[-1.6685249709639953, 98.331475029036, -1.6685249709639953, 98.331475029036]"
20171014_150901,13,7,4,0,2,0,6,"[1, 1, 1, 1]","[-1.483391405342625, 98.51660859465737, -1.6506387921022068, 98.30058072009291]"
20171014_150901,12,5,4,0,2,4,5,"[1, 1, 1, 1]","[-1.3923344947735192, 98.5588850174216, -1.4655052264808361, 98.51010452961673]"
20171014_150901,11,5,4,0,0,4,5,"[1, 1, 1, 1]","[-1.4167247386759583, 98.58327526132405, -1.2315911730545877, 98.76840882694542]"
20171014_150901,11,6,4,0,0,4,5,"[1, 1, 1, 1]","[-1.3679442508710802, 98.63205574912892, -1.2315911730545877, 98.76840882694542]"
20171014_150901,11,8,8,0,2,8,5,"[0, 1, 1, 1]","[9999, 98.64994192799071, -1.4167247386759583, 98.5588850174216]"
20171014_150901,11,5,8,0,2,16,5,"[0, 1, 1, 1]","[9999, 98.62555168408826, -1.3744483159117307, 98.69872241579559]"
20171014_150901,10,5,8,0,0,20,4,"[1, 1, 1, 1]","[-1.2315911730545877, 98.74401858304297, -1.116144018583043, 98.95702671312428]"
20171014_150901,10,5,8,0,2,20,5,"[1, 1, 1, 1]","[-0.997677119628339, 99.00232288037166, -1.3256678281068526, 98.64994192799071]"
20171014_150901,10,3,8,0,2,24,5,"[1, 1, 1, 1]","[-1.2315911730545877, 98.8171893147503, -1.3256678281068526, 98.67433217189314]"
20171014_150901,10,7,16,0,0,32,5,"[1, 1, 1, 1]","[-1.3012775842044135, 98.69872241579559, -1.164924506387921, 98.83507549361208]"
20171014_150901,10,10,16,0,0,48,5,"[1, 1, 1, 1]","[-1.3744483159117307, 98.62555168408826, -1.116144018583043, 98.85946573751451]"
20171014_150901,10,7,16,0,0,52,5,"[1, 1, 1, 1]","[-1.3256678281068526, 98.64994192799071, -1.2072009291521486, 98.79279907084785]"
20171014_150901,10,7,16,0,2,56,4,"[1, 1, 1, 1]","[-1.0673635307781648, 98.85946573751451, -1.140534262485482, 98.83507549361208]"
20171014_150901,9,4,16,0,0,64,6,"[1, 1, 1, 1]","[-1.5416957026713123, 98.48269454123113, -1.0917537746806039, 98.85946573751451]"
20171014_150901,10,3,16,0,0,64,5,"[1, 1, 1, 1]","[-1.3012775842044135, 98.62555168408826, -1.1828106852497096, 98.76840882694542]"
