id,empty_cells_count,neighbour_difference_heuristic,highest_tile,highest_tile_in_corner_heuristic,best_move,score,amount_of_combineable_tiles,move_possible_array,heuristic_array
20171016_013056,14,4,2,0,0,2212,0,"[1, 1, 1, 1]","[-398.0, 1.8046875, -13.0, -83.0]"
20171016_013056,13,6,2,100,2,0,0,"[1, 1, 1, 1]","[-82.89079563182527, -13.034126365054602, -154.06240249609985, -14.007800312012481]"
20171016_013056,13,7,4,0,2,0,0,"[1, 1, 1, 1]","[-50.209891582409554, 2.7982397368741627, -50.994670483615543, -7.2553295163844558]"
20171016_013056,12,0.0,4,0,0,4,1,"[1, 1, 1, 1]","[-65.194548576188879, -15.133085448985604, -63.644824398321703, -5.3346032326557165]"
20171016_013056,12,2.0,4,0,0,4,0,"[1, 1, 1, 1]","[-88.018452573648432, -1.0060699255422467, -67.623502751699576, -11.367432826157334]"
20171016_013056,12,4.0,8,100,3,8,0,"[0, 1, 0, 1]","[inf, -4.1512657640949557, inf, -22.112759643916917]"
20171016_013056,11,6.0,8,0,2,16,0,"[1, 1, 1, 1]","[-37.248403122782115, 4.8347675656493969, -86.741660752306601, -40.973385379701917]"
20171016_013056,10,4.0,8,0,2,16,0,"[1, 1, 1, 1]","[-36.129677658392005, -6.4095845683586514, -49.018525379770281, -25.092997406446834]"
20171016_013056,10,4.0,8,0,0,16,1,"[1, 1, 0, 1]","[-51.203628285820066, -9.1880090707145499, inf, -12.08756016290263]"
20171016_013056,10,5.0,8,0,0,20,0,"[1, 1, 1, 1]","[-89.806451612903231, 11.95794930875576, -40.02764976958526, -24.548387096774196]"
20171016_013056,11,5.0,16,0,0,28,0,"[1, 1, 1, 1]","[-45.655514790774049, 16.975305949662623, -40.585018087590122, -1.4656335787772274]"
20171016_013056,10,6.0,16,0,0,48,1,"[1, 1, 1, 1]","[-51.080720214240948, -1.0246908890619362, -32.200793907048293, -21.905471880875957]"
20171016_013056,10,5.0,16,0,0,48,0,"[1, 1, 1, 1]","[-59.662023108234528, -4.0063206330746084, -32.154153920056636, -14.185042853892245]"
20171016_013056,11,4.0,16,0,2,52,1,"[1, 1, 1, 1]","[-49.289555560602274, 8.9909159039811044, -53.161770717416488, -27.581949901210454]"
20171016_013056,11,4.0,16,0,2,64,1,"[1, 1, 1, 1]","[-45.03517270487756, 20.838757286267196, -52.307897720532864, -12.125358278827136]"
20171016_013056,11,6.0,16,0,2,72,0,"[1, 1, 1, 1]","[-45.923995511117084, 24.705512054373241, -50.536923088614913, 11.17929439421613]"
20171016_013056,11,9.0,32,0,0,88,0,"[1, 1, 1, 1]","[-43.299346143962545, 4.5851297718642039, -41.009136852925216, 2.3704517983420414]"
20171016_013056,10,9.0,32,0,0,120,0,"[1, 1, 1, 1]","[-40.185657925272686, 5.6041171095381763, -33.603388257136231, -3.9975052216291491]"
20171016_013056,9,5.0,32,0,0,120,0,"[1, 1, 1, 1]","[-36.184289334254785, 9.6063155090992858, -28.967519004837591, -7.4333678875835076]"
20171016_013056,9,9.0,32,0,2,120,1,"[1, 1, 1, 1]","[-32.732994807355766, 13.606338038270648, -39.4676033508334, -18.075106865192073]"
20171016_013056,9,8.0,32,0,2,124,0,"[1, 1, 1, 1]","[-31.086393991437241, -26.722800698119187, -46.435255019038031, -12.202952723675088]"
20171016_013056,10,6.0,32,0,2,128,0,"[1, 1, 1, 1]","[-29.388581297302792, 12.629874197863225, -40.004063595265912, 5.1617480232302206]"
20171016_013056,9,9.0,32,0,2,140,0,"[1, 1, 1, 1]","[-20.686686429534788, 13.609756592223526, -42.956733515638469, -1.8149918368312719]"
20171016_013056,8,6.0,32,0,2,140,1,"[1, 1, 1, 1]","[-28.426092634128686, 25.608921726833856, -41.004059636053633, -3.8270967174459489]"
20171016_013056,8,6.0,32,0,0,140,0,"[1, 1, 1, 1]","[-23.043129985318892, 33.035038461798671, -23.010824780629058, 18.176694247305644]"
20171016_013056,8,11.0,32,0,2,144,0,"[0, 1, 1, 1]","[inf, 46.059163335246595, -19.354372467868998, -10.612830246944661]"
20171016_013056,8,14.0,32,0,0,152,0,"[1, 1, 1, 1]","[-27.223130874105024, 2.5523265566430222, -26.872449191430846, -6.5161406579828061]"
20171016_013056,8,6.0,32,0,2,160,0,"[1, 1, 1, 1]","[-23.591590957109659, 10.554738669976759, -32.29579547855483, -16.031322628354108]"
20171016_013056,9,9.0,32,0,2,176,0,"[1, 1, 1, 1]","[-27.083687226375581, 18.552929709293547, -38.999753861098895, -18.878715876943676]"
20171016_013056,8,5.0,32,0,0,184,0,"[1, 1, 1, 1]","[-31.010418837257767, 18.400465648191144, -31.005250437673197, -14.877438377089717]"
20171016_013056,8,6.0,32,0,2,184,1,"[1, 1, 1, 1]","[-26.081360558500862, 7.3957010130701804, -45.002624534145191, -20.875282137420609]"
20171016_013056,8,7.0,32,0,0,188,1,"[1, 1, 1, 1]","[-41.078567609149928, 8.390157889729787, -27.010415539000043, -6.8718708276334937]"
20171016_013056,8,9.0,32,0,2,192,0,"[1, 1, 1, 1]","[-28.384936801420658, 10.538741773738639, -33.916431630627805, -17.578449806748143]"
20171016_013056,7,8.0,32,0,0,200,0,"[1, 1, 1, 1]","[-35.56064192945054, 3.5330708764403522, -28.999427782936813, -16.621591221209307]"
20171016_013056,7,7.0,32,0,3,200,0,"[0, 1, 1, 1]","[inf, -21.781649038298852, -21.962335271987889, -30.624337005153883]"
20171016_013056,7,9.0,32,0,2,216,0,"[1, 1, 1, 0]","[-18.2956380321775, 59.800633095196609, -36.551097752221636, inf]"
20171016_013056,6,4.0,32,0,2,220,0,"[1, 1, 1, 1]","[-44.389905333194626, 5.4760607707850113, -44.999926739819401, -25.45340725773957]"
