id,empty_cells_count,neighbour_difference_heuristic,highest_tile,highest_tile_in_corner_heuristic,best_move,score,amount_of_combineable_tiles,move_possible_array,heuristic_array
20171012_213354,14,4,2,0,3,3052,6,"[1, 1, 1, 1]","[26, 26, 26, 6]"
20171012_213354,13,7,4,5,0,0,6,"[1, 1, 1, 1]","[46, 46, 111, 111]"
20171012_213354,13,8,4,0,0,0,5,"[1, 1, 1, 1]","[33, 53, 54, 42]"
20171012_213354,12,7,4,0,0,4,4,"[1, 1, 1, 1]","[4, 24, 26, 46]"
20171012_213354,11,4,4,0,2,4,6,"[1, 1, 1, 1]","[13, 25, -8, 12]"
20171012_213354,11,4,4,0,0,4,4,"[1, 1, 1, 1]","[-3, 109, 39, 59]"
20171012_213354,10,4,4,0,0,8,4,"[1, 1, 1, 1]","[-11, 21, 17, 125]"
20171012_213354,10,3,4,0,0,8,4,"[1, 1, 1, 1]","[-19, 1, 10, 30]"
20171012_213354,10,3,4,0,2,12,5,"[1, 1, 1, 1]","[36, 56, -22, -2]"
20171012_213354,11,1,8,0,0,16,6,"[1, 1, 1, 1]","[-8, 156, 88, 48]"
20171012_213354,11,6,8,0,2,32,4,"[1, 1, 1, 1]","[60, 160, 16, 36]"
20171012_213354,11,4,16,0,2,40,4,"[1, 1, 1, 1]","[42, 142, 33, 125]"
20171012_213354,10,2,16,0,2,56,4,"[1, 1, 1, 1]","[69, 129, 29, 81]"
20171012_213354,10,3,16,0,2,56,4,"[1, 1, 1, 1]","[67, 147, 49, 101]"
20171012_213354,10,9,16,0,1,60,4,"[1, 1, 1, 1]","[78, 34, 98, 198]"
20171012_213354,9,6,16,0,1,64,4,"[1, 1, 1, 1]","[58, 26, 138, 254]"
20171012_213354,9,5,16,0,1,64,3,"[1, 1, 1, 1]","[69, 37, 94, 170]"
20171012_213354,8,6,16,0,1,68,3,"[1, 1, 1, 1]","[122, 30, 105, 205]"
20171012_213354,7,5,16,0,1,68,3,"[1, 1, 1, 1]","[102, 22, 125, 289]"
20171012_213354,7,4,16,0,1,68,3,"[1, 1, 1, 1]","[62, 30, 86, 202]"
20171012_213354,7,6,16,0,0,72,3,"[1, 1, 1, 1]","[85, 85, 95, 171]"
20171012_213354,8,6,16,0,3,76,3,"[1, 1, 1, 1]","[102, 142, 65, 33]"
20171012_213354,8,4,16,0,0,92,4,"[1, 1, 1, 0]","[86, 166, 98, 999]"
20171012_213354,9,8,16,0,3,96,4,"[1, 1, 1, 1]","[111, 351, 167, 103]"
20171012_213354,8,6,16,0,0,120,3,"[1, 1, 1, 1]","[73, 85, 187, 123]"
20171012_213354,8,8,16,0,3,120,3,"[1, 1, 1, 1]","[73, 301, 154, 58]"
20171012_213354,7,6,16,0,0,124,3,"[1, 1, 1, 1]","[69, 249, 174, 78]"
20171012_213354,8,10,16,0,2,124,5,"[1, 1, 1, 1]","[54, 234, 9, 29]"
