id,empty_cells_count,neighbour_difference_heuristic,highest_tile,highest_tile_in_corner_heuristic,best_move,score,amount_of_combineable_tiles,move_possible_array,heuristic_array
20171016_013247,14,5,4,0,0,5432,0,"[1, 1, 1, 1]","[-6770.4705882352946, 5.4485294117647056, -64.82352941176471, -383.94117647058823]"
20171016_013247,13,7,4,0,2,0,0,"[1, 1, 1, 1]","[-45.55254163728096, 9.9932186838821675, -52.553219768892745, -10.893560462214507]"
20171016_013247,12,6.0,4,0,2,0,0,"[1, 1, 1, 1]","[-44.645325066819623, -0.16293005601864846, -54.068345192037789, -16.512051942345948]"
20171016_013247,11,2.0,4,0,0,0,1,"[1, 1, 0, 1]","[-56.154911609258249, 3.6087722495595651, inf, -20.700261223497964]"
20171016_013247,11,1.0,4,0,0,0,0,"[1, 1, 1, 1]","[-96.302865995352434, 2.6871369093725792, -58.038729666924866, -18.891556932610381]"
20171016_013247,12,2.0,8,0,2,4,0,"[0, 1, 1, 1]","[inf, -4.1953125, -50.922239502332815, -22.685847589424572]"
20171016_013247,12,5.0,8,0,2,16,0,"[0, 1, 1, 1]","[inf, -0.1561312689969605, -47.215805471124618, -22.747720364741639]"
20171016_013247,11,7.0,8,0,0,20,0,"[1, 1, 1, 1]","[-59.451445515196447, 7.8476881022979983, -49.037064492216452, -25.102668643439586]"
20171016_013247,11,5.0,8,0,0,20,0,"[1, 1, 1, 1]","[-57.995519189557761, 0.86995908825248391, -47.952707968049879, -1.9563608026495238]"
20171016_013247,10,1.0,8,0,2,28,0,"[1, 1, 1, 1]","[-50.703163017031628, 8.8721677311435521, -62.31630170316302, -10.491484184914842]"
20171016_013247,11,7.0,16,0,0,28,0,"[1, 1, 1, 1]","[-33.690671208066398, 16.803341172654285, -32.998817343821806, 3.850214905522666]"
20171016_013247,10,5.0,16,0,2,48,1,"[1, 1, 1, 1]","[-29.338983050847453, 20.806011652542374, -51.423728813559322, -27.101694915254235]"
20171016_013247,10,6.0,16,0,0,48,0,"[1, 1, 1, 1]","[-43.551651698965387, 12.827018013759782, -32.913673126411432, -1.2197363583845373]"
20171016_013247,10,8.0,16,0,3,52,0,"[1, 1, 1, 1]","[-32.296009100828819, 9.8435795045620225, -27.998984282497155, -40.520047361456136]"
20171016_013247,9,7.0,16,0,3,60,0,"[1, 1, 1, 1]","[-20.954418818393307, 17.950886061406784, -23.484160036763654, -36.000861648045493]"
20171016_013247,9,8.0,16,0,3,60,0,"[1, 1, 1, 1]","[-29.173256187720995, 33.842006474721039, -22.55715892914543, -39.110208017633283]"
20171016_013247,8,7.0,16,0,3,64,0,"[1, 1, 1, 1]","[-34.260754042787113, 25.951612533785333, -33.457430482385817, -41.993128407164782]"
20171016_013247,7,5.0,16,0,0,64,0,"[1, 1, 1, 0]","[-32.900411146642298, 13.786546368204659, -20.575433988122427, inf]"
20171016_013247,8,11.0,16,0,3,64,0,"[1, 1, 1, 1]","[-34.14028100210146, 30.822739825501436, -33.748731969765316, -34.141381245255204]"
20171016_013247,7,7.0,16,0,0,76,0,"[1, 1, 1, 0]","[-48.101937380696405, 17.446628782061126, -28.604104043706258, inf]"
20171016_013247,7,5.0,16,0,2,76,1,"[0, 1, 1, 1]","[inf, 38.417543398211471, -55.189505523408734, -15.534455549710678]"
20171016_013247,8,5.0,16,0,2,84,0,"[1, 1, 1, 1]","[-43.160895115107294, 6.6247340842552136, -58.175421311172329, -10.744098367177866]"
20171016_013247,8,9.0,32,0,2,104,0,"[1, 1, 1, 1]","[-24.762805473186354, 9.5878533018253549, -42.99974626716714, -1.8260255458216115]"
20171016_013247,8,4.0,32,0,2,136,1,"[1, 1, 1, 1]","[-28.771140828346319, 21.609270604632595, -41.002706350790426, -3.8267495712125488]"
